TGFbeta,CTNNB1,CDH1,CDH2,GF,NICD,miR34,p53,AKT1,TWIST1,miR203,AKT2,ZEB2,ERK,miR200,p63,p73,Apoptosis,SNAI1,SNAI2,ZEB1,DKK1,p21,CellCycleArrest,DNAdamage,ECMicroenv,EMT,SMAD,Invasion,Migration,Metastasis,VIM,model_id,timepoint
0.5344289999999986,0.3913339999999985,0.4910139999999985,0.5399929999999978,0.6388359999999972,0.4215669999999999,0.49051299999999903,0.4579629999999992,0.39839899999999895,0.6377949999999984,0.4596659999999994,0.6350479999999986,0.6001879999999973,0.46159799999999934,0.4597389999999982,0.313666,0.3389229999999986,0.4240769999999994,0.562436999999999,0.47160999999999864,0.4630199999999993,0.5681479999999979,0.6282619999999995,0.6369409999999993,0.49999699999999875,0.5013459999999994,0.5945359999999972,0.3835169999999993,0.409263999999999,0.4007479999999988,0.48060099999999706,0.5775979999999963,Invasion_532,0.0
0.5365850000000006,0.26306100000000004,0.4274009999999998,0.6507720000000001,0.8286260000000004,0.38957899999999923,0.4811459999999994,0.41035299999999914,0.2777669999999999,0.7336100000000008,0.40397700000000025,0.8048729999999992,0.6884389999999997,0.45910399999999973,0.38190199999999935,0.12102100000000013,0.1744090000000002,0.31072299999999986,0.5483339999999994,0.4873409999999995,0.4836769999999996,0.5963830000000006,0.7221550000000005,0.8009889999999994,0.49997999999999926,0.5013339999999994,0.6987829999999997,0.2744999999999995,0.2954469999999995,0.30970299999999945,0.39375399999999966,0.6933269999999997,Invasion_532,1.0
0.5257499999999999,0.15586699999999998,0.38500599999999935,0.7055240000000004,0.9091500000000007,0.3785169999999994,0.431080999999999,0.40734399999999865,0.19730000000000003,0.7185070000000008,0.3902819999999988,0.8143820000000009,0.6961570000000009,0.5243249999999996,0.35508099999999954,0.044989,0.09771000000000002,0.2740809999999999,0.5553850000000007,0.5289550000000004,0.5154429999999999,0.5467879999999999,0.7263369999999993,0.851522000000001,0.49999199999999905,0.5013149999999991,0.7553300000000014,0.26355400000000007,0.25354500000000024,0.27816,0.31663599999999964,0.7237730000000002,Invasion_532,2.0
0.5151069999999994,0.09420299999999998,0.3710030000000001,0.7019569999999988,0.9393859999999989,0.3738670000000001,0.3730850000000004,0.401755,0.122299,0.6926929999999987,0.3804349999999997,0.8016669999999989,0.6807719999999987,0.5819499999999992,0.35092999999999985,0.016499,0.061498000000000025,0.28064899999999987,0.5705689999999984,0.5474199999999988,0.542639999999999,0.48684499999999986,0.6707029999999995,0.8831319999999985,0.49999599999999966,0.501333,0.7604759999999993,0.2968509999999999,0.269414,0.262194,0.29777400000000015,0.711802999999999,Invasion_532,3.0
0.5044720000000004,0.06552599999999999,0.385583,0.6814900000000002,0.9486189999999991,0.36598100000000006,0.324995,0.3923820000000004,0.08151499999999999,0.6564,0.38106600000000046,0.7791959999999996,0.6484770000000004,0.6163779999999996,0.3603850000000002,0.005377,0.032865,0.29968300000000025,0.5692029999999998,0.5590920000000001,0.5592129999999995,0.4419900000000001,0.5995879999999995,0.911034999999999,0.49999900000000064,0.5013330000000001,0.7536020000000003,0.3237260000000001,0.2812290000000002,0.26722100000000004,0.283469,0.6801960000000001,Invasion_532,4.0
0.5025859999999994,0.039259,0.3987019999999995,0.6474549999999997,0.952550999999999,0.363993,0.2764699999999996,0.3755949999999997,0.04481999999999997,0.6284479999999997,0.3794059999999997,0.7475039999999997,0.6206119999999996,0.6359919999999999,0.3606699999999997,0.003999,0.021449999999999997,0.3202689999999997,0.5727589999999999,0.5686659999999998,0.5696299999999996,0.412725,0.5296299999999995,0.9344119999999995,0.49998999999999977,0.5013239999999997,0.7174849999999996,0.33420900000000003,0.29836300000000004,0.27854399999999996,0.27539499999999983,0.6504969999999993,Invasion_532,5.0
0.49976300000000007,0.024699999999999982,0.406301,0.6284330000000004,0.9546340000000004,0.3672359999999998,0.2291520000000002,0.36011300000000024,0.02722799999999999,0.6086460000000004,0.37003500000000017,0.7402120000000005,0.6102730000000002,0.6313080000000004,0.3579530000000002,0.002319,0.010869,0.3381359999999998,0.5781780000000002,0.5774620000000001,0.5720230000000001,0.39373199999999997,0.47582099999999994,0.9517810000000009,0.500001,0.5013460000000001,0.6664840000000004,0.3419429999999999,0.31309200000000004,0.3004530000000001,0.2834469999999999,0.6350660000000002,Invasion_532,6.0
0.49971599999999994,0.019762,0.409227,0.6127370000000002,0.9549970000000007,0.37199999999999994,0.193286,0.35215200000000013,0.015780000000000002,0.600014,0.35767099999999996,0.7208790000000003,0.607032,0.6173810000000001,0.3445510000000001,0.000725,0.006176,0.3470210000000001,0.582463,0.5819869999999999,0.5797220000000001,0.38446699999999984,0.4418250000000001,0.9664810000000003,0.5,0.501332,0.6427150000000003,0.349739,0.332522,0.320536,0.304742,0.6258319999999999,Invasion_532,7.0
0.5001330000000002,0.019694999999999997,0.40952800000000006,0.6135560000000002,0.9559909999999999,0.374671,0.1576329999999999,0.34961299999999995,0.013456,0.6060510000000003,0.349893,0.7120830000000001,0.6059060000000002,0.6061630000000003,0.3445139999999999,0.0,0.0025900000000000003,0.346367,0.5863280000000003,0.5854520000000001,0.5867890000000002,0.38643800000000006,0.419439,0.974181,0.499994,0.501326,0.6353000000000003,0.35834,0.345129,0.341817,0.3258559999999999,0.6167109999999999,Invasion_532,8.0
0.49875,0.010318000000000003,0.4068409999999999,0.6096329999999996,0.957587,0.37391800000000003,0.146315,0.3504679999999998,0.006779000000000002,0.6061989999999997,0.35049399999999975,0.7173289999999996,0.6057969999999998,0.603772,0.34744299999999995,0.0,0.001333,0.35581299999999993,0.5923359999999998,0.5875319999999999,0.5887369999999998,0.38558000000000003,0.40811299999999995,0.9754090000000003,0.49999599999999994,0.501333,0.6279559999999997,0.36137800000000014,0.35541400000000006,0.349837,0.34282500000000005,0.6117859999999997,Invasion_532,9.0
0.5007109999999997,0.0052840000000000005,0.4037979999999996,0.6051410000000002,0.9586620000000008,0.3748749999999999,0.138835,0.3453569999999998,0.003372,0.6054130000000002,0.34981999999999974,0.7167270000000004,0.6027370000000001,0.6070310000000002,0.34383899999999973,0.0,0.0012929999999999999,0.35205599999999976,0.5945450000000001,0.591261,0.593392,0.3821779999999999,0.3990819999999996,0.9765630000000007,0.5000019999999998,0.5013309999999997,0.6180830000000002,0.3654139999999999,0.362367,0.356909,0.35272499999999996,0.6060790000000004,Invasion_532,10.0
0.501329,0.005933,0.4003220000000001,0.6071499999999997,0.9586559999999994,0.376241,0.12370099999999999,0.33931000000000006,0.0027219999999999996,0.6055359999999996,0.3384130000000001,0.7099759999999995,0.5997149999999997,0.6069569999999996,0.33749500000000004,0.0,0.0,0.35064100000000004,0.5947789999999997,0.5947469999999997,0.5957219999999995,0.3801,0.385583,0.9748069999999996,0.4999949999999999,0.501329,0.6116489999999998,0.369991,0.366707,0.364278,0.3595589999999999,0.6039669999999998,Invasion_532,11.0
0.5013339999999998,0.0041919999999999995,0.4003689999999998,0.6071049999999997,0.9586679999999996,0.37705700000000003,0.11260899999999992,0.3393089999999998,0.002667,0.6033509999999996,0.3399309999999998,0.7046849999999996,0.5991019999999998,0.6109189999999997,0.33994399999999986,0.0,0.0,0.3504599999999998,0.5962809999999996,0.5987909999999996,0.5981429999999999,0.378024,0.37226499999999996,0.9735689999999996,0.49999899999999986,0.5013339999999998,0.6146089999999997,0.37468700000000005,0.36933400000000005,0.36809299999999995,0.36483099999999996,0.6043149999999998,Invasion_532,12.0
0.5013259999999997,0.001873,0.4002159999999999,0.604429,0.9586550000000001,0.3793819999999999,0.10452700000000002,0.33759899999999987,0.001538,0.603451,0.34038699999999983,0.708309,0.601332,0.6106000000000001,0.3378939999999999,0.0,0.0,0.34744299999999995,0.5986659999999999,0.599999,0.5999519999999999,0.37648899999999985,0.3682039999999998,0.9755640000000001,0.4999969999999999,0.5013259999999997,0.61132,0.37675899999999996,0.3705929999999999,0.36957999999999996,0.3679449999999999,0.603264,Invasion_532,13.0
0.5013329999999998,0.002104,0.3987049999999999,0.6062709999999999,0.958667,0.3798879999999999,0.11200299999999994,0.34124099999999996,0.001333,0.6056129999999998,0.34169299999999997,0.711191,0.6028949999999998,0.6063689999999999,0.33448800000000006,0.0,0.0,0.351152,0.600451,0.6018539999999999,0.6038519999999998,0.3784509999999999,0.371602,0.9736520000000002,0.5000009999999999,0.5013329999999998,0.6109589999999999,0.37808199999999986,0.37249099999999996,0.3716119999999999,0.3709489999999999,0.602889,Invasion_532,14.0
