,Sp8,Fgf8,Coup_fti,Pax6,Emx2,model_id,timepoint
0,0.570056,0.472372,0.5730440000000001,0.555463,0.46558600000000006,bn_411,0.0
1,0.6110960000000001,0.5012570000000001,0.5710350000000001,0.5844730000000001,0.42924500000000004,bn_411,1.0
2,0.6042150000000001,0.538634,0.515943,0.5832569999999999,0.41697599999999996,bn_411,2.0
3,0.5943640000000001,0.5654820000000002,0.474218,0.5816030000000001,0.415624,bn_411,3.0
4,0.589483,0.577235,0.44421600000000006,0.582392,0.41673000000000004,bn_411,4.0
5,0.585345,0.580093,0.430145,0.5827,0.417,bn_411,5.0
6,0.583342,0.5815060000000001,0.42295699999999997,0.582837,0.417,bn_411,6.0
7,0.5830000000000001,0.5828300000000001,0.41922499999999996,0.5830000000000001,0.417,bn_411,7.0
8,0.583,0.583,0.417504,0.583,0.417,bn_411,8.0
9,0.583,0.583,0.41731199999999996,0.583,0.417,bn_411,9.0
10,0.583,0.583,0.417,0.583,0.417,bn_411,10.0
11,0.583,0.583,0.417,0.583,0.417,bn_411,11.0
12,0.583,0.583,0.417,0.583,0.417,bn_411,12.0
13,0.583,0.583,0.417,0.583,0.417,bn_411,13.0
14,0.583,0.583,0.417,0.583,0.417,bn_411,14.0
15,0.583,0.583,0.417,0.583,0.417,bn_411,15.0
16,0.583,0.583,0.417,0.583,0.417,bn_411,16.0
17,0.583,0.583,0.417,0.583,0.417,bn_411,17.0
18,0.583,0.583,0.417,0.583,0.417,bn_411,18.0
19,0.583,0.583,0.417,0.583,0.417,bn_411,19.0
20,0.583,0.583,0.417,0.583,0.417,bn_411,20.0
21,0.583,0.583,0.417,0.583,0.417,bn_411,21.0
22,0.583,0.583,0.417,0.583,0.417,bn_411,22.0
23,0.583,0.583,0.417,0.583,0.417,bn_411,23.0
24,0.583,0.583,0.417,0.583,0.417,bn_411,24.0
25,0.583,0.583,0.417,0.583,0.417,bn_411,25.0
26,0.583,0.583,0.417,0.583,0.417,bn_411,26.0
27,0.583,0.583,0.417,0.583,0.417,bn_411,27.0
28,0.583,0.583,0.417,0.583,0.417,bn_411,28.0
29,0.583,0.583,0.417,0.583,0.417,bn_411,29.0
30,0.600925,0.5827979999999999,0.546202,0.45702300000000007,0.47339700000000007,bn_361,0.0
31,0.6670749999999999,0.654023,0.49878200000000006,0.42756900000000003,0.427314,bn_361,1.0
32,0.675023,0.672827,0.4254280000000001,0.48872400000000005,0.380966,bn_361,2.0
33,0.6778459999999998,0.6761129999999999,0.37533500000000003,0.557045,0.3577680000000001,bn_361,3.0
34,0.6772020000000001,0.677672,0.346423,0.611996,0.34014,bn_361,4.0
35,0.67613,0.678,0.33319899999999997,0.641719,0.331111,bn_361,5.0
36,0.677343,0.6779999999999999,0.32675800000000005,0.660799,0.32712300000000005,bn_361,6.0
37,0.677611,0.6779999999999999,0.323793,0.670109,0.32518,bn_361,7.0
38,0.678,0.678,0.3235,0.6751280000000001,0.323189,bn_361,8.0
39,0.678,0.678,0.322754,0.6765,0.322231,bn_361,9.0
40,0.6779999999999999,0.6779999999999999,0.322,0.67675,0.322,bn_361,10.0
41,0.6779999999999999,0.6779999999999999,0.322,0.6775,0.322,bn_361,11.0
42,0.6779999999999999,0.6779999999999999,0.322,0.6775,0.322,bn_361,12.0
43,0.678,0.678,0.322,0.67778,0.322,bn_361,13.0
44,0.678,0.678,0.322,0.678,0.322,bn_361,14.0
45,0.678,0.678,0.322,0.678,0.322,bn_361,15.0
46,0.678,0.678,0.322,0.678,0.322,bn_361,16.0
47,0.678,0.678,0.322,0.678,0.322,bn_361,17.0
48,0.678,0.678,0.322,0.678,0.322,bn_361,18.0
49,0.678,0.678,0.322,0.678,0.322,bn_361,19.0
50,0.678,0.678,0.322,0.678,0.322,bn_361,20.0
51,0.678,0.678,0.322,0.678,0.322,bn_361,21.0
52,0.678,0.678,0.322,0.678,0.322,bn_361,22.0
53,0.678,0.678,0.322,0.678,0.322,bn_361,23.0
54,0.678,0.678,0.322,0.678,0.322,bn_361,24.0
55,0.678,0.678,0.322,0.678,0.322,bn_361,25.0
56,0.678,0.678,0.322,0.678,0.322,bn_361,26.0
57,0.678,0.678,0.322,0.678,0.322,bn_361,27.0
58,0.678,0.678,0.322,0.678,0.322,bn_361,28.0
59,0.678,0.678,0.322,0.678,0.322,bn_361,29.0
60,0.606366,0.6198899999999999,0.5477650000000001,0.543383,0.5485709999999999,bn_60,0.0
61,0.6991210000000001,0.7282770000000001,0.45781099999999997,0.576291,0.529556,bn_60,1.0
62,0.7318180000000001,0.7511599999999999,0.35989299999999996,0.617947,0.450976,bn_60,2.0
63,0.746388,0.7566439999999999,0.29897300000000004,0.6621279999999999,0.3728,bn_60,3.0
64,0.7519589999999999,0.757294,0.26624600000000004,0.703391,0.313088,bn_60,4.0
65,0.755596,0.7575000000000001,0.253186,0.728264,0.279723,bn_60,5.0
66,0.756337,0.7575000000000001,0.247425,0.742403,0.262233,bn_60,6.0
67,0.757446,0.757501,0.24567799999999998,0.749525,0.252343,bn_60,7.0
68,0.7575010000000001,0.7575010000000001,0.24368199999999998,0.7542420000000001,0.24651,bn_60,8.0
69,0.7575,0.7575,0.243483,0.755655,0.2445,bn_60,9.0
70,0.757501,0.757501,0.242667,0.756725,0.243762,bn_60,10.0
71,0.7575,0.7575,0.2425,0.7575,0.242867,bn_60,11.0
72,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,12.0
73,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,13.0
74,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,14.0
75,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,15.0
76,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,16.0
77,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,17.0
78,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,18.0
79,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,19.0
80,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,20.0
81,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,21.0
82,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,22.0
83,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,23.0
84,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,24.0
85,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,25.0
86,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,26.0
87,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,27.0
88,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,28.0
89,0.7575,0.7575,0.2425,0.7575,0.2425,bn_60,29.0
90,0.598284,0.5739279999999999,0.5520860000000001,0.39724800000000005,0.4102230000000001,bn_109,0.0
91,0.6743610000000002,0.660341,0.505424,0.36497699999999994,0.35713,bn_109,1.0
92,0.6926410000000001,0.681875,0.41165799999999997,0.450379,0.33724,bn_109,2.0
93,0.689304,0.683993,0.361151,0.5457490000000002,0.326556,bn_109,3.0
94,0.6854589999999999,0.6852429999999998,0.3350570000000001,0.608069,0.31970300000000007,bn_109,4.0
95,0.686027,0.686,0.32263299999999995,0.650371,0.316845,bn_109,5.0
96,0.685501,0.685602,0.318413,0.667385,0.316195,bn_109,6.0
97,0.6855,0.6855,0.316278,0.677058,0.315515,bn_109,7.0
98,0.6855,0.6855,0.314707,0.68248,0.315157,bn_109,8.0
99,0.6855,0.6855,0.3145,0.684314,0.315,bn_109,9.0
100,0.6855,0.6855,0.3145,0.684913,0.315,bn_109,10.0
101,0.685499,0.685499,0.3145,0.685129,0.314519,bn_109,11.0
102,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,12.0
103,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,13.0
104,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,14.0
105,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,15.0
106,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,16.0
107,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,17.0
108,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,18.0
109,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,19.0
110,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,20.0
111,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,21.0
112,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,22.0
113,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,23.0
114,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,24.0
115,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,25.0
116,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,26.0
117,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,27.0
118,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,28.0
119,0.6855,0.6855,0.3145,0.6855,0.3145,bn_109,29.0
120,0.557361,0.394157,0.5775870000000001,0.511649,0.597702,bn_975,0.0
121,0.4709870000000001,0.286519,0.662978,0.44356900000000005,0.6921200000000001,bn_975,1.0
122,0.36709400000000003,0.260944,0.706747,0.36086300000000004,0.725802,bn_975,2.0
123,0.30393000000000003,0.255127,0.7327540000000001,0.30562,0.7372829999999999,bn_975,3.0
124,0.27512000000000003,0.2545,0.7406159999999999,0.279733,0.740779,bn_975,4.0
125,0.26288700000000004,0.2545,0.7441639999999999,0.26613600000000004,0.743956,bn_975,5.0
126,0.258077,0.25449999999999995,0.74511,0.26025499999999996,0.745,bn_975,6.0
127,0.256985,0.2545,0.745,0.256589,0.745464,bn_975,7.0
128,0.255812,0.2545,0.745,0.255156,0.7455,bn_975,8.0
129,0.254881,0.2545,0.7454609999999999,0.2545,0.7454999999999999,bn_975,9.0
130,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,10.0
131,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,11.0
132,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,12.0
133,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,13.0
134,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,14.0
135,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,15.0
136,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,16.0
137,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,17.0
138,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,18.0
139,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,19.0
140,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,20.0
141,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,21.0
142,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,22.0
143,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,23.0
144,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,24.0
145,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,25.0
146,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,26.0
147,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,27.0
148,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,28.0
149,0.2545,0.2545,0.7455,0.2545,0.7455,bn_975,29.0
150,0.577054,0.515267,0.567527,0.393268,0.451422,bn_265,0.0
151,0.6297659999999999,0.555871,0.543422,0.35260699999999995,0.436902,bn_265,1.0
152,0.6145879999999999,0.5778229999999999,0.47804500000000005,0.420678,0.431046,bn_265,2.0
153,0.596433,0.58183,0.443387,0.48853199999999997,0.42744999999999994,bn_265,3.0
154,0.588977,0.5825,0.427413,0.532383,0.421481,bn_265,4.0
155,0.58632,0.582824,0.421819,0.556555,0.41782400000000003,bn_265,5.0
156,0.5840789999999999,0.583,0.41846,0.57056,0.417,bn_265,6.0
157,0.5836100000000001,0.5830000000000001,0.418,0.578458,0.417,bn_265,7.0
158,0.583418,0.5830000000000001,0.417617,0.580605,0.417,bn_265,8.0
159,0.583,0.583,0.417,0.582656,0.417,bn_265,9.0
160,0.583,0.583,0.417,0.583,0.417,bn_265,10.0
161,0.583,0.583,0.417,0.583,0.417,bn_265,11.0
162,0.583,0.583,0.417,0.583,0.417,bn_265,12.0
163,0.583,0.583,0.417,0.583,0.417,bn_265,13.0
164,0.583,0.583,0.417,0.583,0.417,bn_265,14.0
165,0.583,0.583,0.417,0.583,0.417,bn_265,15.0
166,0.583,0.583,0.417,0.583,0.417,bn_265,16.0
167,0.583,0.583,0.417,0.583,0.417,bn_265,17.0
168,0.583,0.583,0.417,0.583,0.417,bn_265,18.0
169,0.583,0.583,0.417,0.583,0.417,bn_265,19.0
170,0.583,0.583,0.417,0.583,0.417,bn_265,20.0
171,0.583,0.583,0.417,0.583,0.417,bn_265,21.0
172,0.583,0.583,0.417,0.583,0.417,bn_265,22.0
173,0.583,0.583,0.417,0.583,0.417,bn_265,23.0
174,0.583,0.583,0.417,0.583,0.417,bn_265,24.0
175,0.583,0.583,0.417,0.583,0.417,bn_265,25.0
176,0.583,0.583,0.417,0.583,0.417,bn_265,26.0
177,0.583,0.583,0.417,0.583,0.417,bn_265,27.0
178,0.583,0.583,0.417,0.583,0.417,bn_265,28.0
179,0.583,0.583,0.417,0.583,0.417,bn_265,29.0
180,0.594608,0.5574939999999999,0.548557,0.44926999999999995,0.537493,bn_784,0.0
181,0.6634559999999998,0.634176,0.505278,0.43347899999999995,0.5736659999999999,bn_784,1.0
182,0.6799729999999999,0.6617050000000001,0.42569499999999993,0.491266,0.56537,bn_784,2.0
183,0.674134,0.6681370000000001,0.3724920000000001,0.562639,0.50795,bn_784,3.0
184,0.671484,0.669525,0.35109100000000004,0.610423,0.44034500000000004,bn_784,4.0
185,0.669738,0.67,0.34038,0.635982,0.398292,bn_784,5.0
186,0.669863,0.6699999999999999,0.33485699999999996,0.653238,0.373488,bn_784,6.0
187,0.67,0.67,0.332535,0.662191,0.35583800000000004,bn_784,7.0
188,0.670001,0.670001,0.331148,0.666568,0.34358500000000003,bn_784,8.0
189,0.6699999999999999,0.6699999999999999,0.330606,0.668709,0.338782,bn_784,9.0
190,0.670001,0.670001,0.330344,0.6691819999999999,0.334814,bn_784,10.0
191,0.67,0.67,0.33,0.67,0.330916,bn_784,11.0
192,0.67,0.67,0.33,0.67,0.33,bn_784,12.0
193,0.67,0.67,0.33,0.67,0.33,bn_784,13.0
194,0.67,0.67,0.33,0.67,0.33,bn_784,14.0
195,0.67,0.67,0.33,0.67,0.33,bn_784,15.0
196,0.67,0.67,0.33,0.67,0.33,bn_784,16.0
197,0.67,0.67,0.33,0.67,0.33,bn_784,17.0
198,0.67,0.67,0.33,0.67,0.33,bn_784,18.0
199,0.67,0.67,0.33,0.67,0.33,bn_784,19.0
200,0.67,0.67,0.33,0.67,0.33,bn_784,20.0
201,0.67,0.67,0.33,0.67,0.33,bn_784,21.0
202,0.67,0.67,0.33,0.67,0.33,bn_784,22.0
203,0.67,0.67,0.33,0.67,0.33,bn_784,23.0
204,0.67,0.67,0.33,0.67,0.33,bn_784,24.0
205,0.67,0.67,0.33,0.67,0.33,bn_784,25.0
206,0.67,0.67,0.33,0.67,0.33,bn_784,26.0
207,0.67,0.67,0.33,0.67,0.33,bn_784,27.0
208,0.67,0.67,0.33,0.67,0.33,bn_784,28.0
209,0.67,0.67,0.33,0.67,0.33,bn_784,29.0
210,0.570088,0.5384509999999999,0.5329750000000001,0.553177,0.45455400000000007,bn_595,0.0
211,0.660836,0.6228889999999999,0.49092399999999997,0.6153639999999999,0.38019800000000004,bn_595,1.0
212,0.6847640000000002,0.6650290000000001,0.41409999999999997,0.6590570000000001,0.341622,bn_595,2.0
213,0.6892759999999999,0.6812239999999998,0.361354,0.6803889999999999,0.32716000000000006,bn_595,3.0
214,0.690566,0.6886349999999999,0.32744699999999993,0.6889369999999999,0.317889,bn_595,4.0
215,0.6915,0.6909850000000001,0.31467700000000004,0.689639,0.312884,bn_595,5.0
216,0.6915,0.6913170000000001,0.311767,0.690335,0.30899,bn_595,6.0
217,0.691499,0.691499,0.309533,0.6914859999999999,0.3085,bn_595,7.0
218,0.6914999999999999,0.6914999999999999,0.309,0.6914999999999999,0.3085,bn_595,8.0
219,0.6915,0.6915,0.30852,0.6915,0.3085,bn_595,9.0
220,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,10.0
221,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,11.0
222,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,12.0
223,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,13.0
224,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,14.0
225,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,15.0
226,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,16.0
227,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,17.0
228,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,18.0
229,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,19.0
230,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,20.0
231,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,21.0
232,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,22.0
233,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,23.0
234,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,24.0
235,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,25.0
236,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,26.0
237,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,27.0
238,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,28.0
239,0.6915,0.6915,0.3085,0.6915,0.3085,bn_595,29.0
240,0.555905,0.367736,0.586492,0.38521600000000006,0.47118200000000005,bn_34,0.0
241,0.557401,0.28300899999999996,0.6841690000000001,0.28120500000000004,0.509718,bn_34,1.0
242,0.4902059999999999,0.272391,0.710422,0.271387,0.5988410000000001,bn_34,2.0
243,0.415227,0.26980000000000004,0.720626,0.26799300000000004,0.6531879999999999,bn_34,3.0
244,0.361243,0.2695,0.725705,0.26691200000000004,0.6900040000000001,bn_34,4.0
245,0.32306900000000005,0.2695,0.727384,0.271614,0.710457,bn_34,5.0
246,0.30051,0.269501,0.728908,0.271258,0.72016,bn_34,6.0
247,0.286279,0.2695,0.7296539999999999,0.270839,0.7241749999999999,bn_34,7.0
248,0.27941900000000003,0.2695,0.7305,0.269185,0.727144,bn_34,8.0
249,0.274205,0.26949999999999996,0.730499,0.269435,0.728881,bn_34,9.0
250,0.272138,0.2695,0.7305,0.2695,0.729996,bn_34,10.0
251,0.27099300000000004,0.2695,0.7304999999999999,0.2695,0.73014,bn_34,11.0
252,0.27023800000000003,0.2695,0.7305,0.2695,0.7305,bn_34,12.0
253,0.269712,0.2695,0.7305,0.2695,0.7305,bn_34,13.0
254,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,14.0
255,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,15.0
256,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,16.0
257,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,17.0
258,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,18.0
259,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,19.0
260,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,20.0
261,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,21.0
262,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,22.0
263,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,23.0
264,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,24.0
265,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,25.0
266,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,26.0
267,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,27.0
268,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,28.0
269,0.2695,0.2695,0.7305,0.2695,0.7305,bn_34,29.0
270,0.5633330000000001,0.5566000000000001,0.5407730000000001,0.3704160000000001,0.5428550000000001,bn_624,0.0
271,0.6266569999999999,0.6111649999999998,0.4955540000000001,0.31883700000000004,0.5560259999999998,bn_624,1.0
272,0.631201,0.628275,0.429868,0.390386,0.506144,bn_624,2.0
273,0.630974,0.630018,0.39340499999999995,0.46708700000000003,0.452643,bn_624,3.0
274,0.631,0.630914,0.378108,0.536053,0.408372,bn_624,4.0
275,0.631001,0.631001,0.371184,0.581282,0.387229,bn_624,5.0
276,0.631,0.631,0.368958,0.602703,0.378295,bn_624,6.0
277,0.631,0.631,0.3685,0.616602,0.371514,bn_624,7.0
278,0.631,0.631,0.368751,0.624946,0.369443,bn_624,8.0
279,0.631,0.631,0.369,0.628753,0.369,bn_624,9.0
280,0.6309999999999999,0.6309999999999999,0.369,0.6305,0.369,bn_624,10.0
281,0.631,0.631,0.369,0.630544,0.369,bn_624,11.0
282,0.631,0.631,0.369,0.631,0.369,bn_624,12.0
283,0.631,0.631,0.369,0.631,0.369,bn_624,13.0
284,0.631,0.631,0.369,0.631,0.369,bn_624,14.0
285,0.631,0.631,0.369,0.631,0.369,bn_624,15.0
286,0.631,0.631,0.369,0.631,0.369,bn_624,16.0
287,0.631,0.631,0.369,0.631,0.369,bn_624,17.0
288,0.631,0.631,0.369,0.631,0.369,bn_624,18.0
289,0.631,0.631,0.369,0.631,0.369,bn_624,19.0
290,0.631,0.631,0.369,0.631,0.369,bn_624,20.0
291,0.631,0.631,0.369,0.631,0.369,bn_624,21.0
292,0.631,0.631,0.369,0.631,0.369,bn_624,22.0
293,0.631,0.631,0.369,0.631,0.369,bn_624,23.0
294,0.631,0.631,0.369,0.631,0.369,bn_624,24.0
295,0.631,0.631,0.369,0.631,0.369,bn_624,25.0
296,0.631,0.631,0.369,0.631,0.369,bn_624,26.0
297,0.631,0.631,0.369,0.631,0.369,bn_624,27.0
298,0.631,0.631,0.369,0.631,0.369,bn_624,28.0
299,0.631,0.631,0.369,0.631,0.369,bn_624,29.0
300,0.5950159999999999,0.55832,0.537131,0.5348860000000001,0.47987299999999994,bn_520,0.0
301,0.6668919999999999,0.632465,0.487648,0.6082139999999999,0.39318700000000006,bn_520,1.0
302,0.6818439999999998,0.6617349999999997,0.40134699999999995,0.6504029999999998,0.348217,bn_520,2.0
303,0.6858580000000001,0.6746390000000001,0.3576339999999999,0.6764060000000001,0.32899799999999996,bn_520,3.0
304,0.6865,0.68304,0.33807,0.685051,0.319056,bn_520,4.0
305,0.6865,0.6847880000000001,0.32493,0.686492,0.315378,bn_520,5.0
306,0.6865,0.686164,0.318785,0.686627,0.313894,bn_520,6.0
307,0.6865,0.6865,0.314799,0.6865,0.3135,bn_520,7.0
308,0.6865,0.6865,0.314,0.6865,0.3135,bn_520,8.0
309,0.6865,0.6865,0.314,0.6865,0.3135,bn_520,9.0
310,0.6865,0.6865,0.313756,0.6865,0.3135,bn_520,10.0
311,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,11.0
312,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,12.0
313,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,13.0
314,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,14.0
315,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,15.0
316,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,16.0
317,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,17.0
318,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,18.0
319,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,19.0
320,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,20.0
321,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,21.0
322,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,22.0
323,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,23.0
324,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,24.0
325,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,25.0
326,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,26.0
327,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,27.0
328,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,28.0
329,0.6865,0.6865,0.3135,0.6865,0.3135,bn_520,29.0
330,0.552285,0.5365270000000001,0.5545550000000001,0.43176200000000003,0.600703,bn_980,0.0
331,0.590453,0.570093,0.522477,0.406879,0.5985379999999998,bn_980,1.0
332,0.5917530000000001,0.584473,0.46655499999999994,0.45567300000000005,0.545553,bn_980,2.0
333,0.5902359999999999,0.588374,0.4331310000000001,0.511959,0.48699100000000006,bn_980,3.0
334,0.5900009999999999,0.5895009999999999,0.414912,0.5532649999999999,0.449793,bn_980,4.0
335,0.589529,0.5894999999999999,0.41295,0.57321,0.42873,bn_980,5.0
336,0.5895,0.5895,0.41196099999999997,0.580631,0.41884,bn_980,6.0
337,0.589501,0.589501,0.41075599999999995,0.585643,0.41313,bn_980,7.0
338,0.5895,0.5895,0.4105,0.588086,0.41146699999999997,bn_980,8.0
339,0.5895,0.5895,0.4105,0.589375,0.41061499999999995,bn_980,9.0
340,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,10.0
341,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,11.0
342,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,12.0
343,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,13.0
344,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,14.0
345,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,15.0
346,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,16.0
347,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,17.0
348,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,18.0
349,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,19.0
350,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,20.0
351,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,21.0
352,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,22.0
353,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,23.0
354,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,24.0
355,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,25.0
356,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,26.0
357,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,27.0
358,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,28.0
359,0.5895,0.5895,0.4105,0.5895,0.4105,bn_980,29.0
360,0.5968460000000001,0.5515509999999999,0.5389139999999999,0.5574910000000001,0.422301,bn_529,0.0
361,0.681936,0.651415,0.48430700000000004,0.6501170000000001,0.329842,bn_529,1.0
362,0.7097569999999999,0.6947769999999999,0.398698,0.6929109999999999,0.2957,bn_529,2.0
363,0.7204590000000002,0.7113800000000001,0.34275300000000003,0.7116030000000002,0.284234,bn_529,3.0
364,0.722688,0.7182499999999999,0.307411,0.719715,0.279978,bn_529,4.0
365,0.723557,0.721407,0.29004299999999994,0.7236600000000001,0.27868299999999996,bn_529,5.0
366,0.724,0.723335,0.282649,0.722685,0.27770999999999996,bn_529,6.0
367,0.724,0.7236440000000001,0.278945,0.7229570000000001,0.27681,bn_529,7.0
368,0.724,0.724,0.277,0.7234999999999999,0.2765,bn_529,8.0
369,0.724001,0.724001,0.27686000000000005,0.723646,0.27610700000000005,bn_529,9.0
370,0.724,0.724,0.27618000000000004,0.724,0.276,bn_529,10.0
371,0.724,0.724,0.276,0.724,0.276,bn_529,11.0
372,0.724,0.724,0.276,0.724,0.276,bn_529,12.0
373,0.724,0.724,0.276,0.724,0.276,bn_529,13.0
374,0.724,0.724,0.276,0.724,0.276,bn_529,14.0
