,TF1,G1,G2,G3,TF2,G4,G5,G6,TF6,G7,G8,G9,TF3,TF4,TF5,TF7,model_id,timepoint
211,0.6819929999999983,0.6102879999999987,0.5994139999999988,0.592590999999999,0.6889359999999991,0.6095119999999984,0.6277639999999992,0.6158979999999993,0.7245799999999983,0.597482999999999,0.6078769999999987,0.6018289999999987,0.48819499999999977,0.4528140000000005,0.3924620000000001,0.11226099999999996,bn_2,1.0
212,0.701664999999999,0.6634349999999988,0.6641989999999989,0.6579380000000001,0.6963229999999986,0.6639509999999992,0.6737879999999986,0.668470999999999,0.8566139999999979,0.7257079999999987,0.737925999999999,0.7355599999999997,0.4362329999999996,0.3724029999999997,0.26659199999999994,0.042477000000000015,bn_2,2.0
213,0.6869069999999996,0.685559,0.6784470000000001,0.6845989999999997,0.6715919999999997,0.6784649999999998,0.6825179999999994,0.679434,0.9288269999999996,0.840309,0.8432419999999994,0.8370690000000002,0.3573440000000005,0.27192700000000014,0.16127500000000022,0.016229000000000007,bn_2,3.0
214,0.6497149999999997,0.6769079999999997,0.6716229999999994,0.6764769999999996,0.6393919999999997,0.6652340000000002,0.6665899999999999,0.6620699999999999,0.9680149999999995,0.9099539999999997,0.9171169999999994,0.9097349999999994,0.2628890000000001,0.1738820000000001,0.090141,0.005414,bn_2,4.0
215,0.612022,0.6476200000000003,0.641167,0.6479759999999999,0.6066490000000002,0.6360290000000001,0.636128,0.6332540000000003,0.987518,0.9542240000000002,0.9600250000000002,0.9520300000000003,0.18082900000000002,0.10675899999999998,0.048428,0.001611,bn_2,5.0
216,0.5728849999999994,0.6163039999999996,0.6070429999999998,0.6116929999999997,0.5681369999999997,0.6033139999999997,0.6033349999999998,0.6029019999999996,0.9944309999999995,0.9806919999999997,0.9838869999999997,0.9771059999999996,0.115966,0.056728,0.026261,0.000123,bn_2,6.0
217,0.547495,0.580491,0.5755020000000001,0.5778280000000001,0.5416150000000001,0.5717720000000003,0.5708270000000002,0.5679970000000002,0.9971560000000003,0.9917570000000001,0.9921290000000001,0.9902080000000002,0.06756799999999999,0.029942000000000003,0.013096000000000002,0.0,bn_2,7.0
218,0.529379,0.557866,0.551324,0.5510840000000001,0.5263830000000002,0.546948,0.5496690000000001,0.546679,0.998698,0.9962650000000001,0.9965560000000001,0.9951540000000001,0.038509000000000015,0.016602999999999993,0.005933999999999999,0.0,bn_2,8.0
219,0.5179539999999999,0.5348979999999999,0.5331979999999998,0.5326259999999998,0.5162289999999998,0.5306069999999998,0.5320719999999999,0.5284569999999998,0.9989999999999999,0.9979319999999998,0.9979809999999998,0.9970669999999999,0.024038999999999998,0.008277,0.002524,0.0,bn_2,9.0
220,0.507825,0.517678,0.5198919999999998,0.5199059999999999,0.508916,0.5189710000000001,0.522885,0.517011,0.9996309999999999,0.999277,0.9981789999999999,0.9982070000000001,0.011913000000000002,0.00452,0.001209,0.0,bn_2,10.0
221,0.5037699999999999,0.506636,0.5109249999999999,0.5097459999999998,0.5060399999999999,0.5121579999999999,0.5126969999999998,0.5108729999999999,1.0000019999999998,0.9998899999999998,0.9988119999999998,0.9999639999999997,0.006214,0.002604,0.000272,0.0,bn_2,11.0
