TGFbeta,CTNNB1,CDH1,CDH2,GF,NICD,miR34,p53,AKT1,TWIST1,miR203,AKT2,ZEB2,ERK,miR200,p63,p73,Apoptosis,SNAI1,SNAI2,ZEB1,DKK1,p21,CellCycleArrest,DNAdamage,ECMicroenv,EMT,SMAD,Invasion,Migration,Metastasis,VIM,model_id,timepoint
0.5326779999999026,0.3939639999999566,0.4881629999999211,0.5361199999998996,0.6374569999998785,0.43095999999994444,0.48873399999992095,0.45429099999993483,0.3944139999999585,0.6228069999998822,0.4659799999999268,0.6232829999998828,0.604330999999883,0.45416599999993507,0.4642429999999311,0.3194729999999921,0.35223899999997527,0.41424699999994596,0.5084169999999142,0.4722229999999264,0.4614869999999322,0.5627439999998906,0.6213539999998771,0.6368729999998753,0.4987099999999162,0.5002629999999165,0.5943179999998899,0.36687499999997125,0.42271399999994436,0.426296999999944,0.4771729999999239,0.5939389999998848,Invasion_532,0.0
0.534981999999962,0.2590970000000076,0.4366749999999729,0.6357469999999491,0.8069089999999223,0.38319899999998636,0.4675969999999681,0.4226319999999781,0.2590160000000078,0.7097919999999346,0.405802999999981,0.7714709999999302,0.6900889999999406,0.45242499999997476,0.39259699999998415,0.12814400000000137,0.18036700000000483,0.3091219999999992,0.5288259999999696,0.47697299999997195,0.4572919999999767,0.5722399999999587,0.7293419999999329,0.796810999999921,0.49871499999996854,0.5002589999999666,0.7091669999999376,0.27149000000000484,0.30523099999999875,0.34425399999999295,0.41147999999998175,0.6985659999999373,Invasion_532,1.0
0.5179959999999821,0.16403900000000268,0.40547799999998757,0.6839559999999809,0.8856129999999686,0.37638999999999223,0.4362139999999853,0.41874299999998527,0.17842800000000247,0.6992569999999779,0.387244999999988,0.8044269999999716,0.693344999999978,0.5206869999999854,0.3671829999999914,0.050867000000000176,0.10381400000000024,0.27920600000000007,0.5460089999999874,0.5006199999999873,0.4838839999999883,0.5230599999999814,0.7301749999999694,0.8536339999999674,0.49876199999998294,0.5004099999999838,0.757069999999975,0.27194699999999994,0.2603280000000019,0.29285699999999937,0.34619799999999484,0.7246519999999729,Invasion_532,2.0
0.5081419999999918,0.10118700000000007,0.4037809999999925,0.6829489999999897,0.9219379999999874,0.3710359999999976,0.38161599999999224,0.4129579999999913,0.11935600000000009,0.6682559999999921,0.38530899999999174,0.7845869999999886,0.66846599999999,0.5777189999999934,0.3653459999999931,0.020768999999999996,0.06576000000000012,0.2861459999999995,0.5527079999999943,0.5213929999999941,0.5152379999999948,0.47649499999999323,0.6806049999999855,0.8810969999999856,0.4987289999999921,0.5003499999999913,0.7532469999999881,0.2911499999999999,0.2598500000000007,0.2673870000000003,0.30339999999999817,0.7120769999999874,Invasion_532,3.0
0.5033779999999964,0.06430800000000007,0.4122609999999962,0.6628239999999956,0.9355139999999903,0.3651849999999979,0.31592299999999884,0.39991299999999613,0.07467099999999995,0.637793999999997,0.3843849999999968,0.7557739999999956,0.6364929999999968,0.6130419999999943,0.3702449999999975,0.010212999999999998,0.03986500000000004,0.30330599999999985,0.5569279999999983,0.5386599999999987,0.5337629999999978,0.4366089999999969,0.6134199999999925,0.9082859999999913,0.49879099999999604,0.5003979999999959,0.725977999999995,0.31107299999999954,0.27680099999999985,0.2666280000000001,0.2799350000000004,0.6808319999999954,Invasion_532,4.0
0.5010169999999972,0.03868300000000005,0.4207519999999966,0.6349369999999964,0.9433119999999939,0.3615589999999993,0.2542560000000007,0.3860639999999968,0.04597100000000005,0.6116509999999967,0.37860599999999706,0.7289219999999957,0.6110289999999969,0.6220209999999973,0.3711699999999973,0.005784000000000004,0.023300000000000008,0.32887099999999836,0.5597719999999993,0.5505239999999987,0.5484349999999975,0.4073169999999992,0.5461839999999957,0.9312859999999943,0.49876699999999685,0.5003869999999969,0.6913619999999958,0.3259629999999996,0.2978159999999999,0.2790859999999993,0.2796559999999983,0.647978999999996,Invasion_532,5.0
0.5007529999999978,0.020796999999999996,0.4275539999999971,0.6143769999999994,0.9463709999999984,0.36159699999999884,0.2111060000000005,0.37412699999999777,0.027524000000000014,0.5982059999999992,0.37462899999999716,0.7152749999999987,0.5961140000000001,0.615947999999999,0.367733999999998,0.0031439999999999997,0.013784000000000005,0.3449479999999989,0.5637480000000005,0.5582419999999989,0.5573969999999998,0.38665399999999855,0.4924999999999972,0.9463929999999983,0.4987959999999985,0.5003879999999977,0.6553289999999984,0.33701299999999973,0.31395899999999977,0.2957919999999995,0.2838089999999996,0.6221519999999995,Invasion_532,6.0
0.5009099999999976,0.013757999999999992,0.42692299999999767,0.6018280000000004,0.9484900000000007,0.36286999999999864,0.1779830000000004,0.3639109999999977,0.016981,0.591422000000001,0.36795499999999765,0.7054460000000005,0.5897460000000002,0.6100890000000001,0.3607619999999985,0.0022180000000000004,0.008712,0.3545389999999981,0.5690230000000005,0.5641460000000005,0.5638390000000008,0.3746859999999988,0.45399199999999645,0.9561480000000006,0.49879999999999786,0.5003939999999975,0.6345869999999998,0.3457679999999995,0.3290930000000001,0.31384200000000007,0.29459899999999983,0.6075290000000015,Invasion_532,7.0
0.5005919999999996,0.010562999999999998,0.4258769999999987,0.5950879999999997,0.9497040000000003,0.36387,0.15142299999999995,0.35740199999999955,0.010823999999999999,0.5868629999999997,0.36077799999999977,0.7012999999999988,0.5854029999999996,0.6025199999999995,0.3561939999999996,0.002,0.0058519999999999996,0.35801299999999964,0.5715689999999995,0.5696689999999995,0.5688969999999997,0.3706720000000002,0.42438399999999865,0.9634910000000001,0.4987839999999996,0.5003999999999996,0.6159009999999999,0.3520900000000002,0.33950800000000014,0.3275530000000002,0.31270800000000026,0.5968079999999998,Invasion_532,8.0
0.5000569999999988,0.007188000000000003,0.42408999999999863,0.5888640000000003,0.9504150000000001,0.3674339999999994,0.13657899999999995,0.35618599999999967,0.006413,0.5852470000000002,0.3565299999999997,0.6959699999999996,0.5838520000000004,0.5958109999999994,0.35509499999999955,0.001976,0.003946,0.36243399999999965,0.5753889999999997,0.5739759999999998,0.5731840000000002,0.36976999999999965,0.41382099999999955,0.966383,0.4987999999999997,0.5003999999999988,0.6049920000000001,0.35666299999999956,0.3472639999999999,0.33703999999999995,0.32729199999999986,0.5906350000000001,Invasion_532,9.0
0.500104999999999,0.005930999999999995,0.421300999999999,0.5872550000000004,0.9506439999999989,0.37043099999999896,0.12852400000000008,0.3528809999999995,0.004492999999999997,0.5872309999999998,0.3547469999999995,0.6960739999999994,0.5846599999999996,0.592847,0.3537209999999997,0.001867,0.003309,0.3645669999999996,0.5796539999999998,0.5774079999999997,0.5766730000000001,0.37125999999999915,0.4058379999999992,0.9695519999999991,0.4987999999999998,0.5003919999999991,0.5971630000000007,0.3603429999999994,0.3526859999999998,0.3459439999999997,0.33763099999999974,0.5880280000000002,Invasion_532,10.0
0.5002569999999987,0.004367000000000002,0.41856399999999944,0.5878509999999993,0.9506669999999987,0.3727089999999993,0.11755900000000002,0.34729399999999977,0.00388,0.5885449999999988,0.35057099999999947,0.6930419999999988,0.5860429999999988,0.5904959999999987,0.3497579999999997,0.001867,0.0023109999999999997,0.3631999999999996,0.5832089999999988,0.5801959999999993,0.5809899999999991,0.37333999999999967,0.396503999999999,0.9719259999999986,0.49880199999999986,0.5003949999999987,0.5931299999999995,0.36390299999999975,0.3570919999999999,0.351606,0.34592799999999996,0.5881979999999992,Invasion_532,11.0
