,Pelle,Slmb,Cactus,Dif,Dorsal,Toll,MyD88,Nec,Tube,Spz,Targets,model_id,timepoint
16,1.0,0.0,0.0005,0.9956929999999999,0.996178,1.0,1.0,0.0,1.0,1.0,0.98666,bn_11,16.0
17,1.0,0.0,0.0005,0.997594,0.9976499999999999,1.0,1.0,0.0,1.0,1.0,0.991536,bn_11,17.0
18,0.999999,0.0,0.000164,0.999262,0.998408,0.999999,0.999999,0.0,0.999999,0.999999,0.995448,bn_11,18.0
19,0.999999,0.0,0.0,0.9995769999999999,0.99901,0.999999,0.999999,0.0,0.999999,0.999999,0.997791,bn_11,19.0
20,1.0,0.0,0.0,1.0,0.9998699999999999,1.0,1.0,0.0,1.0,1.0,0.998744,bn_11,20.0
21,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.999455,bn_11,21.0
22,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_11,22.0
23,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_11,23.0
24,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_11,24.0
25,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_11,25.0
26,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_11,26.0
27,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_11,27.0
28,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_11,28.0
29,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_11,29.0
30,0.49088699999999963,0.3132609999999999,0.6106430000000004,0.4571299999999997,0.46182699999999977,0.5103369999999997,0.5020109999999995,0.3217279999999999,0.5033869999999995,0.5574420000000003,0.4011089999999997,bn_15,0.0
31,0.4940649999999996,0.12449800000000004,0.801696,0.33892,0.3344109999999998,0.5889979999999997,0.5276499999999997,0.116744,0.5016079999999997,0.7193949999999998,0.30334099999999975,bn_15,1.0
32,0.5182550000000001,0.04353800000000001,0.9018900000000002,0.20849900000000007,0.20536199999999993,0.7243980000000002,0.623969,0.04270600000000001,0.553276,0.8575649999999999,0.215426,bn_15,2.0
33,0.5638939999999999,0.013839999999999998,0.9520239999999999,0.11696000000000004,0.114186,0.8345020000000004,0.729685,0.018203999999999998,0.628868,0.9311710000000003,0.13370000000000004,bn_15,3.0
34,0.6417549999999999,0.004653,0.9815379999999997,0.06165300000000001,0.057941,0.9067889999999995,0.8279859999999996,0.008129,0.7299309999999999,0.9686179999999995,0.08113099999999997,bn_15,4.0
35,0.7330920000000001,0.001684,0.9931050000000002,0.028339,0.026361000000000002,0.9490520000000006,0.8979240000000004,0.0030460000000000005,0.8218810000000004,0.9849920000000004,0.045709,bn_15,5.0
36,0.811541,0.0011719999999999999,0.9968649999999999,0.014650000000000002,0.011015,0.9757669999999999,0.9423339999999999,0.001114,0.892898,0.9927349999999999,0.020678999999999996,bn_15,6.0
37,0.8782040000000001,0.000238,0.9983430000000001,0.006054,0.005665,0.9901720000000002,0.9719770000000002,0.0005,0.9417850000000001,0.9974930000000001,0.009302999999999999,bn_15,7.0
38,0.9306999999999999,0.0,0.999265,0.00243,0.0035510000000000003,0.9973159999999999,0.9868509999999999,0.000282,0.9672609999999999,0.9995009999999998,0.003481,bn_15,8.0
39,0.961598,0.0,0.999501,0.000893,0.001981,0.998039,0.992139,0.0,0.982096,0.999713,0.00127,bn_15,9.0
40,0.978437,0.0,0.9995010000000001,0.0005,0.001217,0.9989910000000001,0.9959340000000001,0.0,0.9891690000000001,1.0000010000000001,0.00095,bn_15,10.0
41,0.984962,0.0,0.9995,0.0005,0.001,0.999131,0.997715,0.0,0.993313,1.0,0.0005,bn_15,11.0
42,0.9929509999999999,0.0,0.9994999999999999,0.0005,0.000825,0.999645,0.9986959999999999,0.0,0.997065,1.0,0.0005,bn_15,12.0
43,0.997582,0.0,0.999999,0.00040300000000000004,0.0004930000000000001,1.0,1.0,0.0,0.9988440000000001,1.0,0.0005,bn_15,13.0
44,0.999,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9997330000000001,1.0,0.0005,bn_15,14.0
45,0.999,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.000203,bn_15,15.0
46,0.999652,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,16.0
47,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,17.0
48,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,18.0
49,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,19.0
50,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,20.0
51,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,21.0
52,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,22.0
53,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,23.0
