TGFbeta,CTNNB1,CDH1,CDH2,GF,NICD,miR34,p53,AKT1,TWIST1,miR203,AKT2,ZEB2,ERK,miR200,p63,p73,Apoptosis,SNAI1,SNAI2,ZEB1,DKK1,p21,CellCycleArrest,DNAdamage,ECMicroenv,EMT,SMAD,Invasion,Migration,Metastasis,VIM,model_id,timepoint
0.5317319999999978,0.39135299999999723,0.485756999999998,0.5373769999999978,0.6272459999999972,0.428520999999998,0.4902159999999977,0.45057399999999764,0.3991379999999985,0.6354399999999967,0.464377999999997,0.6258509999999968,0.5993849999999966,0.45990899999999785,0.4583929999999979,0.3136570000000012,0.3462350000000003,0.42151299999999864,0.560582999999998,0.4729149999999975,0.45521999999999674,0.5660719999999976,0.6290249999999956,0.6399499999999967,0.49900299999999703,0.49999299999999686,0.5918719999999962,0.3801339999999993,0.410021999999997,0.41423499999999835,0.48188599999999593,0.5773049999999964,Invasion_532,0.0
0.5376040000000001,0.25471800000000006,0.42879599999999934,0.6488349999999992,0.8174879999999982,0.3946140000000002,0.4819489999999994,0.4087029999999999,0.2720989999999997,0.7385809999999969,0.40347799999999934,0.7994089999999989,0.6851779999999983,0.4510329999999996,0.38147299999999934,0.1286300000000001,0.17992099999999997,0.30554099999999945,0.547567,0.4918199999999988,0.473807,0.5859189999999999,0.7250549999999983,0.799230999999999,0.4989899999999996,0.49999499999999936,0.691593999999997,0.2685620000000003,0.2953429999999995,0.3283629999999998,0.4043029999999994,0.6881369999999984,Invasion_532,1.0
0.5242329999999991,0.15535700000000022,0.3868390000000007,0.7099040000000009,0.8979140000000003,0.3795979999999994,0.4286919999999998,0.40888400000000047,0.1941510000000001,0.7241630000000013,0.3889500000000006,0.8209910000000002,0.696120000000001,0.5208970000000002,0.3492810000000002,0.049001,0.10040599999999994,0.27279800000000026,0.5566100000000008,0.5319509999999995,0.5125849999999994,0.5347099999999998,0.7298900000000007,0.8529359999999991,0.4989849999999998,0.4999619999999992,0.7499380000000013,0.26183099999999987,0.25549700000000003,0.2832960000000002,0.32258499999999984,0.7235899999999996,Invasion_532,2.0
0.5147640000000003,0.09538899999999995,0.37563599999999975,0.7077719999999986,0.9326480000000007,0.3690540000000002,0.3725749999999998,0.3986429999999995,0.11789700000000004,0.6975879999999981,0.3796229999999998,0.8051419999999991,0.6834389999999988,0.5791569999999997,0.3508109999999997,0.01833300000000001,0.06242000000000001,0.2796569999999997,0.570979,0.5481320000000003,0.5424370000000002,0.47449899999999945,0.6677259999999997,0.8838940000000005,0.49898599999999965,0.4999889999999999,0.759058999999999,0.2892300000000001,0.264427,0.26865100000000003,0.29495199999999994,0.7155349999999981,Invasion_532,3.0
0.5037779999999998,0.06758399999999996,0.38509399999999994,0.6894930000000004,0.9440689999999992,0.36238799999999965,0.3168000000000001,0.388621,0.07676100000000001,0.6649099999999989,0.37887800000000027,0.7809900000000002,0.6517619999999993,0.6214169999999996,0.3574340000000002,0.006607,0.03383900000000001,0.2977400000000001,0.571418,0.5599399999999998,0.5604449999999997,0.4406669999999999,0.5978450000000002,0.9162279999999992,0.4990020000000005,0.4999999999999997,0.7530469999999999,0.31405500000000003,0.2767430000000001,0.2683110000000001,0.28679,0.6857489999999998,Invasion_532,4.0
0.5014259999999998,0.040873000000000013,0.3975119999999994,0.656519,0.9484340000000001,0.359283,0.2691819999999997,0.3732179999999995,0.04540899999999999,0.6354369999999997,0.37642099999999956,0.7565340000000005,0.6239430000000001,0.6417870000000006,0.3554239999999998,0.004057,0.02168300000000001,0.3177979999999997,0.5766889999999997,0.5715219999999996,0.5713879999999999,0.40963699999999975,0.5241139999999999,0.9373730000000003,0.49900099999999964,0.5000019999999997,0.7229369999999997,0.3293890000000001,0.2914160000000001,0.280899,0.2756859999999998,0.6542180000000002,Invasion_532,5.0
0.4987899999999998,0.024922000000000003,0.4050319999999999,0.6355990000000005,0.9511240000000006,0.36233099999999996,0.2212840000000001,0.36007200000000006,0.03000300000000001,0.6174480000000006,0.3688889999999999,0.7447630000000003,0.6154780000000005,0.6363600000000006,0.3543639999999998,0.0017389999999999999,0.012615999999999997,0.336377,0.5823880000000005,0.5809570000000005,0.5764260000000002,0.3886770000000001,0.47302799999999995,0.9530300000000005,0.4989979999999998,0.49998999999999977,0.6782540000000007,0.33533100000000005,0.3074160000000001,0.2973990000000001,0.2827339999999999,0.636852000000001,Invasion_532,6.0
0.49877999999999995,0.018028000000000002,0.40567599999999976,0.6199770000000001,0.9532190000000004,0.366826,0.19020600000000007,0.34757700000000014,0.017444,0.6088879999999998,0.35760000000000003,0.7264369999999998,0.610627,0.6248139999999995,0.34537700000000016,0.000544,0.007633999999999999,0.3473480000000001,0.5873689999999997,0.5844879999999999,0.5841820000000002,0.377135,0.4417769999999998,0.9661799999999999,0.49899499999999986,0.49999299999999997,0.6554509999999995,0.342105,0.32832700000000004,0.3147940000000001,0.29829300000000003,0.6301159999999996,Invasion_532,7.0
0.4991040000000003,0.016739999999999998,0.4061980000000003,0.6196680000000001,0.9549919999999997,0.3695630000000001,0.15583800000000023,0.3426070000000001,0.013884,0.6116750000000001,0.34290300000000007,0.7207549999999999,0.6111329999999998,0.6183839999999999,0.34159300000000015,0.0,0.003618,0.34510100000000016,0.5934879999999999,0.588101,0.5906710000000001,0.37768800000000013,0.4139310000000004,0.9731739999999998,0.4989950000000002,0.4999990000000003,0.6414319999999997,0.3532280000000001,0.3395920000000001,0.33423,0.31982900000000003,0.620868,Invasion_532,8.0
0.49759000000000003,0.007737000000000002,0.40159200000000006,0.6155139999999998,0.9561919999999998,0.3711229999999999,0.13870599999999997,0.34363699999999997,0.006162,0.6122729999999996,0.34113699999999997,0.7224579999999999,0.6109589999999997,0.6166529999999997,0.3408980000000001,0.0,0.0019999999999999996,0.34975800000000007,0.6006629999999996,0.5948449999999997,0.5950009999999997,0.3786189999999998,0.40277899999999994,0.973344,0.4990010000000001,0.5,0.6334839999999996,0.356797,0.34756399999999993,0.34237599999999996,0.33585599999999993,0.6178759999999998,Invasion_532,9.0
