,Myc,Bclaf1,CDK46CycD,Junb,CIPKIP,Gata2,Ikzf1,Spi1,Cebpa,Egr1,Gata1,Klf1,Fli1,Zfpm1,Tal1,model_id,timepoint
8233,0.00019999999999999998,0.00039999999999999996,0.000967,0.000272,0.0009689999999999999,0.0,5.7e-05,0.0096,0.009649999999999999,0.0,0.811801,0.104935,0.707001,0.811801,0.811801,bn348,13.0
8234,9e-05,0.0004,0.000527,0.0002,0.000395,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,14.0
8235,0.0,4.9e-05,0.000134,0.00013900000000000002,0.0002,0.0,0.0,0.0096,0.0096,0.0,0.811801,0.1048,0.707001,0.811801,0.811801,bn348,15.0
8236,0.0,0.0,0.0,0.0,0.000142,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,16.0
8237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,17.0
8238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,18.0
8239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,19.0
8240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,20.0
8241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,21.0
8242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,22.0
8243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,23.0
8244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,24.0
8245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,25.0
8246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,26.0
8247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,27.0
8248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,28.0
8249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.8118,0.1048,0.707,0.8118,0.8118,bn348,29.0
8250,0.051801,0.6553119999999999,0.2689719999999999,0.012349000000000004,0.002115,0.9410990000000005,0.35009300000000004,0.0,0.26020900000000013,0.002815,0.36880500000000005,0.017451000000000008,0.7311679999999995,0.42520099999999983,0.7407449999999993,bn324,0.0
8251,0.11264500000000009,0.3082299999999997,0.36774799999999996,0.06559800000000003,0.026745999999999992,0.7230400000000005,0.6509000000000003,9.599999999999999e-05,0.2972179999999999,0.023057,0.7661819999999997,0.10765300000000007,0.6324180000000005,0.5614379999999992,0.6757819999999998,bn324,1.0
8252,0.08935899999999998,0.17695200000000003,0.27801699999999985,0.092281,0.06394100000000003,0.48090200000000016,0.6092960000000004,0.001471,0.16522200000000012,0.04134,0.8844310000000002,0.17431100000000005,0.6927260000000004,0.743484,0.7858059999999999,bn324,2.0
8253,0.05189400000000003,0.10974000000000006,0.18424199999999985,0.08393800000000004,0.07893900000000002,0.28296399999999977,0.4571949999999992,0.0032530000000000002,0.07291300000000003,0.03897400000000003,0.9119050000000001,0.1883239999999999,0.731851,0.8522650000000006,0.8578820000000001,bn324,3.0
8254,0.02544400000000001,0.06614499999999998,0.121219,0.06695799999999999,0.07678700000000004,0.15529799999999996,0.30123800000000034,0.003366,0.027125999999999997,0.02736200000000001,0.911318,0.18040000000000012,0.7476229999999996,0.8905979999999999,0.8891269999999999,bn324,4.0
8255,0.011361000000000001,0.037600000000000015,0.07370899999999998,0.04528100000000001,0.06188000000000002,0.08043299999999998,0.18341600000000002,0.0030239999999999998,0.012106,0.016342999999999996,0.9036760000000004,0.1660520000000001,0.7560760000000004,0.9006790000000006,0.9007700000000004,bn324,5.0
8256,0.005370999999999999,0.019226999999999998,0.04525899999999999,0.028016999999999997,0.044684999999999996,0.040521999999999996,0.102252,0.002835,0.005718999999999999,0.008672000000000001,0.8979450000000001,0.15160100000000004,0.7595710000000001,0.9013220000000002,0.89995,bn324,6.0
8257,0.0027819999999999998,0.00984,0.025725,0.016527999999999998,0.029353999999999995,0.019954,0.053955,0.0026579999999999998,0.003669,0.004862,0.893266,0.14218799999999998,0.759723,0.896572,0.895908,bn324,7.0
8258,0.001119,0.0054789999999999995,0.014081000000000003,0.009723,0.018228,0.010288000000000002,0.030227999999999994,0.0026,0.003,0.002983,0.8916440000000002,0.13591499999999998,0.7601220000000001,0.8939140000000001,0.8930570000000001,bn324,8.0
8259,0.000679,0.0027400000000000002,0.007532,0.0059580000000000015,0.011672999999999998,0.004967,0.015114,0.0026,0.002613,0.001474,0.8902129999999999,0.13239,0.7602219999999998,0.8924749999999999,0.8920799999999999,bn324,9.0
8260,0.000267,0.0012329999999999997,0.003653,0.0036049999999999997,0.006677999999999999,0.001981,0.007066000000000001,0.0026,0.0026,0.000727,0.8895640000000001,0.13038100000000002,0.760401,0.8909190000000001,0.8901860000000001,bn324,10.0
8261,0.0002,0.000498,0.001401,0.00175,0.004464000000000001,0.000498,0.0038629999999999997,0.0026,0.0026,4.9e-05,0.8893979999999999,0.12943600000000002,0.7603989999999999,0.8900099999999999,0.8895,bn324,11.0
8262,8.3e-05,0.00023,0.000765,0.0007349999999999999,0.0029189999999999997,0.0002,0.001379,0.0026,0.0026,0.0,0.8891999999999998,0.12905599999999998,0.7603999999999999,0.8894109999999997,0.8894429999999998,bn324,12.0
8263,0.0,0.0,0.0005729999999999999,0.000594,0.0014520000000000002,0.0002,0.000575,0.0026,0.0026,0.0,0.889201,0.129,0.760401,0.889401,0.889359,bn324,13.0
8264,0.0,0.0,0.0,0.000272,0.0005380000000000001,5e-06,0.000282,0.0026,0.0026,0.0,0.8892,0.128834,0.7604000000000001,0.8894,0.8892,bn324,14.0
8265,0.0,0.0,0.0,0.0002,0.000213,0.0,0.000114,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8893009999999999,0.8892,bn324,15.0
8266,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,16.0
8267,0.0,0.0,0.0,0.000137,0.00019999999999999998,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,17.0
8268,0.0,0.0,0.0,0.0,0.00013,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,18.0
8269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,19.0
8270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,20.0
8271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,21.0
8272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,22.0
8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,23.0
8274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,24.0
8275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,25.0
8276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,26.0
8277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,27.0
8278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,28.0
8279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0,0.8892,0.1288,0.7604,0.8892,0.8892,bn324,29.0
8280,0.050827000000000004,0.637837,0.2692260000000001,0.013183999999999998,0.0023510000000000002,0.8401529999999993,0.3184639999999998,0.0031790000000000004,0.23681200000000013,0.0024699999999999995,0.351239,0.014848999999999998,0.7307209999999994,0.4244759999999998,0.7282259999999995,bn127,0.0
8281,0.10201800000000007,0.2885649999999994,0.35488800000000004,0.062352000000000074,0.02801199999999997,0.6055969999999989,0.5578389999999993,0.010434000000000002,0.26175399999999993,0.020596999999999987,0.7035809999999996,0.07800399999999998,0.6236039999999996,0.5374459999999999,0.6362779999999996,bn127,1.0
8282,0.08083600000000006,0.16455799999999995,0.259295,0.08632800000000003,0.06219300000000001,0.39659300000000025,0.5042790000000003,0.011388,0.14844899999999997,0.033852999999999994,0.810567999999999,0.129082,0.6697069999999998,0.6889209999999992,0.7249519999999996,bn127,2.0
