,Myc,Bclaf1,CDK46CycD,Junb,CIPKIP,Gata2,Ikzf1,Spi1,Cebpa,Egr1,Gata1,Klf1,Fli1,Zfpm1,Tal1,model_id,timepoint
0,0.39715399999999496,0.4842919999999938,0.4181909999999943,0.5494929999999939,0.5081339999999934,0.4334579999999956,0.48185799999999457,0.41799899999999396,0.4286149999999953,0.409633999999995,0.5866639999999936,0.38629699999999534,0.5680479999999934,0.5318229999999948,0.45265699999999426,bn168,0.0
1,0.25598800000000016,0.3739069999999995,0.3275569999999996,0.5432199999999995,0.5385459999999992,0.29201400000000005,0.396845999999999,0.2808089999999995,0.3058559999999999,0.29421699999999995,0.7212430000000004,0.23788100000000037,0.6700869999999997,0.6264809999999993,0.5053019999999989,bn168,1.0
2,0.16342600000000024,0.2620799999999998,0.2401020000000003,0.44868300000000005,0.5045179999999995,0.19006699999999985,0.28880699999999965,0.1942360000000002,0.2113130000000003,0.21015299999999984,0.7825420000000005,0.16660700000000023,0.7176089999999999,0.7118879999999992,0.61738,bn168,2.0
3,0.1033629999999999,0.1770240000000003,0.16749100000000022,0.34001899999999985,0.4284099999999998,0.12448499999999996,0.1987590000000001,0.14778800000000003,0.14611900000000017,0.14652400000000007,0.8149230000000001,0.12870599999999993,0.7352019999999991,0.7667960000000008,0.7071109999999999,bn168,3.0
4,0.064835,0.11263899999999999,0.11111700000000002,0.2408700000000001,0.3308069999999999,0.08042900000000001,0.1370330000000001,0.11811500000000004,0.10784300000000001,0.095029,0.8312360000000005,0.11284300000000003,0.7390770000000005,0.8046050000000003,0.7682260000000001,bn168,4.0
5,0.03939600000000001,0.074135,0.07249300000000004,0.16251700000000005,0.24279400000000015,0.05652699999999998,0.09154200000000005,0.10187200000000002,0.08404100000000002,0.05584199999999998,0.837561,0.10626300000000004,0.7417440000000001,0.82446,0.7999559999999999,bn168,5.0
6,0.022569000000000002,0.04343099999999999,0.04543600000000001,0.10226899999999998,0.17125899999999994,0.044030999999999994,0.06457299999999998,0.09320899999999999,0.07167800000000002,0.031213000000000008,0.8412230000000003,0.104392,0.7430410000000002,0.8345660000000001,0.8214980000000001,bn168,6.0
7,0.012129000000000001,0.02637400000000001,0.025944000000000005,0.06111,0.11189400000000002,0.035764000000000004,0.04796000000000001,0.08919900000000001,0.06459200000000001,0.018595000000000004,0.843165,0.10295800000000001,0.743413,0.8394469999999999,0.8326579999999999,bn168,7.0
8,0.006908999999999999,0.016275,0.015048,0.036565,0.06910999999999999,0.031195999999999998,0.039181,0.08674300000000001,0.060919999999999995,0.010110000000000003,0.844001,0.10176099999999999,0.7434,0.8420209999999999,0.8384719999999999,bn168,8.0
9,0.003768,0.009073,0.00789,0.020574,0.040667999999999996,0.029109999999999997,0.03387,0.08515500000000001,0.059101999999999995,0.0057020000000000005,0.84453,0.1014,0.743402,0.843467,0.842436,bn168,9.0
10,0.0021439999999999996,0.0052320000000000005,0.004215999999999999,0.011752000000000002,0.023627,0.0282,0.030905,0.08476199999999999,0.05779,0.003309,0.844597,0.101309,0.7433970000000001,0.844258,0.8435349999999999,bn168,10.0
11,0.001135,0.0034709999999999997,0.002512,0.007304,0.013876999999999999,0.0278,0.028531999999999995,0.084464,0.0572,0.001764,0.8445989999999999,0.1012,0.7433989999999999,0.844299,0.8436859999999999,bn168,11.0
12,0.000618,0.001967,0.001156,0.003560999999999999,0.008818999999999999,0.0278,0.027849,0.0844,0.057040999999999994,0.000171,0.8446,0.1012,0.7434000000000001,0.844372,0.8440159999999999,bn168,12.0
13,0.000442,0.0009889999999999999,0.000637,0.001487,0.004573000000000001,0.0278,0.0278,0.0844,0.056778999999999996,0.0,0.8445999999999998,0.1012,0.7433999999999998,0.8443999999999998,0.8442499999999998,bn168,13.0
14,0.000249,0.0006,0.00043,0.000723,0.002627,0.0278,0.0278,0.0844,0.0566,0.0,0.8446009999999999,0.1012,0.743401,0.844401,0.844425,bn168,14.0
15,0.000137,0.000435,0.000302,0.000205,0.000979,0.0278,0.0278,0.0844,0.0566,0.0,0.8446009999999999,0.1012,0.743401,0.844433,0.8446009999999999,bn168,15.0
16,0.0,0.000175,3.9e-05,0.0,0.00053,0.0278,0.0278,0.0844,0.0566,0.0,0.8446,0.1012,0.7434,0.8446,0.8446,bn168,16.0
17,0.0,0.0,0.0,0.0,6.1e-05,0.0278,0.0278,0.0844,0.0566,0.0,0.8446,0.1012,0.7434,0.8446,0.8446,bn168,17.0
18,0.0,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0844,0.0566,0.0,0.8445999999999999,0.1012,0.7434,0.8445999999999999,0.8445999999999999,bn168,18.0
19,0.0,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0844,0.0566,0.0,0.8445999999999999,0.1012,0.7434,0.8445999999999999,0.8445999999999999,bn168,19.0
20,0.0,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0844,0.0566,0.0,0.8445999999999999,0.1012,0.7434,0.8445999999999999,0.8445999999999999,bn168,20.0
21,0.0,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0844,0.0566,0.0,0.8445999999999999,0.1012,0.7434,0.8445999999999999,0.8445999999999999,bn168,21.0
22,0.0,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0844,0.0566,0.0,0.8445999999999999,0.1012,0.7434,0.8445999999999999,0.8445999999999999,bn168,22.0
23,0.0,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0844,0.0566,0.0,0.8445999999999999,0.1012,0.7434,0.8445999999999999,0.8445999999999999,bn168,23.0
24,0.0,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0844,0.0566,0.0,0.8445999999999999,0.1012,0.7434,0.8445999999999999,0.8445999999999999,bn168,24.0
25,0.0,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0844,0.0566,0.0,0.8445999999999999,0.1012,0.7434,0.8445999999999999,0.8445999999999999,bn168,25.0
26,0.0,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0844,0.0566,0.0,0.8445999999999999,0.1012,0.7434,0.8445999999999999,0.8445999999999999,bn168,26.0
27,0.0,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0844,0.0566,0.0,0.8445999999999999,0.1012,0.7434,0.8445999999999999,0.8445999999999999,bn168,27.0
28,0.0,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0844,0.0566,0.0,0.8445999999999999,0.1012,0.7434,0.8445999999999999,0.8445999999999999,bn168,28.0
29,0.0,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0844,0.0566,0.0,0.8445999999999999,0.1012,0.7434,0.8445999999999999,0.8445999999999999,bn168,29.0
30,0.3934169999999966,0.47163799999999584,0.4194619999999977,0.560178999999996,0.5105619999999986,0.42979399999999557,0.47566999999999576,0.40787899999999755,0.4328729999999961,0.39333599999999586,0.5889159999999972,0.39173499999999706,0.5450949999999959,0.5297469999999971,0.4569279999999959,bn602,0.0
31,0.25068000000000035,0.37489499999999887,0.32452099999999945,0.5324339999999985,0.5328279999999986,0.2968499999999994,0.3971449999999994,0.2862439999999994,0.29540300000000014,0.2891279999999999,0.7014319999999985,0.24483700000000017,0.6365999999999988,0.6137999999999985,0.5077849999999995,bn602,1.0
32,0.15506000000000006,0.2623410000000001,0.23584900000000014,0.43408,0.49631300000000017,0.1973710000000001,0.2939920000000005,0.2130770000000001,0.19679100000000013,0.21181800000000012,0.7572609999999999,0.1701760000000002,0.691043999999999,0.691324,0.6072949999999995,bn602,2.0
33,0.09695199999999998,0.173461,0.16015299999999996,0.3257269999999996,0.41713900000000004,0.133137,0.21043400000000007,0.16620900000000008,0.13846500000000017,0.1479820000000002,0.7936939999999991,0.13447900000000004,0.7156599999999995,0.7462879999999995,0.6847989999999994,bn602,3.0
34,0.06076200000000003,0.11195599999999992,0.10710299999999996,0.23407200000000003,0.3213350000000001,0.09239199999999999,0.14811500000000002,0.13507400000000008,0.10127899999999998,0.09679499999999998,0.8129609999999998,0.11585700000000002,0.7241259999999996,0.7857029999999998,0.74187,bn602,4.0
35,0.039207,0.07097800000000001,0.07054400000000001,0.15965500000000002,0.236361,0.06748100000000001,0.10204900000000001,0.114909,0.08204200000000002,0.059117000000000024,0.8238049999999993,0.107449,0.7277789999999992,0.8092549999999995,0.7852889999999993,bn602,5.0
36,0.024460999999999993,0.044796,0.046102999999999984,0.10393000000000001,0.165937,0.05442300000000001,0.07473500000000001,0.10386200000000001,0.07051199999999999,0.034631,0.8293159999999997,0.104399,0.7301539999999999,0.8199599999999998,0.8057150000000001,bn602,6.0
