Stat3,Aldh1L1,Mash1,Brn2,Hes5,Olig2,Myt1L,Scl,Pax6,Sox8,Zic1,Tuj1,model_id,timepoint
0.135,0.135,0.237,0.237,0.256,0.121,0.121,0.879,0.493,0.121,0.237,0.237,bn_585,11.0
0.135,0.135,0.237,0.237,0.256,0.121,0.121,0.879,0.493,0.121,0.237,0.237,bn_585,12.0
0.135,0.135,0.237,0.237,0.256,0.121,0.121,0.879,0.493,0.121,0.237,0.237,bn_585,13.0
0.135,0.135,0.237,0.237,0.256,0.121,0.121,0.879,0.493,0.121,0.237,0.237,bn_585,14.0
0.135,0.135,0.237,0.237,0.256,0.121,0.121,0.879,0.493,0.121,0.237,0.237,bn_585,15.0
0.135,0.135,0.237,0.237,0.256,0.121,0.121,0.879,0.493,0.121,0.237,0.237,bn_585,16.0
0.135,0.135,0.237,0.237,0.256,0.121,0.121,0.879,0.493,0.121,0.237,0.237,bn_585,17.0
0.135,0.135,0.237,0.237,0.256,0.121,0.121,0.879,0.493,0.121,0.237,0.237,bn_585,18.0
0.135,0.135,0.237,0.237,0.256,0.121,0.121,0.879,0.493,0.121,0.237,0.237,bn_585,19.0
0.39825200000000033,0.4781940000000005,0.39756200000000025,0.43614999999999976,0.42582300000000006,0.5387909999999995,0.31821200000000044,0.46677900000000044,0.5059990000000004,0.49416000000000027,0.45969699999999997,0.5563110000000002,bn_981,0.0
0.2439620000000001,0.379341,0.2988390000000001,0.3678520000000002,0.32921599999999984,0.5461689999999996,0.12144899999999999,0.4570669999999998,0.5059979999999997,0.5210639999999999,0.3755739999999998,0.5183739999999997,bn_981,1.0
0.1714539999999999,0.25916000000000006,0.258441,0.3082280000000001,0.294583,0.5433099999999997,0.04468199999999999,0.4575049999999998,0.5060009999999999,0.5418699999999997,0.3040629999999999,0.42888799999999994,bn_981,2.0
0.14808000000000004,0.19433800000000004,0.23866600000000004,0.268612,0.282881,0.542692,0.017684000000000002,0.4570019999999999,0.506,0.5395729999999999,0.26949100000000004,0.354269,bn_981,3.0
0.137544,0.15746999999999997,0.233828,0.24730299999999997,0.27876199999999995,0.542998,0.007809999999999999,0.4569999999999999,0.505999,0.542426,0.251633,0.2969669999999999,bn_981,4.0
0.13178600000000001,0.14370400000000003,0.233,0.239081,0.277028,0.5429999999999999,0.002979,0.45699799999999996,0.505999,0.5423359999999999,0.239171,0.2618169999999999,bn_981,5.0
0.129022,0.135431,0.23256999999999997,0.23365999999999998,0.275044,0.5429999999999999,0.001694,0.457,0.505999,0.542318,0.23431399999999997,0.24344499999999997,bn_981,6.0
0.127785,0.12943300000000002,0.23199999999999998,0.23199999999999998,0.274,0.543,0.0,0.457,0.506,0.543,0.23299999999999998,0.236656,bn_981,7.0
0.127,0.127,0.23199999999999998,0.23199999999999998,0.274,0.542999,0.0,0.45699999999999996,0.506,0.542999,0.23227399999999998,0.23252099999999998,bn_981,8.0
0.127,0.127,0.23199999999999998,0.23199999999999998,0.274,0.543,0.0,0.45699999999999996,0.506,0.543,0.23199999999999998,0.23199999999999998,bn_981,9.0
0.127,0.127,0.23199999999999998,0.23199999999999998,0.274,0.543,0.0,0.45699999999999996,0.506,0.543,0.23199999999999998,0.23199999999999998,bn_981,10.0
0.127,0.127,0.23199999999999998,0.23199999999999998,0.274,0.543,0.0,0.45699999999999996,0.506,0.543,0.23199999999999998,0.23199999999999998,bn_981,11.0
0.127,0.127,0.23199999999999998,0.23199999999999998,0.274,0.543,0.0,0.45699999999999996,0.506,0.543,0.23199999999999998,0.23199999999999998,bn_981,12.0
0.127,0.127,0.23199999999999998,0.23199999999999998,0.274,0.543,0.0,0.45699999999999996,0.506,0.543,0.23199999999999998,0.23199999999999998,bn_981,13.0
0.127,0.127,0.23199999999999998,0.23199999999999998,0.274,0.543,0.0,0.45699999999999996,0.506,0.543,0.23199999999999998,0.23199999999999998,bn_981,14.0
0.127,0.127,0.23199999999999998,0.23199999999999998,0.274,0.543,0.0,0.45699999999999996,0.506,0.543,0.23199999999999998,0.23199999999999998,bn_981,15.0
0.127,0.127,0.23199999999999998,0.23199999999999998,0.274,0.543,0.0,0.45699999999999996,0.506,0.543,0.23199999999999998,0.23199999999999998,bn_981,16.0
0.127,0.127,0.23199999999999998,0.23199999999999998,0.274,0.543,0.0,0.45699999999999996,0.506,0.543,0.23199999999999998,0.23199999999999998,bn_981,17.0
0.127,0.127,0.23199999999999998,0.23199999999999998,0.274,0.543,0.0,0.45699999999999996,0.506,0.543,0.23199999999999998,0.23199999999999998,bn_981,18.0
0.127,0.127,0.23199999999999998,0.23199999999999998,0.274,0.543,0.0,0.45699999999999996,0.506,0.543,0.23199999999999998,0.23199999999999998,bn_981,19.0
0.4110010000000005,0.4680400000000005,0.5184990000000002,0.5018220000000002,0.39474499999999985,0.42109300000000005,0.3081820000000004,0.40519200000000033,0.49599400000000055,0.5064440000000002,0.512482,0.5823490000000001,bn_519,0.0
0.25609500000000013,0.36745099999999997,0.6165809999999997,0.5386619999999994,0.2969130000000002,0.275083,0.12167500000000003,0.24578900000000015,0.4959980000000001,0.4043180000000002,0.5506999999999996,0.647830999999999,bn_519,1.0
0.18058000000000005,0.2519820000000001,0.6909349999999995,0.608576,0.2634719999999999,0.192701,0.048416999999999995,0.1795790000000001,0.4960070000000001,0.28823,0.6270239999999999,0.6627360000000002,bn_519,2.0
0.15280900000000003,0.183578,0.7260989999999997,0.6692409999999998,0.25073399999999996,0.15394399999999994,0.021089999999999998,0.14643400000000004,0.496003,0.21393999999999994,0.6798240000000001,0.690348,bn_519,3.0
0.13104600000000002,0.155214,0.742417,0.712018,0.24678600000000006,0.13885,0.007356999999999999,0.13107500000000002,0.495998,0.17083500000000001,0.714011,0.723203,bn_519,4.0
0.12045100000000002,0.134903,0.7503980000000001,0.7371520000000001,0.24309099999999997,0.13208799999999998,0.003049,0.11953699999999999,0.496,0.14826499999999998,0.732185,0.738604,bn_519,5.0
0.11626,0.12171699999999999,0.755226,0.7449399999999999,0.24200000000000002,0.13040100000000002,0.001356,0.11533999999999998,0.496,0.137411,0.749018,0.747198,bn_519,6.0
0.11400099999999999,0.117639,0.7569019999999999,0.7497609999999999,0.24200099999999997,0.12999999999999998,0.000118,0.11300099999999999,0.49600099999999997,0.13458799999999999,0.7541349999999998,0.7510749999999998,bn_519,7.0
0.114,0.115023,0.7573280000000001,0.7539920000000001,0.242,0.129158,0.0,0.113,0.496,0.130143,0.7550000000000001,0.7547380000000001,bn_519,8.0
0.11375400000000001,0.114,0.758,0.757871,0.242,0.129,0.0,0.113,0.496,0.129,0.756007,0.756,bn_519,9.0
0.113,0.113654,0.758,0.758,0.242,0.12899999999999998,0.0,0.113,0.496,0.12899999999999998,0.757,0.757505,bn_519,10.0
0.113,0.113,0.758,0.758,0.242,0.129,0.0,0.113,0.496,0.129,0.757,0.758,bn_519,11.0
0.113,0.113,0.758,0.758,0.242,0.129,0.0,0.113,0.496,0.129,0.757,0.758,bn_519,12.0
0.113,0.113,0.758,0.758,0.242,0.129,0.0,0.113,0.496,0.129,0.757879,0.758,bn_519,13.0
0.113,0.113,0.758,0.758,0.242,0.129,0.0,0.113,0.496,0.129,0.758,0.758,bn_519,14.0
0.113,0.113,0.758,0.758,0.242,0.129,0.0,0.113,0.496,0.129,0.758,0.758,bn_519,15.0
0.113,0.113,0.758,0.758,0.242,0.129,0.0,0.113,0.496,0.129,0.758,0.758,bn_519,16.0
0.113,0.113,0.758,0.758,0.242,0.129,0.0,0.113,0.496,0.129,0.758,0.758,bn_519,17.0
0.113,0.113,0.758,0.758,0.242,0.129,0.0,0.113,0.496,0.129,0.758,0.758,bn_519,18.0
0.113,0.113,0.758,0.758,0.242,0.129,0.0,0.113,0.496,0.129,0.758,0.758,bn_519,19.0
0.40236799999999967,0.4449119999999994,0.4163100000000002,0.4577269999999998,0.416783,0.5108079999999993,0.5227829999999996,0.4747989999999995,0.5020079999999991,0.5146569999999998,0.49442699999999973,0.5800929999999995,bn_909,0.0
0.2552870000000002,0.3490589999999998,0.30496900000000005,0.388264,0.31880600000000003,0.5189769999999999,0.5177909999999997,0.47368699999999997,0.502003,0.5292599999999994,0.3971380000000002,0.5862400000000001,bn_909,1.0
0.18013299999999996,0.252646,0.2659129999999999,0.32134999999999997,0.27864200000000006,0.522796,0.5196679999999999,0.47533700000000023,0.501998,0.526317,0.32712600000000003,0.4879720000000002,bn_909,2.0
0.14211100000000002,0.187081,0.25507300000000005,0.282313,0.259568,0.5240000000000001,0.5235370000000001,0.476003,0.5020020000000002,0.5215630000000002,0.28276799999999996,0.38678799999999997,bn_909,3.0
0.12223400000000001,0.149839,0.25299900000000003,0.26260000000000006,0.253361,0.5239980000000001,0.5255650000000001,0.4760009999999999,0.5019989999999999,0.523608,0.264022,0.32018099999999994,bn_909,4.0
0.11570100000000001,0.13111799999999998,0.252126,0.25807300000000005,0.25099999999999995,0.5239999999999999,0.5250399999999998,0.4759999999999999,0.501999,0.5238119999999997,0.25803800000000005,0.284778,bn_909,5.0
0.113372,0.123604,0.251,0.254822,0.251,0.5239990000000001,0.5245240000000001,0.476,0.502,0.5230330000000001,0.25582299999999997,0.26922999999999997,bn_909,6.0
0.109859,0.115687,0.25099899999999997,0.252999,0.250999,0.523999,0.523999,0.47599800000000003,0.5019979999999999,0.523803,0.254444,0.262129,bn_909,7.0
0.109,0.11103299999999999,0.251,0.252527,0.25100100000000003,0.524002,0.524002,0.476,0.502001,0.524002,0.251341,0.258697,bn_909,8.0
0.109001,0.109576,0.251,0.251436,0.251001,0.524,0.524,0.47600200000000004,0.502001,0.524,0.251,0.25307599999999997,bn_909,9.0
0.109,0.109,0.251,0.251,0.251,0.524,0.524,0.476,0.502,0.524,0.251,0.252,bn_909,10.0
0.109,0.109,0.251,0.251,0.251,0.524,0.524,0.476,0.502,0.524,0.251,0.251138,bn_909,11.0
0.109,0.109,0.251,0.251,0.251,0.524,0.524,0.476,0.502,0.524,0.251,0.251,bn_909,12.0
0.109,0.109,0.251,0.251,0.251,0.524,0.524,0.476,0.502,0.524,0.251,0.251,bn_909,13.0
0.109,0.109,0.251,0.251,0.251,0.524,0.524,0.476,0.502,0.524,0.251,0.251,bn_909,14.0
0.109,0.109,0.251,0.251,0.251,0.524,0.524,0.476,0.502,0.524,0.251,0.251,bn_909,15.0
0.109,0.109,0.251,0.251,0.251,0.524,0.524,0.476,0.502,0.524,0.251,0.251,bn_909,16.0
0.109,0.109,0.251,0.251,0.251,0.524,0.524,0.476,0.502,0.524,0.251,0.251,bn_909,17.0
0.109,0.109,0.251,0.251,0.251,0.524,0.524,0.476,0.502,0.524,0.251,0.251,bn_909,18.0
0.109,0.109,0.251,0.251,0.251,0.524,0.524,0.476,0.502,0.524,0.251,0.251,bn_909,19.0
0.38825099999999924,0.47372199999999925,0.39890000000000003,0.3904689999999997,0.42841899999999977,0.4208619999999993,0.6926439999999997,0.5367529999999985,0.5139989999999993,0.4814629999999997,0.4961249999999995,0.5681269999999998,bn_816,0.0
0.24500499999999997,0.37023400000000006,0.31223800000000007,0.2961919999999999,0.3162280000000004,0.27854699999999977,0.8795469999999996,0.6151389999999999,0.5140000000000008,0.4058460000000004,0.4073490000000001,0.5639760000000005,bn_816,1.0
0.171251,0.2568170000000001,0.28559700000000005,0.276613,0.27875000000000005,0.20079299999999992,0.9512460000000005,0.7134430000000002,0.5140010000000003,0.294533,0.338489,0.46980200000000016,bn_816,2.0
0.14597500000000005,0.19628100000000007,0.26812300000000006,0.27461900000000006,0.264522,0.164818,0.9817510000000005,0.7749110000000003,0.5140000000000003,0.21606099999999998,0.294163,0.39246399999999987,bn_816,3.0
0.128977,0.15612499999999996,0.26298200000000005,0.268741,0.25949399999999995,0.139706,0.9917429999999997,0.8160569999999999,0.514,0.16799099999999997,0.273911,0.3321250000000001,bn_816,4.0
0.12543900000000002,0.134851,0.26113,0.264617,0.25730299999999995,0.13499999999999998,0.9976639999999998,0.8464639999999999,0.5139989999999998,0.14666899999999997,0.265487,0.299692,bn_816,5.0
0.124435,0.129173,0.2602440000000001,0.26088900000000004,0.25402199999999997,0.13365700000000003,0.9991639999999997,0.8578439999999998,0.5139989999999999,0.138474,0.26312300000000005,0.2760310000000001,bn_816,6.0
0.122232,0.126435,0.25999999999999995,0.26021,0.254,0.133,1.0,0.865187,0.5140000000000001,0.136219,0.262831,0.26727,bn_816,7.0
0.122,0.123047,0.26,0.25991200000000003,0.254,0.132099,1.0,0.8665590000000001,0.514,0.13409,0.26099100000000003,0.26335000000000003,bn_816,8.0
0.122,0.122,0.26,0.26,0.254,0.132,1.0,0.868,0.514,0.133,0.26,0.261116,bn_816,9.0
0.122,0.122,0.25999999999999995,0.25999999999999995,0.254,0.132,1.0,0.868,0.514,0.132418,0.25999999999999995,0.25999999999999995,bn_816,10.0
0.122,0.122,0.26,0.26,0.254,0.132,1.0,0.868,0.514,0.132,0.26,0.26,bn_816,11.0
0.122,0.122,0.26,0.26,0.254,0.132,1.0,0.868,0.514,0.132,0.26,0.26,bn_816,12.0
0.122,0.122,0.26,0.26,0.254,0.132,1.0,0.868,0.514,0.132,0.26,0.26,bn_816,13.0
0.122,0.122,0.26,0.26,0.254,0.132,1.0,0.868,0.514,0.132,0.26,0.26,bn_816,14.0
0.122,0.122,0.26,0.26,0.254,0.132,1.0,0.868,0.514,0.132,0.26,0.26,bn_816,15.0
0.122,0.122,0.26,0.26,0.254,0.132,1.0,0.868,0.514,0.132,0.26,0.26,bn_816,16.0
0.122,0.122,0.26,0.26,0.254,0.132,1.0,0.868,0.514,0.132,0.26,0.26,bn_816,17.0
0.122,0.122,0.26,0.26,0.254,0.132,1.0,0.868,0.514,0.132,0.26,0.26,bn_816,18.0
0.122,0.122,0.26,0.26,0.254,0.132,1.0,0.868,0.514,0.132,0.26,0.26,bn_816,19.0
0.4532540000000008,0.4967540000000011,0.5243390000000004,0.4958070000000006,0.39963000000000054,0.38806900000000033,0.7109760000000004,0.39060799999999996,0.5079900000000008,0.4683879999999999,0.49240400000000023,0.5896820000000007,bn_827,0.0
0.3561410000000001,0.4194060000000001,0.5984609999999994,0.5341019999999995,0.306323,0.26319600000000004,0.8966399999999994,0.245103,0.5080079999999996,0.36582899999999985,0.5414309999999994,0.6305710000000001,bn_827,1.0
0.2549329999999999,0.3374950000000002,0.6732109999999997,0.5944689999999995,0.272657,0.20358500000000007,0.9637479999999997,0.17333399999999988,0.508,0.26768900000000007,0.5988379999999999,0.6613039999999997,bn_827,2.0
0.187981,0.25542799999999993,0.7166950000000003,0.6530400000000003,0.263198,0.16930199999999998,0.9870710000000004,0.14187200000000005,0.508001,0.212253,0.6587280000000003,0.6789780000000001,bn_827,3.0
0.15367099999999997,0.19941999999999996,0.7319570000000003,0.6994470000000003,0.259425,0.152401,0.9944530000000003,0.129791,0.5080009999999999,0.183902,0.702447,0.711211,bn_827,4.0
0.14025700000000005,0.16752200000000003,0.736025,0.72276,0.256541,0.14312100000000003,0.9978050000000002,0.123046,0.5079990000000001,0.15813500000000003,0.724986,0.7248100000000001,bn_827,5.0
0.12973200000000004,0.14694700000000002,0.7401829999999998,0.7353619999999998,0.256,0.141,0.9989999999999997,0.121048,0.507999,0.143276,0.7354069999999999,0.7356019999999999,bn_827,6.0
0.122565,0.129753,0.742864,0.7389129999999999,0.25599900000000003,0.139951,0.9998260000000001,0.118824,0.507999,0.141294,0.739011,0.740482,bn_827,7.0
0.119959,0.123533,0.743107,0.7408939999999999,0.256,0.13888799999999998,0.9999999999999999,0.118,0.508,0.13999999999999999,0.741312,0.7424329999999999,bn_827,8.0
0.118002,0.119952,0.7439990000000001,0.7427779999999999,0.256,0.138,0.999999,0.118,0.507999,0.139223,0.743768,0.742506,bn_827,9.0
0.118,0.118,0.744,0.744,0.256,0.13799999999999998,1.0,0.118,0.508,0.13799999999999998,0.744,0.742943,bn_827,10.0
0.118,0.118,0.744,0.744,0.256,0.138,1.0,0.118,0.508,0.138,0.744,0.743895,bn_827,11.0
0.118,0.118,0.744,0.744,0.256,0.138,1.0,0.118,0.508,0.138,0.744,0.744,bn_827,12.0
0.118,0.118,0.744,0.744,0.256,0.138,1.0,0.118,0.508,0.138,0.744,0.744,bn_827,13.0
0.118,0.118,0.744,0.744,0.256,0.138,1.0,0.118,0.508,0.138,0.744,0.744,bn_827,14.0
0.118,0.118,0.744,0.744,0.256,0.138,1.0,0.118,0.508,0.138,0.744,0.744,bn_827,15.0
0.118,0.118,0.744,0.744,0.256,0.138,1.0,0.118,0.508,0.138,0.744,0.744,bn_827,16.0
0.118,0.118,0.744,0.744,0.256,0.138,1.0,0.118,0.508,0.138,0.744,0.744,bn_827,17.0
0.118,0.118,0.744,0.744,0.256,0.138,1.0,0.118,0.508,0.138,0.744,0.744,bn_827,18.0
0.118,0.118,0.744,0.744,0.256,0.138,1.0,0.118,0.508,0.138,0.744,0.744,bn_827,19.0
0.45348400000000005,0.48344500000000024,0.4993320000000004,0.48512600000000017,0.43387300000000045,0.408051,0.45805300000000054,0.40521700000000016,0.5089950000000005,0.45792500000000064,0.5328950000000003,0.506334,bn_490,0.0
0.3726439999999999,0.4315430000000002,0.5850629999999999,0.5318510000000001,0.3293069999999998,0.2762810000000001,0.3574870000000002,0.270395,0.5090029999999999,0.3753789999999999,0.5502600000000001,0.49307199999999995,bn_490,1.0
0.270784,0.35575000000000023,0.6572440000000004,0.5985660000000003,0.293835,0.2078329999999999,0.275274,0.189438,0.509002,0.28706000000000015,0.602638,0.5204770000000003,bn_490,2.0
0.20849699999999993,0.28737600000000013,0.6866949999999997,0.6544629999999998,0.283816,0.16935099999999997,0.21755799999999992,0.155096,0.5089980000000002,0.22144699999999995,0.6562329999999997,0.5751799999999998,bn_490,3.0
0.17090499999999992,0.21843499999999996,0.706426,0.6829719999999998,0.280827,0.15323599999999998,0.18382399999999996,0.147335,0.508999,0.17800599999999997,0.6845749999999999,0.6247819999999998,bn_490,4.0
0.151739,0.17775100000000002,0.714919,0.699987,0.28,0.146093,0.16571299999999994,0.142379,0.509001,0.15766599999999997,0.705928,0.661747,bn_490,5.0
0.143982,0.15384799999999998,0.719055,0.707923,0.279082,0.143135,0.154445,0.140021,0.509,0.146023,0.710922,0.686677,bn_490,6.0
0.139362,0.14663500000000002,0.7212469999999999,0.7131109999999999,0.278,0.142,0.14457,0.138297,0.509,0.142903,0.7184219999999999,0.6981860000000001,bn_490,7.0
0.139,0.14081200000000002,0.7220000000000001,0.716249,0.278,0.14114700000000002,0.14236200000000002,0.138,0.509,0.14164300000000002,0.7200730000000001,0.7064980000000001,bn_490,8.0
0.139,0.13942600000000002,0.7220000000000001,0.719412,0.278,0.14100000000000001,0.14200000000000002,0.138,0.509,0.14100000000000001,0.7210000000000001,0.709955,bn_490,9.0
0.13827000000000003,0.13865500000000003,0.7219979999999999,0.720999,0.278,0.14100000000000001,0.14100600000000002,0.137018,0.5090000000000001,0.14100000000000001,0.721652,0.717287,bn_490,10.0
0.137,0.13753100000000001,0.722,0.7210570000000001,0.278,0.141,0.141,0.137,0.509,0.141,0.722,0.720132,bn_490,11.0
0.137,0.137,0.722,0.722,0.278,0.141,0.141,0.137,0.509,0.141,0.722,0.721272,bn_490,12.0
0.137,0.137,0.722,0.722,0.278,0.141,0.141,0.137,0.509,0.141,0.722,0.722,bn_490,13.0
0.137,0.137,0.722,0.722,0.278,0.141,0.141,0.137,0.509,0.141,0.722,0.722,bn_490,14.0
0.137,0.137,0.722,0.722,0.278,0.141,0.141,0.137,0.509,0.141,0.722,0.722,bn_490,15.0
0.137,0.137,0.722,0.722,0.278,0.141,0.141,0.137,0.509,0.141,0.722,0.722,bn_490,16.0
0.137,0.137,0.722,0.722,0.278,0.141,0.141,0.137,0.509,0.141,0.722,0.722,bn_490,17.0
0.137,0.137,0.722,0.722,0.278,0.141,0.141,0.137,0.509,0.141,0.722,0.722,bn_490,18.0
0.137,0.137,0.722,0.722,0.278,0.141,0.141,0.137,0.509,0.141,0.722,0.722,bn_490,19.0
0.40901000000000004,0.4852789999999998,0.4058469999999997,0.48065899999999984,0.5533820000000005,0.45714299999999974,0.6868579999999997,0.4928329999999994,0.47399299999999983,0.48896399999999995,0.47806000000000015,0.4184400000000001,bn_87,0.0
0.3257060000000004,0.4074020000000004,0.29827600000000026,0.39860100000000026,0.6325010000000009,0.3654330000000001,0.8969730000000001,0.5653860000000006,0.47400400000000037,0.4183790000000003,0.37209100000000006,0.3514530000000003,bn_87,1.0
0.32195500000000016,0.3484830000000001,0.24935000000000007,0.31651500000000005,0.6934730000000003,0.3483610000000001,0.959013,0.6147880000000003,0.4740050000000003,0.36914400000000014,0.312271,0.3266030000000001,bn_87,2.0
0.35367299999999985,0.34231200000000006,0.23313299999999995,0.26887899999999987,0.7313330000000002,0.34147799999999995,0.9853930000000003,0.6373130000000002,0.473997,0.348311,0.2682640000000001,0.298667,bn_87,3.0
0.39616500000000004,0.364404,0.229832,0.24170100000000003,0.7545909999999997,0.33503,0.9964159999999997,0.6501929999999997,0.47400100000000006,0.341385,0.240055,0.265604,bn_87,4.0
0.416575,0.39461199999999996,0.228006,0.22949599999999998,0.76229,0.33200100000000005,0.9986069999999998,0.6590180000000001,0.47399700000000006,0.33625200000000005,0.22952799999999998,0.245566,bn_87,5.0
0.428278,0.41601299999999997,0.22713199999999997,0.22751599999999997,0.7699459999999999,0.33200100000000005,0.9990209999999998,0.664044,0.474,0.333706,0.227953,0.23246000000000003,bn_87,6.0
0.436668,0.426627,0.22699999999999998,0.22699999999999998,0.7718720000000001,0.33199999999999996,1.0,0.667784,0.474,0.33299999999999996,0.22799999999999998,0.22957999999999998,bn_87,7.0
0.44054,0.437662,0.22699899999999998,0.22699899999999998,0.772999,0.332,0.999998,0.667998,0.47399899999999995,0.333,0.22799899999999998,0.229522,bn_87,8.0
0.44099999999999995,0.4381,0.227,0.227,0.7729999999999999,0.33199999999999996,0.9999999999999999,0.6679999999999999,0.474,0.33282900000000004,0.227834,0.228,bn_87,9.0
0.441,0.440481,0.227,0.227,0.7729999999999999,0.33199999999999996,0.9999999999999999,0.668,0.474,0.33199999999999996,0.227,0.227918,bn_87,10.0
0.441,0.441,0.227,0.227,0.7729999999999999,0.33199999999999996,0.9999999999999999,0.668,0.474,0.33199999999999996,0.227,0.227,bn_87,11.0
0.441,0.441,0.227,0.227,0.7729999999999999,0.33199999999999996,0.9999999999999999,0.668,0.474,0.33199999999999996,0.227,0.227,bn_87,12.0
0.441,0.441,0.227,0.227,0.7729999999999999,0.33199999999999996,0.9999999999999999,0.668,0.474,0.33199999999999996,0.227,0.227,bn_87,13.0
0.441,0.441,0.227,0.227,0.7729999999999999,0.33199999999999996,0.9999999999999999,0.668,0.474,0.33199999999999996,0.227,0.227,bn_87,14.0
0.441,0.441,0.227,0.227,0.7729999999999999,0.33199999999999996,0.9999999999999999,0.668,0.474,0.33199999999999996,0.227,0.227,bn_87,15.0
0.441,0.441,0.227,0.227,0.7729999999999999,0.33199999999999996,0.9999999999999999,0.668,0.474,0.33199999999999996,0.227,0.227,bn_87,16.0
0.441,0.441,0.227,0.227,0.7729999999999999,0.33199999999999996,0.9999999999999999,0.668,0.474,0.33199999999999996,0.227,0.227,bn_87,17.0
0.441,0.441,0.227,0.227,0.7729999999999999,0.33199999999999996,0.9999999999999999,0.668,0.474,0.33199999999999996,0.227,0.227,bn_87,18.0
0.441,0.441,0.227,0.227,0.7729999999999999,0.33199999999999996,0.9999999999999999,0.668,0.474,0.33199999999999996,0.227,0.227,bn_87,19.0
0.4668599999999997,0.49391799999999997,0.42175200000000024,0.4643659999999999,0.5071539999999994,0.4218229999999995,0.706033,0.39581499999999986,0.5169990000000003,0.46269399999999994,0.47345899999999996,0.4782939999999998,bn_147,0.0
0.39570500000000036,0.45000200000000046,0.325094,0.393618,0.5878929999999997,0.3519000000000004,0.8904199999999999,0.3306990000000001,0.516992,0.39265900000000015,0.40960699999999983,0.4229760000000001,bn_147,1.0
0.3552939999999999,0.3913609999999999,0.29232099999999983,0.336843,0.6573959999999999,0.3388029999999999,0.956199,0.33013499999999996,0.5169950000000001,0.36491799999999985,0.345682,0.38046499999999994,bn_147,2.0
0.346274,0.369979,0.27931100000000003,0.29899600000000004,0.6949660000000002,0.35497599999999996,0.9823850000000002,0.339999,0.517,0.36187,0.303757,0.3403409999999999,bn_147,3.0
0.34604000000000007,0.343969,0.27377,0.281741,0.7153319999999999,0.36595300000000003,0.9957239999999997,0.34861999999999993,0.5170019999999999,0.36198199999999997,0.2843339999999999,0.300532,bn_147,4.0
0.355047,0.345111,0.273,0.276799,0.723841,0.36869200000000013,0.9992269999999998,0.35593400000000003,0.5169999999999999,0.3660570000000001,0.27942500000000003,0.2879980000000001,bn_147,5.0
0.358458,0.357884,0.273,0.276687,0.7264760000000001,0.36802399999999996,1.0,0.35722,0.517001,0.36776600000000004,0.275116,0.28137,bn_147,6.0
0.35705000000000003,0.35743800000000003,0.273,0.27375200000000005,0.727,0.368999,1.0,0.35800100000000007,0.517,0.36810500000000007,0.273637,0.27615400000000007,bn_147,7.0
0.355551,0.354714,0.273,0.273,0.727,0.369,1.0,0.358,0.517,0.36899,0.273,0.273762,bn_147,8.0
0.357387,0.355881,0.273,0.273,0.726999,0.369,0.999999,0.35799899999999996,0.517,0.369,0.273,0.273,bn_147,9.0
0.358,0.357692,0.273,0.273,0.727,0.369,1.0,0.358,0.517,0.369,0.273,0.273,bn_147,10.0
0.358,0.358,0.273,0.273,0.727,0.369,1.0,0.358,0.517,0.369,0.273,0.273,bn_147,11.0
0.358,0.358,0.273,0.273,0.727,0.369,1.0,0.358,0.517,0.369,0.273,0.273,bn_147,12.0
0.358,0.358,0.273,0.273,0.727,0.369,1.0,0.358,0.517,0.369,0.273,0.273,bn_147,13.0
0.358,0.358,0.273,0.273,0.727,0.369,1.0,0.358,0.517,0.369,0.273,0.273,bn_147,14.0
0.358,0.358,0.273,0.273,0.727,0.369,1.0,0.358,0.517,0.369,0.273,0.273,bn_147,15.0
0.358,0.358,0.273,0.273,0.727,0.369,1.0,0.358,0.517,0.369,0.273,0.273,bn_147,16.0
0.358,0.358,0.273,0.273,0.727,0.369,1.0,0.358,0.517,0.369,0.273,0.273,bn_147,17.0
0.358,0.358,0.273,0.273,0.727,0.369,1.0,0.358,0.517,0.369,0.273,0.273,bn_147,18.0
0.358,0.358,0.273,0.273,0.727,0.369,1.0,0.358,0.517,0.369,0.273,0.273,bn_147,19.0
0.4297309999999997,0.4723780000000002,0.4985330000000001,0.49638399999999944,0.48165699999999984,0.4881759999999995,0.30854400000000026,0.5105890000000001,0.48300100000000007,0.5003139999999998,0.4935769999999996,0.5806759999999999,bn_891,0.0
0.3185350000000001,0.3932470000000002,0.5123440000000004,0.49878200000000017,0.4858010000000001,0.4934819999999999,0.10639599999999995,0.5055680000000001,0.48300000000000043,0.4882510000000002,0.5000780000000005,0.6101540000000003,bn_891,1.0
0.27406999999999987,0.321092,0.5135620000000002,0.5066010000000002,0.487055,0.49811700000000014,0.04059000000000001,0.5029260000000002,0.482995,0.496725,0.5126390000000001,0.5925140000000002,bn_891,2.0
0.260575,0.29092100000000004,0.513002,0.5097740000000001,0.4869990000000001,0.4971900000000001,0.016959,0.502403,0.48300200000000004,0.502162,0.5141,0.5568150000000001,bn_891,3.0
0.252746,0.269294,0.5130019999999997,0.5108419999999999,0.487002,0.49799399999999994,0.0067729999999999995,0.502002,0.48300199999999993,0.500098,0.5154439999999999,0.5373199999999999,bn_891,4.0
0.249376,0.25867799999999996,0.5129990000000001,0.5114460000000001,0.48700199999999993,0.498,0.000895,0.502001,0.483002,0.49855099999999997,0.5155540000000001,0.5292490000000001,bn_891,5.0
