,Myc,Bclaf1,CDK46CycD,Junb,CIPKIP,Gata2,Ikzf1,Spi1,Cebpa,Egr1,Gata1,Klf1,Fli1,Zfpm1,Tal1,model_id,timepoint
0,0.3952769999999976,0.4783079999999961,0.4167779999999963,0.5607679999999938,0.526509999999994,0.4435589999999965,0.4909549999999954,0.4140439999999972,0.42638999999999644,0.41858099999999526,0.5932429999999972,0.39018499999999745,0.5748509999999947,0.5142089999999969,0.4517499999999967,bn168,0.0
1,0.25307900000000005,0.3712369999999992,0.3208089999999994,0.5473510000000007,0.545337,0.302287,0.4067829999999999,0.2810609999999998,0.29940599999999984,0.3045459999999998,0.7261109999999981,0.23819400000000013,0.6815849999999983,0.6154209999999981,0.5063309999999995,bn168,1.0
2,0.16318800000000017,0.25892699999999985,0.23760200000000004,0.449292,0.5080850000000001,0.19851800000000033,0.30290500000000015,0.19599400000000003,0.20213000000000017,0.21950400000000025,0.7901459999999986,0.16109200000000007,0.7257859999999992,0.712535999999999,0.6184369999999996,bn168,2.0
3,0.10024999999999992,0.1740479999999999,0.16867700000000008,0.3448539999999998,0.43243,0.12606500000000004,0.21080100000000015,0.14515700000000006,0.138219,0.14835500000000013,0.8209449999999997,0.127927,0.7403419999999992,0.7779119999999996,0.710293,bn168,3.0
4,0.062547,0.111712,0.11079700000000003,0.24107200000000004,0.33638199999999985,0.08572800000000001,0.14309000000000013,0.11592300000000004,0.103067,0.09613500000000003,0.8351130000000004,0.11161700000000001,0.7443440000000001,0.8085580000000007,0.7704140000000003,bn168,4.0
5,0.038590000000000006,0.071412,0.073857,0.1620819999999999,0.24276499999999998,0.06392200000000002,0.09713300000000005,0.09966000000000004,0.07633300000000001,0.06067900000000001,0.8419339999999998,0.10445200000000003,0.7480819999999998,0.8280959999999999,0.8035250000000003,bn168,5.0
6,0.022928000000000004,0.043318999999999996,0.045487999999999994,0.10819799999999996,0.16745499999999994,0.048412,0.070205,0.09207699999999996,0.06571600000000002,0.037175,0.8460360000000001,0.101605,0.7499610000000001,0.8393370000000003,0.8246230000000001,bn168,6.0
7,0.012717999999999997,0.027440000000000006,0.026614000000000006,0.06889100000000001,0.113975,0.039007,0.052631999999999984,0.087829,0.05976999999999999,0.021551000000000008,0.8481599999999999,0.10043400000000002,0.750252,0.8440839999999998,0.8354269999999999,bn168,7.0
8,0.007829,0.016498000000000002,0.01635,0.040377,0.07323500000000001,0.034551,0.041816,0.08547300000000001,0.05616,0.011303,0.8488439999999999,0.09999500000000001,0.7499939999999999,0.847494,0.840811,bn168,8.0
9,0.005131,0.009825,0.010191,0.024900000000000002,0.046473,0.032228,0.035442999999999995,0.084165,0.054713000000000005,0.005535,0.849019,0.09962700000000001,0.750183,0.8485860000000001,0.8440749999999998,bn168,9.0
10,0.003406,0.006291,0.006169999999999999,0.014098000000000001,0.028697000000000004,0.031604,0.032891000000000004,0.083161,0.053806,0.003225,0.849358,0.099438,0.750203,0.849008,0.846344,bn168,10.0
11,0.002028,0.0035550000000000004,0.0033280000000000002,0.008202999999999998,0.01774,0.031,0.031553,0.082535,0.053153,0.001976,0.8493990000000002,0.09939999999999999,0.7501990000000003,0.8493990000000002,0.8481590000000001,bn168,11.0
12,0.0009699999999999999,0.001682,0.0022789999999999998,0.004847,0.008903,0.030618,0.031012,0.0824,0.052163,0.001413,0.8493970000000001,0.099341,0.7501970000000001,0.8493970000000001,0.8488650000000001,bn168,12.0
13,0.000437,0.0011459999999999999,0.00101,0.0027440000000000003,0.005349,0.0304,0.0304,0.0824,0.052,0.000778,0.8493999999999998,0.0992,0.7501999999999999,0.8493999999999998,0.8491099999999998,bn168,13.0
14,0.000199,0.00035700000000000006,0.0006150000000000001,0.001374,0.0026200000000000004,0.0304,0.0304,0.0824,0.052,0.0002,0.8494,0.0992,0.7502000000000001,0.8494,0.8493830000000001,bn168,14.0
15,0.0,0.00019999999999999998,0.000209,0.0006100000000000001,0.001415,0.0304,0.0304,0.0824,0.052,0.0,0.8494,0.0992,0.7502,0.8494,0.8494,bn168,15.0
16,0.0,6.7e-05,0.0,0.0002,0.000879,0.0304,0.0304,0.0824,0.052,0.0,0.8494,0.0992,0.7502,0.8494,0.8494,bn168,16.0
17,0.0,0.0,0.0,5.8e-05,0.000201,0.0304,0.0304,0.0824,0.052,0.0,0.8493999999999999,0.0992,0.7502,0.8493999999999999,0.8493999999999999,bn168,17.0
18,0.0,0.0,0.0,0.0,0.0002,0.0304,0.0304,0.0824,0.052,0.0,0.8494,0.0992,0.7502,0.8494,0.8494,bn168,18.0
19,0.0,0.0,0.0,0.0,0.000101,0.0304,0.0304,0.0824,0.052,0.0,0.8493999999999999,0.0992,0.7502,0.8493999999999999,0.8493999999999999,bn168,19.0
20,0.0,0.0,0.0,0.0,0.0,0.0304,0.0304,0.0824,0.052,0.0,0.8493999999999999,0.0992,0.7502,0.8493999999999999,0.8493999999999999,bn168,20.0
21,0.0,0.0,0.0,0.0,0.0,0.0304,0.0304,0.0824,0.052,0.0,0.8493999999999999,0.0992,0.7502,0.8493999999999999,0.8493999999999999,bn168,21.0
22,0.0,0.0,0.0,0.0,0.0,0.0304,0.0304,0.0824,0.052,0.0,0.8493999999999999,0.0992,0.7502,0.8493999999999999,0.8493999999999999,bn168,22.0
23,0.0,0.0,0.0,0.0,0.0,0.0304,0.0304,0.0824,0.052,0.0,0.8493999999999999,0.0992,0.7502,0.8493999999999999,0.8493999999999999,bn168,23.0
24,0.0,0.0,0.0,0.0,0.0,0.0304,0.0304,0.0824,0.052,0.0,0.8493999999999999,0.0992,0.7502,0.8493999999999999,0.8493999999999999,bn168,24.0
25,0.0,0.0,0.0,0.0,0.0,0.0304,0.0304,0.0824,0.052,0.0,0.8493999999999999,0.0992,0.7502,0.8493999999999999,0.8493999999999999,bn168,25.0
26,0.0,0.0,0.0,0.0,0.0,0.0304,0.0304,0.0824,0.052,0.0,0.8493999999999999,0.0992,0.7502,0.8493999999999999,0.8493999999999999,bn168,26.0
27,0.0,0.0,0.0,0.0,0.0,0.0304,0.0304,0.0824,0.052,0.0,0.8493999999999999,0.0992,0.7502,0.8493999999999999,0.8493999999999999,bn168,27.0
28,0.0,0.0,0.0,0.0,0.0,0.0304,0.0304,0.0824,0.052,0.0,0.8493999999999999,0.0992,0.7502,0.8493999999999999,0.8493999999999999,bn168,28.0
29,0.0,0.0,0.0,0.0,0.0,0.0304,0.0304,0.0824,0.052,0.0,0.8493999999999999,0.0992,0.7502,0.8493999999999999,0.8493999999999999,bn168,29.0
30,0.3968259999999969,0.4755579999999942,0.4206369999999963,0.5642769999999924,0.5208929999999942,0.4140089999999967,0.47815299999999455,0.42431099999999483,0.42631699999999634,0.4041309999999956,0.585341999999994,0.3948879999999969,0.5439179999999951,0.5179919999999947,0.46168099999999496,bn602,0.0
31,0.2489190000000004,0.3667379999999995,0.32621800000000023,0.5410719999999988,0.5507899999999982,0.2905369999999999,0.3870119999999995,0.2957639999999994,0.3038089999999987,0.2933209999999995,0.6923389999999998,0.24191500000000032,0.6409199999999999,0.6005179999999999,0.5049829999999991,bn602,1.0
32,0.16077700000000006,0.26293399999999983,0.2394970000000001,0.4406979999999992,0.5116359999999994,0.19601000000000005,0.29197199999999995,0.21397699999999997,0.20976600000000006,0.21246600000000007,0.7569759999999998,0.16370100000000015,0.6955350000000007,0.6808590000000001,0.6044809999999997,bn602,2.0
33,0.10133899999999997,0.17820899999999998,0.16632200000000005,0.33553399999999983,0.4297479999999996,0.1321200000000001,0.209434,0.16683699999999999,0.1406280000000001,0.1471800000000001,0.7892239999999999,0.12501199999999998,0.7215280000000001,0.7386130000000001,0.6847989999999996,bn602,3.0
34,0.061591999999999994,0.11322600000000003,0.11093100000000002,0.24207000000000004,0.3386249999999998,0.092543,0.14601800000000004,0.13717200000000002,0.10306400000000002,0.09564399999999999,0.8103749999999994,0.10752200000000003,0.7328829999999995,0.7772419999999995,0.7428329999999995,bn602,4.0
35,0.03784,0.06941200000000002,0.07124599999999999,0.163078,0.2472529999999998,0.07201799999999998,0.10458800000000001,0.11867500000000004,0.08342899999999999,0.05896499999999999,0.8225720000000001,0.100459,0.7351080000000001,0.8007620000000002,0.7773520000000002,bn602,5.0
