,Myc,Bclaf1,CDK46CycD,Junb,CIPKIP,Gata2,Ikzf1,Spi1,Cebpa,Egr1,Gata1,Klf1,Fli1,Zfpm1,Tal1,model_id,timepoint
0,0.05282199999999998,0.6455260000000004,0.014227999999999998,0.014508999999999994,0.0030259999999999996,0.8955020000000006,0.33867799999999915,3.0000000000000004e-05,0.24977099999999994,0.0024070000000000003,0.36951099999999953,0.01722599999999998,0.736197,0.10439699999999998,0.7354320000000003,bn168,0.0
1,0.10851200000000005,0.29739499999999974,0.06546700000000007,0.06760200000000002,0.028600000000000004,0.5647589999999997,0.5719729999999992,0.0007810000000000002,0.2731460000000001,0.020034000000000017,0.75276,0.095028,0.6432550000000005,0.43671299999999996,0.665752,bn168,1.0
2,0.08607299999999996,0.17377500000000023,0.08637299999999992,0.09003300000000002,0.06519599999999998,0.29929200000000006,0.4627559999999995,0.0024780000000000006,0.14151000000000016,0.03278100000000003,0.8674449999999999,0.146491,0.7023969999999995,0.6856640000000002,0.7725489999999986,bn168,2.0
3,0.051256,0.10304200000000004,0.07342100000000006,0.08253500000000007,0.07898000000000005,0.14633200000000013,0.29765299999999956,0.004105,0.06140799999999999,0.03136999999999999,0.8916679999999997,0.15714600000000004,0.7402639999999996,0.8102879999999997,0.8433499999999996,bn168,3.0
4,0.02758100000000001,0.06075899999999999,0.050558000000000006,0.06484399999999998,0.07435999999999997,0.06868099999999998,0.16962599999999997,0.004597999999999999,0.02741800000000001,0.023167,0.8951359999999998,0.150896,0.756966,0.8645109999999998,0.8751119999999998,bn168,4.0
5,0.013974999999999998,0.035595000000000016,0.03101800000000001,0.04488599999999999,0.060305,0.032785000000000016,0.09125299999999993,0.004583,0.013017999999999997,0.014335999999999998,0.8937590000000003,0.14170100000000013,0.7631950000000001,0.8835230000000002,0.8881979999999999,bn168,5.0
6,0.006815999999999998,0.018824000000000004,0.017660000000000002,0.028898000000000007,0.04482499999999998,0.014306000000000003,0.04741999999999999,0.0041930000000000005,0.008296000000000001,0.008445999999999999,0.891246,0.13308799999999996,0.76533,0.888963,0.8914169999999999,bn168,6.0
7,0.003005,0.00942,0.009276999999999999,0.016867999999999994,0.030711999999999993,0.006972000000000001,0.023210000000000005,0.004027,0.0053879999999999996,0.0045439999999999986,0.890637,0.12772099999999992,0.766279,0.8911340000000002,0.8910800000000001,bn168,7.0
8,0.001129,0.004345,0.004253000000000001,0.009363999999999999,0.019469999999999998,0.0030670000000000003,0.011073,0.004,0.004456000000000001,0.002485,0.890577,0.125134,0.766705,0.8909349999999998,0.890963,bn168,8.0
9,0.000535,0.002476999999999999,0.002089,0.004864,0.011945999999999998,0.0013500000000000003,0.0055969999999999995,0.004,0.0041,0.0010680000000000004,0.8904889999999996,0.124028,0.7669199999999997,0.8908809999999998,0.8907419999999998,bn168,9.0
10,0.00020500000000000002,0.0011069999999999997,0.0008749999999999999,0.0021830000000000005,0.007170000000000001,0.000426,0.002735000000000001,0.003948,0.004098,0.00044800000000000005,0.8903950000000002,0.12362700000000001,0.7670000000000001,0.8904510000000001,0.890468,bn168,10.0
11,0.0,0.000285,0.00030000000000000003,0.0011059999999999998,0.003338,4.1e-05,0.0009029999999999999,0.0039,0.004,0.00018,0.8903989999999999,0.12340000000000001,0.7669989999999999,0.8904519999999999,0.8905159999999999,bn168,11.0
12,0.0,0.000184,0.000147,0.000509,0.00168,0.0,0.000158,0.0039,0.00398,0.0,0.8904,0.1234,0.767,0.890408,0.8905439999999999,bn168,12.0
13,0.0,2.9e-05,2e-06,0.00025,0.000775,0.0,0.0001,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904709999999999,bn168,13.0
14,0.0,0.0,0.0,0.00013,0.000441,0.0,7.2e-05,0.0039,0.0039,0.0,0.8904009999999999,0.1234,0.7670009999999999,0.8904009999999999,0.8904009999999999,bn168,14.0
15,0.0,0.0,0.0,0.0,0.000147,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,15.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,16.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,17.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,18.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,19.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,20.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,21.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,22.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,23.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,24.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,25.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,26.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,27.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,28.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,29.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,30.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,31.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,32.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,33.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,34.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,35.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,36.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,37.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.8904,0.1234,0.767,0.8904,0.8904,bn168,38.0
39,0.052821999999999966,0.6455260000000006,0.014228,0.014508999999999996,0.003025999999999999,0.8955020000000005,0.3386779999999993,2.7999999999999996e-05,0.24977099999999994,0.0024070000000000003,0.36951099999999937,0.017226,0.7361969999999999,0.10439499999999993,0.7354320000000004,bn602,0.0
40,0.10851900000000014,0.2973959999999995,0.0654870000000001,0.06760400000000008,0.028563999999999975,0.564758999999999,0.5719879999999993,0.0007180000000000001,0.2730910000000001,0.020035000000000004,0.7527599999999997,0.09502700000000007,0.6432540000000001,0.4366899999999997,0.6657499999999995,bn602,1.0
41,0.08609400000000005,0.17372100000000018,0.08637900000000003,0.09010400000000016,0.06509300000000004,0.2992919999999997,0.462616999999999,0.002979999999999999,0.14145700000000003,0.03283300000000001,0.8673719999999988,0.14662200000000009,0.7019769999999987,0.6860159999999997,0.7724789999999988,bn602,2.0
42,0.05111900000000001,0.10299600000000002,0.07319700000000008,0.082538,0.07875200000000004,0.1463320000000002,0.29755799999999966,0.004779,0.06167100000000001,0.03135699999999998,0.8911780000000004,0.157124,0.739547,0.8102680000000005,0.8430670000000001,bn602,3.0
