,TF1,G1,G2,G3,TF2,G4,G5,G6,TF6,G7,G8,G9,TF3,TF4,TF5,TF7,model_id,timepoint
23,0.09604099999999999,0.07661100000000001,0.07639099999999997,0.07677999999999996,0.09997899999999998,0.07939199999999998,0.07854600000000003,0.07943300000000003,0.9479270000000004,0.8827479999999996,0.8845879999999998,0.8862140000000002,0.18752699999999992,0.16694699999999996,0.11262000000000001,0.012498000000000006,bn4,4.0
24,0.09116499999999997,0.08832199999999997,0.08823499999999997,0.08853999999999998,0.09477500000000003,0.091668,0.09209500000000004,0.092687,0.9771309999999999,0.933896,0.9384319999999998,0.9371720000000001,0.15331299999999998,0.11244600000000005,0.06260000000000002,0.0039049999999999996,bn4,5.0
25,0.07440599999999996,0.08376299999999998,0.08384599999999999,0.08373599999999999,0.07706899999999998,0.086445,0.08743299999999997,0.08787500000000001,0.9904700000000001,0.9681599999999999,0.9680340000000002,0.9693470000000001,0.11250500000000001,0.07018299999999995,0.031915,0.0012490000000000001,bn4,6.0
26,0.05301000000000003,0.07021300000000003,0.06945100000000004,0.06890900000000004,0.05861900000000001,0.073632,0.07366200000000002,0.073754,0.9958520000000001,0.9853610000000005,0.9833350000000001,0.985245,0.07362100000000002,0.039403000000000014,0.015352000000000001,0.0006889999999999999,bn4,7.0
27,0.03494600000000001,0.051696000000000006,0.053008000000000007,0.05236700000000002,0.038914,0.056988000000000004,0.05752,0.056337000000000005,0.9980270000000002,0.9932489999999999,0.9911130000000001,0.993253,0.04287800000000001,0.019394999999999996,0.007625000000000002,0.000297,bn4,8.0
28,0.021153999999999996,0.036488000000000013,0.037849000000000015,0.03708700000000001,0.024899,0.04015200000000001,0.04085000000000001,0.04002000000000001,0.9993730000000001,0.996817,0.995935,0.9968840000000001,0.024595999999999996,0.009454000000000002,0.0036509999999999997,0.000154,bn4,9.0
29,0.012660000000000001,0.021702,0.023643,0.023906999999999998,0.014252,0.025790999999999998,0.028273999999999994,0.026070999999999997,0.999971,0.9989430000000001,0.9985860000000001,0.9987710000000001,0.012841,0.004602,0.0014219999999999999,0.0,bn4,10.0
30,0.007343000000000001,0.014003999999999999,0.014179999999999998,0.014556,0.008029,0.016556,0.017447000000000004,0.015416999999999997,0.9999999999999998,0.999585,0.9995409999999998,0.9997499999999999,0.00684,0.002273,0.0007150000000000001,0.0,bn4,11.0
31,0.003544,0.009149999999999998,0.008500999999999998,0.007592,0.004151,0.009986,0.009771,0.008948000000000001,0.999999,0.999699,0.9998859999999999,0.9999489999999999,0.003614,0.001212,0.000213,0.0,bn4,12.0
32,0.0022960000000000003,0.005739000000000001,0.004705,0.004314,0.001829,0.005658000000000001,0.005129999999999999,0.0050539999999999995,1.0000010000000001,0.9998,1.0000010000000001,1.0000010000000001,0.001724,0.000453,2.8e-05,0.0,bn4,13.0
