,"Invasion_simulation_50.csv","Invasion_simulation_100.csv","Invasion_simulation_250.csv","Invasion_simulation_500.csv","Invasion_simulation_750.csv","Invasion_simulation_1000.csv","Invasion_simulation_2500.csv","Invasion_simulation_5000.csv","Invasion_simulation_7500.csv","Invasion_simulation_10000.csv"
70,0.055631372402769,0.065097427846695,0.085674605264442,0.089327152250902,0.110276782736986,0.08416427720384,0.088934667819005,0.104989491808394,0.088556156971194,0.094405861746614
71,0.054712969364992,0.065108993940536,0.08579084498525,0.084426662691714,0.110327394718976,0.084207063321806,0.089009127901902,0.105032205523839,0.088706680959607,0.094152487940709
72,0.055020617370262,0.065305801617568,0.085887770042423,0.08440840342807,0.102492339134704,0.084284638446783,0.088987102525223,0.105047738238251,0.088710548497852,0.094072223145716
73,0.055255756740748,0.065276581917425,0.085895501876775,0.081717785858515,0.10250011136277,0.084296234272201,0.089119350001822,0.101685046904884,0.088714416051241,0.094083810812064
74,0.055119075912323,0.064951919217149,0.085560267643804,0.081790051275273,0.093459148166624,0.084415791425672,0.089123222191778,0.098008764906555,0.088803373959288,0.09527252271608
75,0.055142166326426,0.062564332476456,0.08557186456071,0.081797791288384,0.092255376678559,0.084423522945249,0.088416928530715,0.090359140106285,0.088818845717707,0.095276390334929
76,0.053432822753866,0.062776307499322,0.084988365113013,0.079657178531524,0.084703266316719,0.08445472422898,0.084342495002675,0.090341600227596,0.08570798237908,0.091810644216045
77,0.051364378865143,0.062788761007268,0.080363457937693,0.079680386734479,0.079756554741748,0.084462456098406,0.08440445495588,0.087874288608321,0.085804895481528,0.09182610190653
78,0.051502799678712,0.058587758545812,0.076176439707084,0.079757751367857,0.077920314076339,0.084432626853613,0.084419945552865,0.087994778899586,0.085820357379313,0.088412179084382
79,0.050613568345705,0.058676574845005,0.076288259702468,0.079811910233555,0.077928047768138,0.084451956651684,0.084516767300706,0.087976278596983,0.085824222891635,0.085014584589883
80,0.046665871297193,0.058684276897423,0.076292115791618,0.079815778838119,0.077935781520826,0.084463554712507,0.084528386549661,0.088081272845968,0.082991642900231,0.08513477043818
81,0.046051035444025,0.0586503616353,0.076299828015368,0.079838990785156,0.077943515334403,0.084533145943782,0.084532259663087,0.088096784689526,0.082999368621432,0.085173453517226
82,0.044775686107995,0.058688872826986,0.076373097163599,0.079893154126016,0.078028591302682,0.083459761451133,0.083321623524867,0.088077072460814,0.083014820245655,0.085216006657269
83,0.043530066972592,0.058677567475956,0.076396235925736,0.079912498899413,0.078067264633231,0.080416348622504,0.083310544550133,0.088100341821724,0.082894227293343,0.085223743789149
84,0.043652932323819,0.058700674925839,0.073932512271993,0.078843677267204,0.078090469362378,0.078763335589888,0.083371691673555,0.088120326513331,0.082940627558139,0.081987340930954
85,0.042773607340616,0.057759091741447,0.073940233669795,0.078843919754564,0.078137357068814,0.078840583904119,0.083357815542364,0.088147475655443,0.08295636084878,0.082033807040959
86,0.042808158200197,0.05782844809246,0.072663473284841,0.075362540812528,0.076562303389475,0.07884444647923,0.083361687778545,0.088236685235691,0.082967961508678,0.082080275344518
87,0.042865745716095,0.057828567250937,0.072671604624289,0.075378004859984,0.076674430393555,0.078848309069522,0.083404014368936,0.088097575344073,0.082987296245517,0.079633822059806
88,0.042327079591756,0.057825071381877,0.069152289031061,0.072048230148854,0.076821144164667,0.078891040915792,0.083389062780077,0.086864860544169,0.075797239262287,0.079695782998179
89,0.042388537272104,0.057832778103134,0.066739967445953,0.072172052713634,0.076832745907508,0.078921943706736,0.083412297296397,0.083293292489733,0.07580904417031,0.079674032170986
90,0.042354227653344,0.05431650913036,0.066786259965945,0.072207230959424,0.076843306062007,0.078960573561934,0.083443277504032,0.083297166190443,0.075889662419346,0.079677904907983
91,0.041665431646509,0.052803211705282,0.066813264949218,0.06915781134925,0.073681038468635,0.077063954640038,0.078615320550198,0.083301039906388,0.07590124396793,0.079536993252094
92,0.041302294617604,0.052853153241729,0.066817122864923,0.069165532613762,0.073659758806337,0.074565385121603,0.077879992409865,0.081749451312294,0.07431342049355,0.079614458461297
93,0.041361314280323,0.051673617969812,0.066882709763417,0.06916939326888,0.073663623869589,0.074569247857796,0.077910960127587,0.081761082404635,0.074317284948372,0.079626326045704
94,0.040825014341774,0.051754751096845,0.066860422286793,0.06917325393924,0.073671354041818,0.07466560328039,0.077972898492076,0.081746093834222,0.074680201779847,0.079653440795174
95,0.03982863175409,0.051758598993364,0.066879713512031,0.068886884238033,0.067911446745115,0.074727414843864,0.076944440083986,0.081757725021271,0.074695671666815,0.077522323333803
96,0.039843989248686,0.051766294832232,0.066887430108809,0.068906186439908,0.067919522941143,0.074761967053962,0.072102483305712,0.081761602114166,0.07472274455623,0.077526194898256
97,0.039840162140006,0.051770142774582,0.066057388760176,0.068891113087645,0.067927242257876,0.073425001111024,0.072152738061631,0.079309372446082,0.074746387794437,0.077262419422329
98,0.037155001588714,0.05119911172279,0.066042293760203,0.067165558397097,0.06494630819245,0.073432725499154,0.071331985941049,0.079340371063837,0.074757991104557,0.077374712914747
99,0.03715883833314,0.051294350330633,0.067374919809134,0.067181012314793,0.065000304823385,0.068956830337263,0.071335851009947,0.078782336887738,0.074773462398276,0.077081775158721
100,0.037089671124355,0.049534087860805,0.063551642941721,0.06523899797062,0.065035018521124,0.068949298979708,0.071343581193523,0.07882908291303,0.07476594549613,0.077097263804767
101,0.03677475620969,0.049611028036852,0.063571240158552,0.065495470262929,0.065038875674879,0.068957014821403,0.07140155951599,0.07852123057391,0.074762296411512,0.077097496359405
102,0.03671721485016,0.049062033647784,0.063578956808832,0.065606884975263,0.064477243314558,0.068860028251769,0.071409290218414,0.078556348211631,0.074824184040994,0.072773265452687
103,0.036363904567094,0.048413713031784,0.063602107126079,0.06562234432527,0.064484958009324,0.068914047761121,0.071413155592519,0.07848946332663,0.07482805214751,0.071455245969478
104,0.034634821702853,0.048490444233462,0.063605965565721,0.065603681036699,0.063600658373426,0.068998756813509,0.071269563131211,0.078508841604715,0.074820535056543,0.071462979616637
105,0.034703848799212,0.048498136702138,0.063613682490809,0.065615275759715,0.063689208375589,0.069006474753547,0.071273430519852,0.078516593022961,0.07487833892056,0.067971472471311
106,0.034715353797493,0.045864457114299,0.063621399476967,0.064646765078979,0.063723920499931,0.069021910816377,0.0712889002272,0.078524826591619,0.074736448895079,0.068010107998519
107,0.03473834596431,0.045891411413956,0.063636833632496,0.061639743312456,0.063739502488735,0.067641716032448,0.071346913807002,0.07855195757878,0.073645926225233,0.06804874505312
108,0.034192383844489,0.043460611380854,0.06366770267643,0.061594260843301,0.06374335955192,0.065738929689299,0.069730570267476,0.078559709426995,0.073653661513167,0.06806420030265
109,0.033777041419695,0.043472135576249,0.06374611235039,0.061640594292893,0.063758787957214,0.065785584820416,0.069715476839621,0.078575696016198,0.073673000000085,0.06806806415322
110,0.033780875602377,0.043541352381537,0.063811257169018,0.061656039265833,0.063751227776812,0.065789611326827,0.065552685977131,0.078583448141524,0.073666874123199,0.06808756333353
111,0.033792378242282,0.042852808828494,0.062622221116813,0.061702375653962,0.063762799218999,0.065843825182952,0.065560414106507,0.078587324227121,0.070443468313505,0.068091427299023
112,0.033446189749403,0.042856649896418,0.062626080358873,0.061740990994407,0.063766656396906,0.065836270291311,0.065572006415297,0.078598952575652,0.070451199552404,0.065515746882074
113,0.033457587800284,0.043113113369345,0.062543974524848,0.061760299238639,0.063805692158302,0.065825187397269,0.065610648438911,0.078438946585788,0.070455065194759,0.065523469881838
114,0.033476758127338,0.042444824370403,0.062551693264567,0.061768022643483,0.063802143483176,0.064351390597528,0.065618377027205,0.078431432777924,0.070447527469317,0.065531192942709
115,0.033492094664594,0.042452508078764,0.060963874191139,0.059833932635403,0.063817573360446,0.064401720095032,0.065626105676691,0.074339521210905,0.07042877974294,0.065538916064688
116,0.033737512584167,0.042460191848334,0.061025629686804,0.059868671772016,0.063821430867908,0.060314420855966,0.065637698765657,0.074347267825382,0.070444242410104,0.063279948271951
117,0.033752853287157,0.04209267509055,0.061029489535318,0.059868934529946,0.063883307914791,0.06036068801553,0.065493745051717,0.070075274278338,0.067796615856252,0.063283808602208
118,0.03378353542843,0.042127249528829,0.061094970710285,0.059872794557005,0.063898739166603,0.060364543711419,0.064222416029555,0.070121736680773,0.067117145382669,0.06328766894775
