,"Toll Pathway of Drosophila Signaling Pathway_23868318","HH Pathway of Drosophila Signaling Pathways_23868318","VEGF Pathway of Drosophila Signaling Pathway_23868318","FGF pathway of Drosophila Signaling Pathways_23868318","toy_reprogramming","HCC1954 Breast Cell Line Short-term ErbB Network_24970389","SKBR3 Breast Cell Line Long-term ErbB Network_24970389","BT474 Breast Cell Line Long-term ErbB Network_24970389","B cell differentiation_26751566","HCC1954 Breast Cell Line Long-term ErbB Network_24970389","Body Segmentation in Drosophila 2013_23520449","SKBR3 Breast Cell Line Short-term ErbB Network_24970389","Human Gonadal Sex Determination_26573569","test_bonesis","Death Receptor Signaling_20221256","Mammalian Cell Cycle_19118495","synthetic_random_diff","Cardiac development_23056457","Processing of Spz Network from the Drosophila Signaling Pathway_23868318","Lac Operon_21563979","Cortical Area Development_20862356","Regulation of the L-arabinose operon of Escherichia coli_28639170"
13,1,1,1,1,1,0.867163048637916,0.967099336894627,0.717392068642315,0.918322012128459,0.275384663509608,1,0.899542707440972,0.270062875522211,1,1,1,1,0.848224668808794,1,0.958645163971533,0.028647930997598,0.990857275954691
14,1,1,1,1,1,0.896272799149799,0.963745620975682,0.69406255868752,0.922771898899371,0.286498969962347,1,0.912679179281156,0.27042934057547,1,1,1,1,0.679903794584408,1,0.964641488247553,0.031497681911605,0.990503243703739
15,1,1,1,1,1,0.868217605132399,0.967099336894627,0.710055171696141,0.907911037778782,0.286307407342651,1,0.903022271502076,0.270062875522211,1,1,1,1,0.848224668808794,1,0.958474026636707,0.028647930997598,0.991033838892226
16,1,1,1,1,1,0.888231340090905,0.963745620975682,0.661661562432539,0.908458256965176,0.274468560534403,1,0.91356305885629,0.270062875522211,1,1,1,1,0.679903794584408,1,0.964022438475666,0.031497681911605,0.992159783584856
17,1,1,1,1,1,0.899713007130999,0.967099336894627,0.690355040354128,0.908458198638012,0.259896736406866,1,0.927984559208019,0.269714892930031,1,1,1,1,0.848224668808794,1,0.959175248372418,0.028647930997598,0.990627325232188
18,1,1,1,1,1,0.901034493323365,0.971662063863391,0.67953629549308,0.912308755842196,0.280539211645551,1,0.893543417464835,0.221605397588408,1,1,1,1,0.848224668808794,1,0.962394998843384,0.028183585277162,0.990675428930483
19,1,1,1,1,1,0.872113972251805,0.975824238709926,0.684938519359101,0.918257589156442,0.283508100585322,1,0.916012601475098,0.269348345095568,1,1,1,1,0.847966560462903,1,0.966619340500647,0.031497681911605,0.991092706704184
20,1,1,1,1,1,0.855458123932838,0.965547481190804,0.680859945039885,0.918000170787683,0.261317756940973,1,0.923327647211657,0.27042934057547,1,1,1,1,0.847966560462903,1,0.961785439590548,0.028647930997598,0.990501065926952
21,1,1,1,1,1,0.900935484610292,0.96872265629341,0.6906532830194,0.914554037579032,0.284703016935031,1,0.924753251655951,0.269348345095568,1,1,1,1,0.848224668808794,1,0.964164077389277,0.028647930997598,0.990678636551807
22,1,1,1,1,1,0.872807317763568,0.963745620975682,0.687231774702518,0.910912469471961,0.271101627709967,1,0.89792160369154,0.269348345095568,1,1,1,1,0.679903794584408,1,0.955249588219856,0.028647930997598,0.990150502565876
23,1,1,1,1,1,0.858777870907378,0.969123249441727,0.682054820090154,0.909766406288759,0.277812029686541,1,0.921497836002867,0.269348345095568,1,1,1,1,0.847966560462903,1,0.961914556121369,0.028386258437704,0.990801598994215
24,1,1,1,1,1,0.891615959289642,0.964170494481686,0.699710830402394,0.916136449106933,0.268866193998146,1,0.914049992793226,0.270062875522211,1,1,1,1,0.847966560462903,1,0.958736763584262,0.028647930997598,0.99061657492101
25,1,1,1,1,1,0.902635709738854,0.96871438839259,0.677474826946811,0.90377081866675,0.267034268378062,1,0.907794327438806,0.269348345095568,1,1,1,1,0.848224668808794,1,0.963786302422606,0.028647930997598,0.990623028064987
26,1,1,1,1,1,0.894204547596508,0.963745620975682,0.679222470053403,0.896953831006942,0.265881266891301,1,0.919130187866357,0.270062875522211,1,1,1,1,0.847966560462903,1,0.963427672337046,0.028647930997598,0.990498887151129
27,1,1,1,1,1,0.916772403948368,0.964170494481686,0.682042124600947,0.903392319491595,0.285286392198104,0.999802649598751,0.91090915504487,0.270062875522211,1,1,1,1,0.848224668808794,1,0.95449536505893,0.031497681911605,0.990733226684881
28,1,1,1,1,1,0.91472988521179,0.964170494481686,0.738459431358163,0.907743162360838,0.267899788359308,1,0.909519386923312,0.269348345095568,1,1,1,1,0.848224668808794,1,0.959142067786771,0.031497681911605,0.990382329251039
29,1,1,1,1,1,0.92511754146404,0.960991602415442,0.646197012400463,0.913706365168608,0.278708434576097,0.999802649598751,0.904080678983235,0.221823281693681,1,1,1,1,0.847966560462903,1,0.95799857808176,0.031497681911605,0.991629544222089
30,1,1,1,1,1,0.917788902782667,0.972063311611848,0.643578039108192,0.91327618818338,0.282982202437926,1,0.92624785254816,0.269348345095568,1,1,1,1,0.679903794584408,1,0.958692181608715,0.031497681911605,0.990855178882962
31,1,1,1,1,1,0.924274067537334,0.963745620975682,0.697074392344278,0.894975833253104,0.276793964592535,1,0.913947780166448,0.269348345095568,1,1,1,1,0.848224668808794,1,0.95776679949529,0.031497681911605,0.99132824548022
32,1,1,1,1,1,0.893948418766428,0.968725490170478,0.668572621340991,0.911966366944057,0.283856960672583,1,0.914212213476233,0.269348345095568,1,1,1,1,0.847966560462903,1,0.96437332585571,0.028647930997598,0.991386158897993
33,1,1,1,1,1,0.894384599461358,0.971490196152134,0.698686469146723,0.904856614616265,0.272911573623975,1,0.917400479280823,0.270062875522211,1,1,1,1,0.848224668808794,1,0.956097582087606,0.028647930997598,0.98949601949662
34,1,1,1,1,1,0.885354923123423,0.971664099275221,0.674857030499429,0.91696111143517,0.270321594455656,1,0.914396860345581,0.269348345095568,1,1,1,1,0.848224668808794,1,0.96421587144714,0.028647930997598,0.989842773431844
35,1,1,1,1,1,0.920264053211722,0.960991602415442,0.676044715835555,0.903409085442945,0.275144280956718,1,0.912650511778793,0.269348345095568,1,1,1,1,0.848224668808794,1,0.963855125353935,0.031497681911605,0.991866071385972
36,1,1,1,1,1,0.892737379190137,0.963745620975682,0.675806844856931,0.915219240248618,0.278938226728267,1,0.920137313229953,0.269348345095568,1,1,1,1,0.848224668808794,1,0.959459966119645,0.031497681911605,0.989903909725137
37,1,1,1,1,1,0.892256196723515,0.967099336894627,0.650518319102621,0.916586819414919,0.284017103840389,1,0.916513925703528,0.298289525599934,1,1,1,1,0.847966560462903,1,0.961788873908691,0.031497681911605,0.990739601066677
38,1,1,1,1,1,0.895588508485564,0.960991602415442,0.663858196493036,0.906378330563416,0.266938106307089,1,0.912357665851418,0.298289525599934,1,1,1,1,0.847966560462903,1,0.951270329420568,0.028647930997598,0.99091508179146
39,1,1,1,1,1,0.910573216688967,0.974828453233992,0.693561003119861,0.899868816171977,0.265465165799787,1,0.911082242869731,0.269348345095568,1,1,1,1,0.848224668808794,1,0.957749560652526,0.031497681911605,0.990738539278778
40,1,1,1,1,1,0.903409978448684,0.963745620975682,0.677713136455055,0.916884073364458,0.277582819961069,1,0.916500945058504,0.270062875522211,1,1,1,1,0.847966560462903,1,0.955617151588418,0.031497681911605,0.990383431876934
41,1,1,1,1,1,0.895963658333813,0.967099336894627,0.658983884676819,0.911363396854633,0.270269746709624,1,0.917754744293557,0.269348345095568,1,1,1,1,0.847966560462903,1,0.959126648028701,0.028647930997598,0.990260242323073
42,1,1,1,1,1,0.918944051034578,0.971662063863391,0.690289434682781,0.907533371331526,0.276874725456988,1,0.90106130844651,0.270062875522211,1,1,1,1,0.807602612833642,1,0.953484651295598,0.028603186709171,0.99091195517586
43,1,1,1,1,1,0.909069274640392,0.964170494481686,0.677232705473717,0.904811875387597,0.274698801678729,1,0.910215398939824,0.221823281693681,1,1,1,1,0.847966560462903,1,0.959963723644817,0.031497681911605,0.991329240116883
44,1,1,1,1,1,0.884479987433945,0.967099336894627,0.680037088211082,0.90786201008507,0.271188481468119,1,0.92367163787077,0.270062875522211,1,1,1,1,0.848224668808794,1,0.956821441476087,0.031497681911605,0.99026917120966
45,1,1,1,1,1,0.889833279495518,0.974434409974633,0.684716223079695,0.91305308161362,0.276901188998663,1,0.934823460928003,0.270062875522211,1,1,1,1,0.848224668808794,1,0.955762822417432,0.028647930997598,0.990263592575126
46,1,1,1,1,1,0.897153493061536,0.974434409974633,0.697624626035698,0.915391717298951,0.264172456627139,1,0.936327016492446,0.269348345095568,1,1,0.999787091616575,1,0.847966560462903,1,0.961884793124089,0.031497681911605,0.990856227539064
47,1,1,1,1,1,0.900198291234127,0.960991602415442,0.677109570964959,0.916740261828402,0.288223401555706,1,0.913892134332001,0.269348345095568,1,1,1,1,0.848224668808794,1,0.958864999816725,0.031497681911605,0.99043676328963
48,1,1,1,1,1,0.898356799243935,0.963745620975682,0.694034517583596,0.918918728851726,0.285425193230301,1,0.911279134630632,0.270062875522211,1,1,1,1,0.848224668808794,1,0.958676217419528,0.028647930997598,0.991567762346627
49,1,1,1,1,1,0.864337819312077,0.964170494481686,0.666844268307775,0.923918727562378,0.292072523453859,1,0.926345195377512,0.269348345095568,1,1,1,1,0.848224668808794,1,0.956876875920952,0.028647930997598,0.989906225205461
50,1,1,1,1,1,0.882999202365685,0.960991602415442,0.66909855350991,0.913860720488543,0.265415987810909,1,0.934184586005385,0.269348345095568,1,1,1,1,0.847966560462903,1,0.959679924021881,0.028647930997598,0.991744488033995
51,1,1,1,1,1,0.895440592103129,0.967099336894627,0.713172508360204,0.927902671984712,0.293971758278478,1,0.900557562255845,0.269348345095568,1,1,1,1,0.678091859232209,1,0.959843343996162,0.031497681911605,0.991688432686083
52,1,1,1,1,1,0.863670857593821,0.960991602415442,0.676110710567555,0.903466970235828,0.274975043201805,1,0.918210652949966,0.27086753357951,1,1,1,1,0.848224668808794,1,0.955542270647956,0.031497681911605,0.990380123240518
53,1,1,1,1,1,0.903695708907412,0.963745620975682,0.695368834730051,0.898159049357738,0.278973756129252,1,0.904680010450758,0.269348345095568,1,1,1,1,0.848224668808794,1,0.958950836700351,0.031497681911605,0.991451939446164
54,1,1,1,1,1,0.904695006095796,0.967099336894627,0.694711059107612,0.919443242840284,0.256676126411243,1,0.919463549204198,0.269348345095568,1,1,1,1,0.848224668808794,1,0.954358309301404,0.031497681911605,0.990799489998378
55,1,1,1,1,1,0.917717632263964,0.964771776813022,0.679000110755259,0.906657435790721,0.286935223621164,1,0.909094544643827,0.270153782436129,1,1,1,1,0.847966560462903,1,0.961257430147578,0.028647930997598,0.990969800269644
56,1,1,1,1,1,0.89590930229607,0.967917862405709,0.696882958196227,0.920928877286813,0.290521738445782,1,0.932166217485529,0.269348345095568,1,1,1,1,0.847966560462903,1,0.960798616514081,0.031497681911605,0.989962722861475
57,1,1,1,1,1,0.872113972251805,0.964350343268118,0.698558320327573,0.902552298594969,0.264170855437139,1,0.918645920262108,0.269348345095568,1,1,1,1,0.847966560462903,1,0.960575001649716,0.028647930997598,0.990381226372262
58,1,1,1,1,1,0.882552113385633,0.963745620975682,0.703009237426388,0.903998010278482,0.292354556639449,1,0.904788102965938,0.269348345095568,1,1,1,1,0.847966560462903,1,0.956990601692747,0.028647930997598,0.990559893068391
59,1,1,1,1,1,0.889232525587276,0.963745620975682,0.69976230971715,0.910896602952922,0.275041310602891,1,0.907769314620994,0.270062875522211,1,1,1,1,0.847966560462903,1,0.958286013016599,0.028647930997598,0.990559893068391
60,1,1,1,1,1,0.899402830663523,0.968725490170478,0.670052107832918,0.913260446763724,0.272998808546994,1,0.901105237186189,0.269348345095568,1,1,1,1,0.848224668808794,1,0.954656577741852,0.028647930997598,0.990557727661612
61,1,1,1,1,1,0.908580521777058,0.972868280812944,0.650361918745539,0.913740593403796,0.293929588248485,0.999802649598751,0.919532560785832,0.269348345095568,1,1,0.999787091616575,1,0.848224668808794,1,0.964079262175461,0.031726130623457,0.990917165006947
62,1,1,1,1,1,0.883023350656748,0.963745620975682,0.695967169419546,0.902650216307273,0.275589124913261,1,0.90436678505787,0.298289525599934,1,1,1,1,0.848224668808794,1,0.960827284849453,0.028647930997598,0.990324624966036
63,1,1,1,1,1,0.909353073475119,0.964170494481686,0.688532211131326,0.905644784310662,0.271702243270987,1,0.89722894509286,0.298289525599934,1,1,1,1,0.848224668808794,1,0.956717818894182,0.031726130623457,0.991389122710276
64,1,1,1,1,1,0.90299637549531,0.967099336894627,0.663862575029989,0.924710538173273,0.278572742578004,1,0.921246845817866,0.270062875522211,1,1,1,1,0.848224668808794,1,0.963105558555756,0.031497681911605,0.990031833922091
65,1,1,1,1,1,0.906163830754567,0.963745620975682,0.675025415675286,0.908953088100368,0.280885498478961,1,0.908692909365908,0.269348345095568,1,1,1,1,0.847966560462903,1,0.955896293365324,0.028647930997598,0.991332222658344
66,1,1,1,1,1,0.883648931553738,0.960991602415442,0.697308065112309,0.921714220780577,0.259773789910363,1,0.91556882387611,0.269348345095568,1,1,1,1,0.848224668808794,1,0.960905168678159,0.031497681911605,0.990263592575126
67,1,1,1,1,1,0.879864175413107,0.965964250559933,0.685995538512782,0.908186441099068,0.270101217319095,0.999802649598751,0.905544437226878,0.27042934057547,1,1,1,1,0.678091859232209,1,0.956274691725935,0.028647930997598,0.990910912492366
68,1,1,1,1,1,0.909872509567097,0.963745620975682,0.675480506951012,0.909716703704689,0.265717353778042,1,0.918771285163682,0.221605397588408,1,1,1,1,0.848224668808794,1,0.960523626012452,0.028647930997598,0.990560975399376
69,1,1,1,1,1,0.897851292924874,0.967099336894627,0.685996568454782,0.923923995571403,0.271486472450192,1,0.927729264282969,0.269348345095568,1,1,1,1,0.678091859232209,1,0.954964074160494,0.031497681911605,0.991214493319668
70,1,1,1,1,1,0.891309338962059,0.967099336894627,0.684373468428938,0.921710958020814,0.270324860835942,1,0.923922907641274,0.270062875522211,1,1,1,1,0.810168704811957,1,0.964471080791411,0.031497681911605,0.990448815927669
71,1,1,1,1,1,0.883127453220438,0.968725490170478,0.680562148851408,0.917186914239272,0.265390124939315,1,0.920239094535347,0.27042934057547,1,1,0.999787091616575,1,0.848224668808794,1,0.96305552323773,0.031497681911605,0.990795269104087
72,1,1,1,1,1,0.892331018634077,0.964170494481686,0.678179678285653,0.911838610558492,0.261802940641969,1,0.925044437513228,0.27042934057547,1,1,0.999787091616575,1,0.847966560462903,1,0.963623247275625,0.028647930997598,0.99067649838285
73,1,1,1,1,1,0.873280198924375,0.960991602415442,0.677613120679572,0.900891069636565,0.271436822851942,1,0.912898612952374,0.269348345095568,1,1,1,1,0.848224668808794,1,0.956225985280627,0.028647930997598,0.990619802602865
74,1,1,1,1,1,0.849865293259637,0.967099336894627,0.67380663538674,0.927412977106858,0.277753745564327,0.998062776912666,0.920018645809756,0.269348345095568,1,1,1,1,0.848224668808794,1,0.958234065477677,0.031497681911605,0.99061765106174
75,1,1,1,1,1,0.868407945183551,0.960991602415442,0.67963425111781,0.907750356834615,0.271436822851942,1,0.90388307575708,0.270062875522211,1,1,1,1,0.847966560462903,1,0.954584959276659,0.028647930997598,0.990499976663963
76,1,1,1,1,1,0.901512007908037,0.964170494481686,0.679457867163325,0.925265921260094,0.292573909417083,1,0.909712169570343,0.269714892930031,1,1,1,1,0.847966560462903,1,0.959338641580739,0.031497681911605,0.990320186219137
77,1,1,1,1,1,0.874120540099556,0.96303854143901,0.682117751892105,0.91307479974525,0.291096613775229,0.998893885897355,0.91043317974179,0.298289525599934,1,1,1,1,0.847966560462903,1,0.9563398043769,0.028647930997598,0.990211519428978
78,1,1,1,1,1,0.879027912588926,0.974434409974633,0.687577805312371,0.918987198712332,0.277535382458837,1,0.930965969636071,0.269348345095568,1,1,1,1,0.678091859232209,1,0.95805530813166,0.028647930997598,0.990969800269644
79,1,1,1,1,1,0.878459596326593,0.967099336894627,0.709989627237728,0.926613459435718,0.272492852538149,1,0.908393515176206,0.269348345095568,1,1,1,1,0.678091859232209,1,0.962266516095422,0.028647930997598,0.99132824548022
80,1,1,1,1,1,0.89191560149225,0.964170494481686,0.663857104395,0.906657435790721,0.281428119925455,1,0.92561287435582,0.270062875522211,1,1,1,1,0.848224668808794,1,0.962995143085523,0.031497681911605,0.990376812326608
81,1,1,1,1,1,0.898803104392737,0.964350343268118,0.711649823280243,0.903425741169453,0.271844735949883,1,0.936716814342308,0.300612093441642,1,1,1,1,0.848224668808794,1,0.960071204171207,0.031497681911605,0.990615498533388
82,1,1,1,1,1,0.910850297071514,0.967513030884522,0.672965579443066,0.917334735345304,0.265314443212042,1,0.936448095931872,0.270062875522211,1,1,1,1,0.847966560462903,1,0.960098331055581,0.028647930997598,0.990505420482177
83,1,1,1,1,1,0.886969284940335,0.963745620975682,0.698275148899616,0.905841237127097,0.274148118566791,1,0.928333928545405,0.269348345095568,1,1,1,1,0.848224668808794,1,0.959112491966058,0.028183585277162,0.989849759933694
84,1,1,1,1,1,0.9074609711462,0.963745620975682,0.694479548091489,0.89589413311693,0.268551924834887,1,0.92753295470044,0.269348345095568,1,1,1,1,0.678091859232209,1,0.960341658900531,0.028647930997598,0.991449978997567
85,1,1,1,1,1,0.903769312742359,0.967099336894627,0.714286038906422,0.910867193410695,0.279179131478418,1,0.924235178069505,0.269348345095568,1,1,1,1,0.848224668808794,1,0.956678506811279,0.028647930997598,0.990855178882962
86,1,1,1,1,1,0.863217657592819,0.968725490170478,0.693052015403563,0.92185338105665,0.272793504033679,1,0.917216513269589,0.270062875522211,1,1,0.999472027857784,1,0.848224668808794,1,0.960789940683696,0.031497681911605,0.990974977830765
87,1,1,1,1,1,0.922318135516692,0.976614828587232,0.676176361632488,0.916713112026844,0.263288765271128,1,0.911034203066672,0.221605397588408,1,1,1,1,0.848224668808794,1,0.957908573680574,0.031497681911605,0.990924448743546
88,1,1,1,1,1,0.921173227490013,0.963745620975682,0.697550072548214,0.905936666049814,0.272998808546994,1,0.920143150818287,0.221823281693681,1,1,1,1,0.679903794584408,1,0.957711021580527,0.031497681911605,0.990737477247364
89,1,1,1,1,1,0.885709885058249,0.968725490170478,0.673228954736678,0.904242457785815,0.28018129066748,1,0.904895639259446,0.269348345095568,1,1,1,1,0.847966560462903,1,0.962867461078036,0.031497681911605,0.99062410272615
90,1,1,1,1,1,0.871862755073388,0.965547481190804,0.700176406072057,0.909385681522682,0.269878643863843,1,0.914449681729584,0.269348345095568,1,1,0.999787091616575,1,0.848224668808794,1,0.958064425512236,0.031497681911605,0.990442245530186
91,1,1,1,1,1,0.884833058905081,0.964170494481686,0.706147111232026,0.908512805349993,0.278399317996695,1,0.92099599014581,0.270062875522211,1,1,0.999787091616575,1,0.848224668808794,1,0.955980184830476,0.028647930997598,0.990143725788862
92,1,1,1,1,1,0.891302962192061,0.964170494481686,0.686635748299261,0.897053056193624,0.265807547488318,0.998893885897355,0.925476622734719,0.269348345095568,1,1,1,1,0.848224668808794,1,0.959475915661031,0.028647930997598,0.990382329251039
93,1,1,1,1,1,0.902061120216107,0.967099336894627,0.669958852138477,0.91576441347557,0.279162452542461,1,0.90999625394773,0.269348345095568,1,1,1,1,0.847966560462903,1,0.958353961232413,0.031497681911605,0.990086055922616
94,1,1,1,1,1,0.890523771956879,0.964170494481686,0.671921934044367,0.910829336897383,0.27905933188052,1,0.90929585250213,0.270062875522211,1,1,1,1,0.848224668808794,1,0.96289875170058,0.031497681911605,0.989967326053425
95,1,1,1,1,1,0.90945375973705,0.976478737763843,0.660835555891244,0.916663334280182,0.283503093846733,1,0.912679179281156,0.221605397588408,1,1,1,1,0.847966560462903,1,0.958814476179707,0.031497681911605,0.99080686725616
96,1,1,1,1,1,0.892820053353856,0.967099336894627,0.67499479583593,0.904629158724974,0.27972040294954,1,0.914017432944502,0.270062875522211,1,1,1,1,0.538275808149343,1,0.95834424827784,0.031497681911605,0.990201415497899
97,1,1,1,1,1,0.878995853283021,0.963745620975682,0.672524563675396,0.906287837712778,0.257859750321546,1,0.91474691451986,0.221823281693681,1,1,1,1,0.847966560462903,1,0.958218940391992,0.031497681911605,0.98996847619178
98,1,1,1,1,1,0.891212935693691,0.967099336894627,0.684633120146467,0.915714575097997,0.295327062361729,1,0.913242759076622,0.270062875522211,1,1,1,1,0.847966560462903,1,0.959180460274066,0.028647930997598,0.990628398908667
99,1,1,1,1,1,0.886574973188881,0.963745620975682,0.671383180610875,0.914644336260683,0.270829619047879,1,0.911367041768064,0.270062875522211,1,1,1,1,0.847966560462903,1,0.965479228940854,0.031497681911605,0.991330234525405
