,"Toll Pathway of Drosophila Signaling Pathway_23868318","HH Pathway of Drosophila Signaling Pathways_23868318","VEGF Pathway of Drosophila Signaling Pathway_23868318","FGF pathway of Drosophila Signaling Pathways_23868318","toy_reprogramming","HCC1954 Breast Cell Line Short-term ErbB Network_24970389","SKBR3 Breast Cell Line Long-term ErbB Network_24970389","BT474 Breast Cell Line Long-term ErbB Network_24970389","B cell differentiation_26751566","HCC1954 Breast Cell Line Long-term ErbB Network_24970389","Body Segmentation in Drosophila 2013_23520449","SKBR3 Breast Cell Line Short-term ErbB Network_24970389","Human Gonadal Sex Determination_26573569","test_bonesis","Death Receptor Signaling_20221256","Mammalian Cell Cycle_19118495","synthetic_random_diff","Cardiac development_23056457","Processing of Spz Network from the Drosophila Signaling Pathway_23868318","Lac Operon_21563979","Cortical Area Development_20862356","Regulation of the L-arabinose operon of Escherichia coli_28639170"
131,,0,0.373414993322099,0.276065411144497,,0.831287922759103,,0.866502950001653,0.57969357560097,0.275963252825233,,0.772106046083132,,,,,,,0.995162520181522,,,
132,,0,0.377290867495362,0.278622640542897,,0.835049766441085,,0.867315940584374,0.580317760062993,0.276632023615849,,0.77410044268389,,,,,,,0.996148263164493,,,
133,,0,0.378694463656531,0.280964631841747,,0.838083512592227,,0.868946426344531,0.586633468027823,0.276945212711416,,0.774433825269868,,,,,,,0.996367577541753,,,
134,,0,0.381318534306723,0.283546233104179,,0.84113908538007,,0.870993022657239,0.589977191118603,0.277663708586325,,0.778240994115303,,,,,,,0.99691627844407,,,
135,,0,0.383328352646399,0.284888460439,,0.842290600496634,,0.872637131932254,0.595961632846134,0.277843907876574,,0.781716858320399,,,,,,,0.997575503121822,,,
136,,0,0.385651104377933,0.285971347525578,,0.846151553904242,,0.87315216746081,0.603078230328091,0.277979208922696,,0.787613556504459,,,,,,,0.997795434910722,,,
137,,0,0.389783637352136,0.28899181388362,,0.849395796186944,,0.872679629038379,0.607801470098317,0.278703016887297,,0.787958552655534,,,,,,,0.997905436507972,,,
138,,0,0.392789501854687,0.291793118115499,,0.85253344877942,,0.873611167043346,0.61008680149018,0.279020854143586,,0.791773180372994,,,,,,,0.99812551114672,,,
139,,0,0.397075607438177,0.294001446897025,,0.855826255163643,,0.867187856333192,0.610775718931316,0.279293856174926,,0.792121762943084,,,,,,,0.998345681096034,,,
140,,0,0.39925355864215,0.296461915946731,,0.859011052699143,,0.868846051389138,0.615572983809864,0.280024446379981,,0.792645202026081,,,,,,,0.998565946417843,,,
141,,0,0.403361694218508,0.298519062996584,,0.862353521861667,,0.869365515755283,0.616271669843932,0.280712809699995,,0.79316932055642,,,,,,,0.998676114862801,,,
142,,0,0.406579183516623,0.300980206083758,,0.863563104251406,,0.870197929294974,0.622250556903238,0.276714540365931,,0.794219601257718,,,,,,,0.998786307174131,,,
143,,0,0.409436453497952,0.305714723655748,,0.864776040559231,,0.867539664533804,0.629953244274571,0.278243676035274,,0.796857286427599,,,,,,,0.998896523359589,,,
144,,0,0.413169025966318,0.30900681914498,,0.865992344754075,,0.869213654506227,0.633629193988439,0.27838351591919,,0.797917182025734,,,,,,,0.999006763426935,,,
145,,0,0.414512450667769,0.309960376757617,,0.868707371731425,,0.870158065982043,0.639038925492767,0.278663612338819,,0.801113540628488,,,,,,,0.999227315238345,,,
146,,0,0.41654388384093,0.312127377807226,,0.869934623953313,,0.871104495897333,0.641561421247052,0.27806897267181,,0.801648712718433,,,,,,,0.999337626997945,,,
147,,0,0.416884374176587,0.314324651331885,,0.872124878414329,,0.87279204192813,0.645382330725928,0.278115843855223,,0.802184587235835,,,,,,,0.999447962670505,,,
148,,0,0.438844915648171,0.303252799654035,,0.881836658725773,,0.886862551517827,0.665997119148296,0.282495753731605,,0.81898249702806,,,,,,,0.999558322263801,,,
149,,0,0.444286619056939,0.304401910231465,,0.883100829525741,,0.88739365952897,0.66873006012383,0.284688073139667,,0.822598250367151,,,,,,,0.999668705785614,,,
150,,0,0.446422853199228,0.306570193721809,,0.883945600046812,,0.887925393105039,0.669554277462489,0.284737172977425,,0.823725863303648,,,,,,,0.999889544645925,,,
151,,0,0.449368913828304,0.309086059891396,,0.88521575210316,,0.881514231283579,0.670380508627799,0.286118790308567,,0.824290809200231,,,,,,,1,,,
152,,0,0.450955953680368,0.311885116488604,,0.886489513311516,,0.883217538528705,0.675898287335038,0.286317245658568,,0.825234079049192,,,,,,,,,,
153,,0,0.451853554302184,0.313262886004531,,0.887624787853799,,0.884927326806034,0.678702203319003,0.288770572097516,,0.82580105948549,,,,,,,,,,
154,,0,0.45365941940682,0.316220758801738,,0.88890540845133,,0.88664363317627,0.68307094519327,0.288867945267337,,0.826937319270772,,,,,,,,,,
155,,0,0.455682785384194,0.317386065336866,,0.890189682944424,,0.885431992974669,0.684497890019381,0.289882419173659,,0.82750660172896,,,,,,,,,,
156,,0,0.457929245966787,0.319488306899356,,0.892769256348548,,0.8859695358641,0.69172208992486,0.285691545471805,,0.829257643586,,,,,,,,,,
157,,0,0.461652999098549,0.320848305964754,,0.894064586849897,,0.879462466246963,0.696129545511469,0.285898755436095,,0.832318745287895,,,,,,,,,,
158,,0,0.464591005912325,0.323169546935617,,0.895363634428736,,0.871222433789516,0.700501308353804,0.281558834229452,,0.83289517505765,,,,,,,,,,
159,,0,0.467887334061148,0.328896838243742,,0.896666415107829,,0.870722330023348,0.701398407426813,0.284813692766777,,0.833472389737574,,,,,,,,,,
160,,0,0.470038713072756,0.331791083378022,,0.897537017459348,,0.870829893103428,0.702297785160011,0.284972875263575,,0.834050390931948,,,,,,,,,,
161,,0,0.473522008210446,0.333718068162539,,0.89840929092456,,0.870326247905015,0.709078200954625,0.285611366022164,,0.836370293093015,,,,,,,,,,
162,,0,0.475282916915227,0.334922138188865,,0.89928324031962,,0.872056568702271,0.711540070159699,0.291487491519273,,0.83695225107751,,,,,,,,,,
163,,0,0.477948758010083,0.337545043270405,,0.902208571122098,,0.872164938227519,0.714641321980685,0.297607313318313,,0.837535005294544,,,,,,,,,,
164,,0,0.480757383927518,0.338301952305627,,0.90323688229685,,0.872273334219689,0.717769468999477,0.297994800582673,,0.838702908971592,,,,,,,,,,
165,,0,0.483484625322712,0.340785351267129,,0.905300465397799,,0.872598681094719,0.71887073929232,0.298694070062984,,0.839288061715509,,,,,,,,,,
166,,0,0.488098843638888,0.343891984229562,,0.906187711653702,,0.864159920962541,0.724989655856622,0.301345459468883,,0.844590761773801,,,,,,,,,,
167,,0,0.490909528659487,0.34745485825986,,0.90752180626368,,0.864268185549584,0.72981085636498,0.304043764139782,,0.844986174592159,,,,,,,,,,
168,,0,0.496628301720775,0.349364978840086,,0.910052377121177,,0.863731500884356,0.732779414910526,0.304225349734357,,0.850360079132535,,,,,,,,,,
169,,0,0.49965947264809,0.35283565287936,,0.910948850963153,,0.863840154039151,0.737512299266022,0.304953840504329,,0.854384255403233,,,,,,,,,,
170,,0,0.502110957862764,0.354700936651286,,0.91184707099674,,0.863948834051548,0.742491458474041,0.306499763512442,,0.854991112544281,,,,,,,,,,
171,,0,0.505833246452264,0.355013723134711,,0.91244685698004,,0.861415042335007,0.748892747476686,0.306686659050772,,0.855598817579417,,,,,,,,,,
172,,0,0.507966941465103,0.356270367010271,,0.914250900257553,,0.852728005612756,0.752859329771465,0.307868512511949,,0.860286249692607,,,,,,,,,,
173,,0,0.511009792205635,0.359665021218085,,0.916515887450039,,0.852836941349021,0.756293160498154,0.31095359733025,,0.862404624635893,,,,,,,,,,
174,,0,0.515642476043916,0.360846820808285,,0.917880208575825,,0.852945904424976,0.761502513046189,0.311144906102495,,0.86364104578606,,,,,,,,,,
175,,0,0.517205275123604,0.364329064418074,,0.918791987224159,,0.850607080049692,0.765015110945285,0.311336447690788,,0.864260564178401,,,,,,,,,,
176,,0,0.518908946633001,0.365652178319823,,0.921385104391329,,0.8435338009525,0.768559976325699,0.312445513809768,,0.870504144116539,,,,,,,,,,
177,,0,0.521551831054592,0.369114821622537,,0.922763793421323,,0.843642483091556,0.773938755286389,0.312639142813262,,0.871763516857509,,,,,,,,,,
178,,0,0.523551587690822,0.37126947309929,,0.922227175122124,,0.843602909200073,0.779072282405438,0.312833009189691,,0.875046587150203,,,,,,,,,,
179,,0,0.526241716482516,0.37333390012489,,0.922841184922578,,0.843711641352034,0.780168709066209,0.313416036929618,,0.876134940163861,,,,,,,,,,
180,,0,0.527461243141324,0.37635643993077,,0.923917647811261,,0.84403800301137,0.781268199547838,0.314036351293691,,0.876771346648393,,,,,,,,,,
181,,0,0.531153704969708,0.378952211227942,,0.925768796026127,,0.84399849923041,0.782370766710463,0.315636975802438,,0.878957055254329,,,,,,,,,,
182,,0,0.534479221933755,0.379666334622431,,0.926542272365371,,0.834576334782005,0.78793020791693,0.316713049883797,,0.883241765158474,,,,,,,,,,
183,,0,0.537846315452965,0.381102634189557,,0.928403835498421,,0.830946949650106,0.789051509300169,0.316780545402374,,0.885670859369436,,,,,,,,,,
184,,0,0.542976633516898,0.384007871411154,,0.93105373588493,,0.830339882107228,0.792812141686006,0.319503886253278,,0.886536936331005,,,,,,,,,,
185,,0,0.545578386381644,0.386957456437877,,0.932149220183461,,0.830448266233881,0.793947271889588,0.315050802257895,,0.891768582883198,,,,,,,,,,
186,,0,0.549086126332616,0.388324449737048,,0.933090235901047,,0.825109564795952,0.797754427194653,0.309931257898345,,0.893525985705783,,,,,,,,,,
187,,0,0.550856836609218,0.390330024369752,,0.935766669866765,,0.824496363072919,0.798903643627846,0.310559057982671,,0.897949443604221,,,,,,,,,,
188,,0,0.55234111008663,0.391847767461469,,0.936873145294466,,0.824712770702735,0.804699328092091,0.309748951693486,,0.899284893589611,,,,,,,,,,
189,,0,0.55234111008663,0.39491871615724,,0.937031424298659,,0.814814138132551,0.807628552251607,0.307211977712188,,0.900624256659646,,,,,,,,,,
190,,0,0.554582465466887,0.39634227835409,,0.938140858633752,,0.812313712548141,0.813550905489531,0.310599020541018,,0.901519347810532,,,,,,,,,,
191,,0,0.555935965888201,0.397514619978879,,0.939093870429068,,0.81242147141155,0.814745727513067,0.308563399041373,,0.90320236976494,,,,,,,,,,
192,,0,0.560036100071631,0.398693874689309,,0.940048797294716,,0.811794711445597,0.817145843906062,0.307945494935528,,0.904102511608122,,,,,,,,,,
193,,0,0.564818317342809,0.399747954239254,,0.942444530868826,,0.808651090427013,0.821988396936191,0.311435600352929,,0.903830178312143,,,,,,,,,,
194,,0,0.566221925282733,0.400940434917034,,0.944691460578199,,0.804857002735204,0.825248514732049,0.312764632224456,,0.904280888413063,,,,,,,,,,
195,,0,0.568734402693727,0.402006369763687,,0.945818900185011,,0.802473559821762,0.828534382898162,0.314104923635948,,0.904008398431941,,,,,,,,,,
196,,0,0.570157422493517,0.403615876614641,,0.947272378737601,,0.792845195265371,0.82977328458905,0.314329410269392,,0.908539714794651,,,,,,,,,,
197,,0,0.573024776018942,0.4066001538377,,0.947757853062414,,0.79219786674,0.833095060633034,0.314629219665872,,0.913115941955365,,,,,,,,,,
198,,0,0.575920904602005,0.40907465908597,,0.947919787129379,,0.791063390921726,0.835603756672705,0.314704260375133,,0.914843742234008,,,,,,,,,,
199,,0,0.577379895241258,0.410462364290579,,0.94889254103701,,0.787269772138068,0.840666380475456,0.314929594967541,,0.916020060997325,,,,,,,,,,
200,,0,0.583289995621516,0.41298396241058,,0.950029917092131,,0.787212915613093,0.845653244283457,0.31626001880781,,0.92066964813974,,,,,,,,,,
201,,0,0.585286814805435,0.41525137936856,,0.950355376745576,,0.77811826547087,0.843896801949123,0.311507892405666,,0.92039631716921,,,,,,,,,,
202,,0,0.591359561247467,0.417831991385539,,0.950518189223035,,0.777891850837419,0.849075404005794,0.312266683810351,,0.920630006123384,,,,,,,,,,
203,,0,0.59392696188359,0.422204608231605,,0.950681056838305,,0.777412203866298,0.852562976985495,0.312824007939219,,0.921565930870872,,,,,,,,,,
204,,0,0.595478055690901,0.423386048635424,,0.95149622296298,,0.776743426308824,0.857847959109176,0.313745459765341,,0.921546309289892,,,,,,,,,,
205,,0,0.597037215744708,0.425170586853201,,0.952476247727432,,0.776850427030532,0.857629058808536,0.314672293250476,,0.922484323727449,,,,,,,,,,
206,,0,0.60070698020969,0.426669167465937,,0.952639779186974,,0.775845855889063,0.86029944586674,0.31760361457021,,0.923659487654811,,,,,,,,,,
207,,0,0.602116797675738,0.428481387346795,,0.952803366149996,,0.773831817275784,0.865690025792151,0.316221137152984,,0.923640341915486,,,,,,,,,,
208,,0,0.612903638404635,0.429698061545415,,0.952967008644759,,0.769761683243086,0.867728814053491,0.31920510433661,,0.928371706923795,,,,,,,,,,
209,,0,0.615107231758428,0.430921625438498,,0.953130706699544,,0.769528691567018,0.870462067082142,0.320173085905474,,0.92835364786946,,,,,,,,,,
210,,0,0.618442290502109,0.433079617477484,,0.954114063374905,,0.768847747284555,0.871835110770878,0.320415988939566,,0.928829520268314,,,,,,,,,,
211,,0,0.623512780935165,0.43525920877176,,0.95427815114334,,0.767147435344605,0.873902754403744,0.320659256665678,,0.922214394004324,,,,,,,,,,
212,,0,0.625221347434077,0.43841102623159,,0.95444229469874,,0.765087186721102,0.877434887987583,0.324114068126047,,0.923166670219679,,,,,,,,,,
213,,0,0.626556676937378,0.440004018022857,,0.954770749284276,,0.764850502442976,0.878299897975092,0.324943764654864,,0.927957229875721,,,,,,,,,,
214,,0,0.628281877831206,0.445179858471243,,0.955099427359382,,0.764678404481076,0.879337347006037,0.326880402295358,,0.928680037184231,,,,,,,,,,
215,,0,0.633514576633377,0.448144836656774,,0.955263850276818,,0.760895768663398,0.880740016600081,0.326060722122808,,0.929645505926152,,,,,,,,,,
216,,0,0.635278104780127,0.44964210415124,,0.956086804805483,,0.75827767498505,0.881677599357855,0.326314905822015,,0.931461095232454,,,,,,,,,,
217,,0,0.639232195084272,0.450645822799384,,0.956251563899782,,0.757577670219269,0.883087693716287,0.323449048878663,,0.930210112719306,,,,,,,,,,
218,,0,0.642832921547496,0.452328628120983,,0.956911161860992,,0.757510162421531,0.88686992138504,0.326859522551188,,0.930452677914379,,,,,,,,,,
219,,0,0.645255880205916,0.455732019330484,,0.956011901563717,,0.757267377621989,0.89068443826817,0.321562918265167,,0.930434823920134,,,,,,,,,,
220,,0,0.649334726401666,0.457280220562686,,0.957002911267504,,0.757199736325999,0.89549862437566,0.321824105218553,,0.93041696075668,,,,,,,,,,
221,,0,0.650980647367785,0.459709439925615,,0.956462572542768,,0.75713205732086,0.89533018019164,0.326344220566631,,0.931388930632365,,,,,,,,,,
222,,0,0.654714456327509,0.461460373791852,,0.956627930713868,,0.757064340575031,0.896842115675145,0.328049199342516,,0.925085892038984,,,,,,,,,,
223,,0,0.656807243165179,0.462870702305928,,0.956958816635172,,0.756821064492067,0.89903453643293,0.325093701059544,,0.925328982586598,,,,,,,,,,
224,,0,0.657648085156276,0.464823964277347,,0.957787022003641,,0.756140848845936,0.900502070372439,0.326723206729617,,0.92557219889769,,,,,,,,,,
225,,0,0.660183496367982,0.466973583803338,,0.958118700987353,,0.754906715120032,0.901184213129047,0.327452628350571,,0.925290341360643,,,,,,,,,,
226,,0,0.662097840209854,0.468055827427534,,0.958450607084044,,0.754838071673449,0.902659612230687,0.328552820277788,,0.92175477549643,,,,,,,,,,
227,,0,0.662952205573344,0.468780099769431,,0.958782740527064,,0.748450551741318,0.900862542816724,0.333964841450904,,0.922484766459042,,,,,,,,,,
228,,0,0.669866828325179,0.470966357800059,,0.95911510155008,,0.747915335394566,0.900153818678329,0.334059560136085,,0.924172777053445,,,,,,,,,,
229,,0,0.671837468023064,0.471699625509658,,0.959447690387083,,0.746845979905013,0.902377050257073,0.334344035351673,,0.926009862998505,,,,,,,,,,
230,,0,0.674040626469514,0.473172996613146,,0.959780507272382,,0.746666565392866,0.903865270179387,0.336078519878705,,0.926746711495435,,,,,,,,,,
231,,0,0.67759570698981,0.475027637352854,,0.960113552440608,,0.746882198845522,0.90235872187946,0.335517929858861,,0.926727584495784,,,,,,,,,,
232,,0,0.68345288808215,0.477272388469491,,0.955587675736766,,0.747205877900604,0.90459956578122,0.335533681961496,,0.926585500101983,,,,,,,,,,
233,,0,0.6848188660361,0.478969851913088,,0.955041950296837,,0.74742181667259,0.906401462609663,0.335823550052064,,0.928433088968951,,,,,,,,,,
234,,0,0.691730980378106,0.480870067040183,,0.954131153064973,,0.735828087899769,0.904285002706517,0.33278882639949,,0.928290930275782,,,,,,,,,,
235,,0,0.693831741025929,0.483170220416937,,0.954464259970943,,0.735752589223689,0.90412694197986,0.333952171808235,,0.92927925964006,,,,,,,,,,
236,,0,0.696180845451833,0.48549237173081,,0.953917010881448,,0.729135181289862,0.905633646940124,0.331253691100852,,0.929489713883234,,,,,,,,,,
237,,0,0.698545815243998,0.487640605719095,,0.954250331413733,,0.726914144443547,0.904921281038728,0.330474957407696,,0.9304811173694,,,,,,,,,,
238,,0,0.70068798619102,0.489610026257482,,0.955585918801158,,0.726172093467112,0.907192702247882,0.331455833813987,,0.930462867767179,,,,,,,,,,
239,,0,0.704046335949592,0.490998064988751,,0.956925206096888,,0.721452735890835,0.905363310124169,0.326712000728385,,0.925842969645166,,,,,,,,,,
240,,0,0.711351675881738,0.492594014943833,,0.957260607833816,,0.719004056695189,0.906883374685359,0.330865839174937,,0.925823438379309,,,,,,,,,,
241,,0,0.712830866898533,0.49500739087152,,0.956346997012649,,0.716167117061806,0.902281812600971,0.3308650289241,,0.925249457362951,,,,,,,,,,
242,,0,0.713820396678237,0.496629423473724,,0.957690828571113,,0.71589464484871,0.900430388846014,0.332093212411922,,0.926241486394868,,,,,,,,,,
243,,0,0.716056856250512,0.497444412920893,,0.958027369857064,,0.715728696771477,0.901953656064269,0.330454327462521,,0.926451007049187,,,,,,,,,,
244,,0,0.717555585899046,0.499905430327906,,0.958364144987994,,0.715835490787131,0.900095452480461,0.332827969717687,,0.924724140507046,,,,,,,,,,
245,,0,0.718558209124659,0.50114504831191,,0.958701154207719,,0.715752463099525,0.901113437858482,0.336633176075203,,0.924435796551163,,,,,,,,,,
246,,0,0.725655338478677,0.502807420298588,,0.959375875890506,,0.704258878358892,0.89924859356086,0.336440736387861,,0.924415805158407,,,,,,,,,,
247,,0,0.727194324926937,0.503642728738119,,0.959544702998602,,0.704084426944895,0.900324592705347,0.33539129136525,,0.924913085182767,,,,,,,,,,
248,,0,0.735513119390195,0.50532165888953,,0.959713588842897,,0.691589318185957,0.901857981110204,0.336676599968765,,0.92565999323556,,,,,,,,,,
249,,0,0.738151691123517,0.506165308226065,,0.960558900181124,,,0.903194395849211,0.337971691155673,,0.925515696946644,,,,,,,,,,
250,,0,0.743485714688541,0.507436051759954,,0.96089743694447,,,0.901948251695749,0.340554671858595,,0.922476618905075,,,,,,,,,,
251,,0,0.747265373028691,0.508713160964286,,0.961575218502636,,,0.90178189077417,0.34276013536307,,0.922705193101077,,,,,,,,,,
252,,0,0.750535629056917,0.510640865430706,,0.96065963356408,,,0.903380744829973,0.343650254854855,,0.92212421023144,,,,,,,,,,
253,,0,0.753558469502839,0.512366627657448,,0.960998855305036,,,0.901503364531097,0.344320852312939,,0.92183348694982,,,,,,,,,,
254,,0,0.756883852297654,0.5132338695211,,0.961338313905548,,,0.899619584708918,0.345219021177092,,0.921812686016804,,,,,,,,,,
255,,0,0.759677382991855,0.516072695751199,,0.96235811334782,,,0.898360160026221,0.347256953308008,,0.918749850729622,,,,,,,,,,
256,,0,0.761927016979612,0.518277767166435,,0.962528287862376,,,0.896465641382454,0.352056023091612,,0.91887444321701,,,,,,,,,,
257,,0,0.766466274024233,0.51916505598127,,0.950289145402975,,,0.898012113174176,0.350784006062375,,0.919123727976554,,,,,,,,,,
258,,0,0.767609505856189,0.521396563663009,,0.951140029852776,,,0.899621275975279,0.349701690907635,,0.9189774418199,,,,,,,,,,
259,,0,0.769330727795012,0.525234266557274,,0.951480805410264,,,0.902739261399623,0.351095410221755,,0.918831116599821,,,,,,,,,,
260,,0,0.77192700426136,0.526145441452481,,0.951821822367652,,,0.902944400594884,0.351212049951188,,0.918538348906781,,,,,,,,,,
261,,0,0.774832274105582,0.527059768529106,,0.952163080981536,,,0.90167613434269,0.353843252555225,,0.919536728228195,,,,,,,,,,
262,,0,0.776585900351622,0.529359484825447,,0.953017286450616,,,0.901563032287339,0.355179034996159,,0.919390262569978,,,,,,,,,,
263,,0,0.780116946073166,0.53144637588826,,0.953359392888192,,,0.902609085379726,0.356264066866124,,0.919243757737637,,,,,,,,,,
264,,0,0.781301069701962,0.532846759643614,,0.95370174214146,,,0.90313301594281,0.355276998618801,,0.911125200538009,,,,,,,,,,
265,,0,0.782488774396678,0.53519712935198,,0.954044334469025,,,0.902814998721589,0.354408479700434,,0.907993559073407,,,,,,,,,,
266,,0,0.786073538066305,0.537568230054011,,0.941511175027871,,,0.90328373044203,0.355861356925563,,0.908492580355891,,,,,,,,,,
267,,0,0.789691122996632,0.539960337245427,,0.941853572435751,,,0.898487866437919,0.357326073036381,,0.902477564964462,,,,,,,,,,
268,,0,0.792731175344946,0.542373731325115,,0.942882242725216,,,0.898895504390331,0.35885995232128,,,,,,,,,,,,
269,,0,0.793953725759831,0.543588499940325,,0.939991784762117,,,0.899158445031912,0.356785782105628,,,,,,,,,,,,
270,,0,0.795180033101767,0.544564222073627,,0.940850424453302,,,0.897870662528948,0.355263274916069,,,,,,,,,,,,
271,,0,0.797643988051092,0.546526165062063,,0.941194314482974,,,0.896579882002146,0.355757923000239,,,,,,,,,,,,
272,,0,0.799501945975107,0.547512423640088,,0.936341265423984,,,0.899745483565804,0.356129804763604,,,,,,,,,,,,
273,,0,0.803243813989724,0.548998473935283,,0.936685203853109,,,0.901336618898462,0.358263420418697,,,,,,,,,,,,
274,,0,0.80702068955815,0.554010503164579,,0.937546143151203,,,0.899392924742039,0.360529020453763,,,,,,,,,,,,
275,,0,0.809240229554513,0.558599868718221,,0.938063457732578,,,0.900989044374522,0.360464068189814,,,,,,,,,,,,
276,,0,0.81051400005134,0.560146526077562,,0.938236021298212,,,0.904198211859091,0.361992690442916,,,,,,,,,,,,
277,,0,0.813073546899569,0.562222049712204,,0.938581336692414,,,0.901267025189722,0.360843197076453,,,,,,,,,,,,
278,,0,0.815972329800201,0.563788770155313,,0.939272721491732,,,0.90368747332517,0.361997912348279,,,,,,,,,,,,
279,,0,0.817267289105663,0.564838089382489,,0.939228489095013,,,0.90172374266731,0.362385064003945,,,,,,,,,,,,
280,,0,0.822488280261428,0.565891304909964,,0.934325613252829,,,0.899753007754243,0.360579619618737,,,,,,,,,,,,
281,,0,0.823803914780668,0.566948438479541,,0.925386493259559,,,0.902184543630445,0.361096006583612,,,,,,,,,,,,
282,,0,0.825123743729269,0.568541533122238,,0.926251148880779,,,0.902726657418677,0.359930791355573,,,,,,,,,,,,
283,,0,0.829776467402203,0.571216593719013,,0.912866870304124,,,0.897433655875567,0.361484904453497,,,,,,,,,,,,
284,,0,0.830780280250377,0.572833695221403,,0.913039626980216,,,0.898518687748097,0.362136379888884,,,,,,,,,,,,
285,,0,0.83212246257229,0.575004065873511,,0.913385334163122,,,0.898790352723216,0.362266954050289,,,,,,,,,,,,
286,,0,0.835496873469624,0.578290502249643,,0.911740379388533,,,0.899334172108414,0.359653572265885,,,,,,,,,,,,
287,,0,0.839582287251355,0.580502321193641,,0.905527651858626,,,,0.358272671390995,,,,,,,,,,,,
288,,0,0.84198385704471,0.583851821107669,,0.90029649650671,,,,0.359316289427041,,,,,,,,,,,,
289,,0,0.84439913723031,0.585541046739483,,0.901332690282181,,,,0.357986367603831,,,,,,,,,,,,
290,,0,0.847176396780954,0.587808547538527,,0.902024795783454,,,,0.358117330333924,,,,,,,,,,,,
291,,0,0.848571855047103,0.58952068333011,,0.902371242323566,,,,0.359168456909118,,,,,,,,,,,,
292,,0,0.851376540857969,0.591530771484841,,0.892825323437677,,,,0.357754630804525,,,,,,,,,,,,
293,,0,0.852785813765403,0.593844795593058,,0.892998311145666,,,,0.343502577392272,,,,,,,,,,,,
294,,0,0.857041627825987,0.595008582074309,,0.891069300799787,,,,0.346617951985442,,,,,,,,,,,,
295,,0,0.862782239887117,0.59617692016703,,0.891242283495838,,,,0.350369492266144,,,,,,,,,,,,
296,,0,0.865681341378998,0.597349836625819,,0.891588447922384,,,,0.351706743484907,,,,,,,,,,,,
297,,0,0.868599897490315,0.600896326908465,,0.881841570015093,,,,0.350994034262637,,,,,,,,,,,,
298,,0,0.870066532327142,0.602685345963541,,0.882187244529223,,,,0.351397288318027,,,,,,,,,,,,
299,,0,0.871538104707673,0.605087273857417,,0.882360182143609,,,,0.351220678968515,,,,,,,,,,,,
300,,0,0.87486732509913,0.608116631394548,,0.883225875344176,,,,0.351626188857526,,,,,,,,,,,,
301,,0,0.876355117863483,0.610561956167513,,0.884614478376592,,,,0.351761564848857,,,,,,,,,,,,
302,,0,0.877847955492271,0.612717739429184,,0.88478835693489,,,,0.351042720579977,,,,,,,,,,,,
303,,0,0.881225418859658,0.61707511581492,,0.88513631660264,,,,0.350320574188117,,,,,,,,,,,,
304,,0,0.887294104209727,0.618646319388555,,,,,,0.350727535748427,,,,,,,,,,,,
305,,0,0.888824296807876,0.622131177680593,,,,,,0.35113543418119,,,,,,,,,,,,
306,,0,0.891900495914039,0.623088390955942,,,,,,0.351502793262418,,,,,,,,,,,,
307,,0,0.893446556992794,0.625655362536654,,,,,,0.352189114564752,,,,,,,,,,,,
308,,0,0.899684523653307,0.628243488730808,,,,,,0.353206287817354,,,,,,,,,,,,
309,,0,0.901257586153799,0.629545566697025,,,,,,0.349358700007799,,,,,,,,,,,,
310,,0,0.904420195249183,0.632165918522618,,,,,,0.347339092963982,,,,,,,,,,,,
311,,0,0.909205753244149,0.635139908779569,,,,,,0.348980913196384,,,,,,,,,,,,
312,,0,0.910812161592442,0.637138103034419,,,,,,0.348789802123364,,,,,,,,,,,,
313,,0,0.91242423054688,0.638477205235947,,,,,,0.349342353107086,,,,,,,,,,,,
314,,0,0.914041990080245,0.640158989023468,,,,,,0.353347376491265,,,,,,,,,,,,
315,,0,0.915259062322688,0.641510784123126,,,,,,0.353771470749478,,,,,,,,,,,,
316,,0,0.919339375392644,0.642868278510071,,,,,,0.354907330615887,,,,,,,,,,,,
317,,0,0.92428381261562,0.645600509928424,,,,,,0.352101426553878,,,,,,,,,,,,
318,,0,0.925528205730656,0.647319934589516,,,,,,0.351583376790209,,,,,,,,,,,,
319,,0,0.927609623583545,0.649742514698924,,,,,,0.350828670290836,,,,,,,,,,,,
320,,0,0.928444802643034,0.650438001965756,,,,,,0.351825852277704,,,,,,,,,,,,
321,,0,0.928862953877177,0.652533392224184,,,,,,0.351210732223063,,,,,,,,,,,,
322,,0,0.929281480252823,0.654642275785696,,,,,,0.356456777041991,,,,,,,,,,,,
323,,0,0.930119660449776,0.657831187563919,,,,,,0.354588548365263,,,,,,,,,,,,
324,,0,0.930959347285269,0.659258438395464,,,,,,0.349091659601649,,,,,,,,,,,,
325,,0,0.932643257150336,0.66141092149422,,,,,,0.349961423374908,,,,,,,,,,,,
326,,0,0.933065182636492,0.662853706987229,,,,,,0.351127802670477,,,,,,,,,,,,
327,,0,0.937731571963028,0.665758174002684,,,,,,0.351274141342773,,,,,,,,,,,,
328,,0,0.939012299169022,0.66721993819878,,,,,,0.352007649345976,,,,,,,,,,,,
329,,0,0.940296514037958,0.671272966072285,,,,,,0.352449211268478,,,,,,,,,,,,
330,,0,0.940725363160597,0.67350445530898,,,,,,0.353483798815591,,,,,,,,,,,,
331,,0,0.941584230835613,0.676879544191945,,,,,,0.353929036120544,,,,,,,,,,,,
332,,0,0.944170227670255,0.678390426388626,,,,,,0.354375384991008,,,,,,,,,,,,
