,Myc,Bclaf1,CDK46CycD,Junb,CIPKIP,Gata2,Ikzf1,Spi1,Cebpa,Egr1,Gata1,Klf1,Fli1,Zfpm1,Tal1,model_id,timepoint
4037,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,17.0
4038,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,18.0
4039,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,19.0
4040,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,20.0
4041,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,21.0
4042,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,22.0
4043,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,23.0
4044,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,24.0
4045,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,25.0
4046,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,26.0
4047,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,27.0
4048,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,28.0
4049,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn85,29.0
4050,0.056080000000000026,0.6542159999999999,0.015463000000000003,1.0000050000000007,0.3642159999999997,0.9412530000000002,0.3456490000000001,0.0,0.2580880000000001,0.35159499999999994,0.3665010000000002,0.0,1.0000050000000007,0.4244149999999998,0.7360449999999997,bn454,0.0
4051,0.11414099999999999,0.3108599999999995,0.06935299999999997,0.999989,0.7639929999999998,0.72145,0.6382530000000003,0.0,0.29944599999999993,0.6454550000000002,0.7654670000000002,0.0,0.999989,0.5631149999999996,0.6694100000000006,bn454,1.0
4052,0.09013700000000001,0.1813080000000001,0.08875599999999999,1.0000070000000003,0.9162080000000001,0.47827300000000034,0.5963060000000003,0.0,0.16351500000000008,0.5961719999999996,0.9133990000000003,0.0,1.0000070000000003,0.7562190000000003,0.7975090000000002,bn454,2.0
4053,0.05449699999999999,0.10759300000000001,0.07512799999999997,1.0000039999999997,0.9673009999999999,0.2868010000000001,0.44691100000000017,0.0,0.07335599999999999,0.451122,0.9690109999999998,0.0,1.0000039999999997,0.8799589999999998,0.8935850000000001,bn454,3.0
4054,0.029084000000000006,0.06615699999999997,0.05093199999999999,0.9999979999999999,0.9890859999999999,0.15838099999999997,0.295379,0.0,0.028281999999999995,0.297048,0.989071,0.0,0.9999979999999999,0.9425850000000002,0.9488330000000001,bn454,4.0
4055,0.015211,0.038791000000000006,0.033188,1.0000010000000001,0.9954300000000003,0.08533099999999999,0.17730699999999994,0.0,0.010347,0.18288599999999997,0.995765,0.0,1.0000010000000001,0.9729290000000002,0.9765110000000001,bn454,5.0
4056,0.006477000000000001,0.020087999999999995,0.018008999999999997,0.9999990000000001,0.9982880000000001,0.042372,0.10039300000000002,0.0,0.00308,0.102869,0.998577,0.0,0.9999990000000001,0.9878889999999999,0.988988,bn454,6.0
4057,0.0033520000000000004,0.01044,0.009375000000000003,1.0000010000000001,0.9996790000000001,0.019399,0.05520299999999999,0.0,0.001263,0.05677699999999998,0.999581,0.0,1.0000010000000001,0.9962710000000001,0.995405,bn454,7.0
4058,0.001463,0.005607999999999999,0.004926999999999999,1.0000010000000001,0.9999970000000001,0.0077009999999999995,0.028942000000000002,0.0,5.1e-05,0.028559999999999995,0.9998010000000002,0.0,1.0000010000000001,0.9986720000000002,0.9977710000000002,bn454,8.0
4059,0.000634,0.0020489999999999996,0.002406,1.0,1.0,0.0036019999999999997,0.013968,0.0,0.0,0.013359000000000001,0.999869,0.0,1.0,0.9996309999999999,0.9987140000000001,bn454,9.0
4060,2.4e-05,0.0009740000000000001,0.0009730000000000001,0.9999970000000001,0.9999970000000001,0.0009150000000000001,0.008291000000000001,0.0,0.0,0.006461,0.9999970000000001,0.0,0.9999970000000001,0.9999970000000001,0.9997130000000001,bn454,10.0
4061,0.0,5.1e-05,0.000111,0.999999,0.999999,0.000526,0.0031320000000000002,0.0,0.0,0.0030420000000000004,0.999999,0.0,0.999999,0.999999,0.9999549999999999,bn454,11.0
4062,0.0,0.0,0.0,1.0,1.0,0.000116,0.001456,0.0,0.0,0.001287,1.0,0.0,1.0,1.0,1.0,bn454,12.0
4063,0.0,0.0,0.0,1.0000010000000001,1.0000010000000001,0.0,0.000487,0.0,0.0,0.000591,1.0000010000000001,0.0,1.0000010000000001,1.0000010000000001,1.0000010000000001,bn454,13.0
4064,0.0,0.0,0.0,1.0,1.0,0.0,0.0002,0.0,0.0,0.000351,1.0,0.0,1.0,1.0,1.0,bn454,14.0
4065,0.0,0.0,0.0,1.0,1.0,0.0,0.0002,0.0,0.0,0.0002,1.0,0.0,1.0,1.0,1.0,bn454,15.0
4066,0.0,0.0,0.0,1.0,1.0,0.0,0.000141,0.0,0.0,3.2e-05,1.0,0.0,1.0,1.0,1.0,bn454,16.0
4067,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,17.0
4068,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,18.0
4069,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,19.0
4070,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,20.0
4071,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,21.0
4072,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,22.0
4073,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,23.0
4074,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,24.0
4075,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,25.0
4076,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,26.0
4077,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,27.0
4078,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,28.0
4079,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn454,29.0
4080,0.05217800000000007,0.6395560000000001,0.013275000000000009,0.9999989999999992,0.36764099999999994,0.9112469999999998,0.34838199999999997,0.0,0.2512720000000001,0.346063,0.3704850000000001,0.0,0.9999989999999992,0.4220069999999998,0.7443889999999995,bn227,0.0
4081,0.10974999999999999,0.29890399999999967,0.06468499999999998,1.0000010000000004,0.7714060000000005,0.6534359999999998,0.6088179999999995,0.0,0.28018599999999994,0.6091949999999997,0.7643000000000006,0.0,1.0000010000000004,0.5549019999999997,0.6774480000000002,bn227,1.0
4082,0.08560700000000002,0.17524299999999993,0.08903900000000002,0.9999980000000002,0.9156610000000003,0.4302579999999999,0.5510530000000001,0.0,0.14906399999999995,0.5481940000000001,0.9086059999999998,0.0,0.9999980000000002,0.750058,0.7941769999999999,bn227,2.0
4083,0.05044999999999999,0.10622400000000001,0.073511,0.9999969999999999,0.9687959999999998,0.251243,0.402756,0.0,0.061635999999999996,0.4052650000000001,0.9686269999999999,0.0,0.9999969999999999,0.878901,0.8902859999999998,bn227,3.0
4084,0.025672,0.06073099999999999,0.04733099999999999,0.9999999999999998,0.989162,0.13729100000000005,0.260633,0.0,0.023210999999999996,0.262088,0.9884319999999999,0.0,0.9999999999999998,0.9461129999999998,0.9494809999999998,bn227,4.0
4085,0.012592000000000004,0.031512,0.028668999999999997,1.0,0.9956269999999999,0.07270700000000001,0.159797,0.0,0.008843,0.15807099999999996,0.9941319999999999,0.0,1.0,0.9755219999999998,0.9759890000000001,bn227,5.0
